일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
9/1/2024,양산시(257),O,33.5,34,27.7,22.6,73.6,O,주의,X,낮음
9/1/2024,강진군(259),X,32.7,32,26.9,22.6,79.8,O,주의,X,낮음
9/1/2024,장흥(260),X,32.3,32.1,26.2,21.2,81.6,O,주의,X,낮음
9/1/2024,해남(261),O,33,32.5,26.3,21,82.5,O,주의,X,낮음
9/1/2024,고흥(262),O,33.1,32.9,26.8,22.2,78,O,경고,X,낮음
9/1/2024,의령군(263),O,35,35.4,28,21.8,79.5,O,주의,X,낮음
9/1/2024,함양군(264),O,33.3,33.7,26.4,20.9,83.3,O,주의,X,낮음
9/1/2024,진도군ASOS(268),X,32.3,31.6,25.3,20.1,83.9,O,주의,X,낮음
9/1/2024,봉화(271),X,30.3,30.9,23.5,19,77.9,O,주의,X,낮음
9/1/2024,영주(272),X,30.1,30.6,24.3,19.6,78.5,O,주의,X,낮음
9/1/2024,문경(273),X,31.3,31.5,25.5,21.1,74.3,O,주의,X,낮음
9/1/2024,청송군(276),X,32.4,32.9,25.1,19.1,79.9,O,주의,X,낮음
9/1/2024,영덕(277),X,32.1,33,25.1,21.1,79.6,X,관심,X,낮음
9/1/2024,의성(278),X,32.2,33.9,26.2,20.7,70.6,O,경고,X,낮음
9/1/2024,구미(279),X,31.6,32.7,26.7,21.4,65.3,O,주의,X,낮음
9/1/2024,영천(281),X,32.1,33.9,26.3,20.5,68.5,O,주의,X,낮음
9/1/2024,경주시(283),X,32.5,33.8,26.4,21,75,X,관심,X,낮음
9/1/2024,거창(284),X,31.6,32.9,25.3,19.5,75,O,주의,X,낮음
9/1/2024,합천(285),X,32.3,33.9,27.7,22.1,65,O,주의,X,낮음
9/1/2024,밀양(288),X,32,33.7,27.4,22,64.1,O,주의,X,낮음
9/1/2024,산청(289),X,32.7,32.9,26,20.9,77.9,O,주의,X,낮음
9/1/2024,거제(294),X,31.2,31.5,26.3,21.8,75.5,O,주의,X,낮음
9/1/2024,남해(295),X,31.6,31.5,26.6,23,75.8,O,주의,X,낮음
9/1/2024,부천(433),X,29.1,30.3,25.4,22.6,63,X,주의,X,낮음
9/1/2024,안양(434),X,27.1,30.4,26.4,24.3,,X,주의,X,낮음
9/1/2024,광명(437),X,30.8,32.2,27.5,24.7,63,X,주의,X,낮음
9/1/2024,군포(438),X,31,31.7,26.4,23.7,67,X,주의,X,낮음
9/1/2024,김포(441),X,,32.5,26.2,22.8,,X,주의,X,낮음
9/1/2024,하남(444),X,31.5,32.8,26.1,22,69,X,주의,X,낮음
9/1/2024,의왕(445),X,29.9,30.2,24.7,20.8,77,X,주의,X,낮음
9/1/2024,포천(504),X,31.4,31.6,24.7,19.8,75,X,주의,X,낮음
9/1/2024,가평조종(505),X,31.3,31.8,24.1,18.9,79,O,주의,X,낮음
9/1/2024,안성(516),X,32,32.5,26.2,21.7,77,O,경고,X,낮음
9/1/2024,간성(517),X,31.6,32.9,25.5,18.7,71,X, ,X,낮음
9/1/2024,평창(526),X,29.7,30.7,23,18.3,77,X,관심,X,낮음
9/1/2024,의정부(532),X,31.2,31.6,25.4,20.7,69,X,주의,X,낮음
9/1/2024,횡성(536),X,30.7,31.5,24.9,20.5,75,O,주의,X,낮음
9/1/2024,고양(540),X,32.9,33.8,25.8,21.3,73,X,주의,X,낮음
9/1/2024,남양주(541),X,32.3,33,26.3,21.6,68,X,주의,X,낮음
9/1/2024,안산(545),X,31.9,31.7,25.2,20.4,81,X,주의,X,낮음
9/1/2024,경기광주(546),X,30.8,31.9,25.3,20.9,74,O,주의,X,낮음
9/1/2024,여주(548),X,31.5,31.7,25.5,20.9,74,O,주의,X,낮음
9/1/2024,용인(549),X,30.9,32.2,25.9,21.3,75,O,경고,X,낮음
9/1/2024,오산(550),X,31.7,31.5,25.4,20.8,79,X,주의,X,낮음
9/1/2024,평택(551),X,31.9,32.4,26.5,22.4,81,O,주의,X,낮음
9/1/2024,화천(555),X,31.2,32,24.5,19.6,80,O,주의,X,낮음
9/1/2024,양구(556),X,30.2,31.3,24.1,18.4,74,X,관심,X,낮음
9/1/2024,시흥(565),X,30.6,30.4,25.3,21.3,78,X,주의,X,낮음
9/1/2024,구리(569),X,31.2,32.8,26.4,21.8,66,X,주의,X,낮음
9/1/2024,화성(571),X,31.5,31.8,26,22.5,76,X,주의,X,낮음
9/1/2024,성남(572),X,30.1,31.2,26.2,22.6,67,X,주의,X,낮음
9/1/2024,과천(590),X,31.1,31.4,25.1,21,77,X,주의,X,낮음
9/1/2024,양주(598),X,31.3,32,24.9,20.2,75,X,주의,X,낮음
9/1/2024,단양(601),X,31.7,32.8,25.3,20.2,75,O,주의,X,낮음
9/1/2024,진천(602),X,31.6,32.4,25.8,21,76,X,주의,X,낮음
9/1/2024,괴산(603),X,31.6,32.7,25.1,19.7,78,X,주의,X,낮음
9/1/2024,옥천(604),X,32,32.7,26,20.9,75,O,주의,X,낮음
9/1/2024,홍북(608),X,,,,,,X,주의,X,낮음
9/1/2024,공주(612),X,32,32.1,25.8,21.4,79,O,주의,X,낮음
9/1/2024,서천(614),X,31,29.7,24.9,21.1,87,X,주의,X,낮음
9/1/2024,논산(615),X,32.5,32.6,27.1,22.8,74,X,주의,X,낮음
9/1/2024,당진(616),X,31.6,31.3,24.9,21.2,84,X,주의,X,낮음
9/1/2024,청양(618),X,32.1,31.6,25.1,20.9,83,X,주의,X,낮음
9/1/2024,음성(619),X,31.6,31.6,24.8,19.8,82,X,주의,X,낮음
9/1/2024,증평(623),X,31.2,32.5,26.4,21.9,71,X,주의,X,낮음
9/1/2024,태안(627),X,32.1,31.2,25.7,21.8,82,X,주의,X,낮음
9/1/2024,예산(628),X,31.5,31.4,26.2,22.4,79,X,주의,X,낮음
9/1/2024,아산(634),X,32.1,32.1,25.9,22,80,X,주의,X,낮음
9/1/2024,계룡(636),X,,,,,,X,주의,X,낮음
9/1/2024,연천청산(652),X,30.2,30.7,24.1,19.1,77,X,주의,X,낮음
9/1/2024,양양(670),X,32.2,33.7,26.8,18.9,66,X, ,X,낮음
9/1/2024,무안(699),X,32.3,31.7,25.9,21.5,82,O,주의,X,낮음
9/1/2024,무주(701),X,31.5,32.7,25.6,20.1,71,X,주의,X,낮음
9/1/2024,익산(702),X,31,31.2,26.2,21.5,74,X,주의,X,낮음
9/1/2024,진안(703),X,29.9,29.8,24.2,19.4,80,X,주의,X,낮음
9/1/2024,담양(706),X,32.7,32.5,26.8,21.6,79,O,주의,X,낮음
9/1/2024,구례(709),O,34.3,33.6,27,21,81,O,주의,X,낮음
9/1/2024,나주(710),X,32.1,32,26,21.2,80,O,주의,X,낮음
9/1/2024,순천시(712),X,32.3,31.8,26.9,22.2,76,O,주의,X,낮음
9/1/2024,광양읍(713),O,33.1,33.6,27.4,22.1,74,O,경고,X,낮음
9/1/2024,장성(730),X,32.6,33.2,26.2,21,77,O,주의,X,낮음
9/1/2024,영암(731),X,32.7,31.9,25.6,20.7,84,O,경고,X,낮음
9/1/2024,보성(732),X,31.2,30.9,25.3,21.1,84,O,경고,X,낮음
9/1/2024,완주(734),X,32.2,32.1,25.5,20.4,80,O,주의,X,낮음
9/1/2024,김제(737),X,32.2,32,26.8,23,74,X,주의,X,낮음
9/1/2024,화순(741),O,33,32.9,27,21.4,76,O,주의,X,낮음
9/1/2024,함평(754),X,32,31.7,26,21.2,78,O,주의,X,낮음
9/1/2024,곡성(768),O,33,33.4,25.6,20.4,82,O,주의,X,낮음
9/1/2024,압해도(789),O,33.1,31.5,25.9,21.9,86,O,주의,X,낮음
9/1/2024,영양(801),X,31.3,32.1,24.4,19.5,79,X,관심,X,낮음
9/1/2024,성주(810),X,32.6,33.7,27.1,21.6,68,O,주의,X,낮음
9/1/2024,고령(812),X,32.5,33.4,26.5,20.7,79,O,주의,X,낮음
9/1/2024,청도(813),X,32.4,33.4,25.8,19.6,72,X,관심,X,낮음
9/1/2024,예천(815),X,32.5,33.6,26.5,21.8,69,O,경고,X,낮음
9/1/2024,김천(822),X,32.9,34.5,26.7,20.2,68,O,경고,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,군위(823),X,32.8,33.7,26.1,21.2,75,O,주의,X,낮음
9/1/2024,칠곡(825),X,32.3,32.8,26.6,21.9,78,O,주의,X,낮음
9/1/2024,경산(827),X,32.1,33.5,27.6,21.5,67,O,주의,X,낮음
9/1/2024,삼척(876),X,32.2,32.1,26.4,20.9,72,X,관심,X,낮음
9/1/2024,속초(90),X,32,31.3,25.8,20,75.8,X, ,X,낮음
9/1/2024,삼천포(907),X,31.9,31.9,26.5,21.6,74,O,주의,X,낮음
9/1/2024,고성(918),X,32.1,31.7,25.8,20.8,82,O,주의,X,낮음
9/1/2024,창녕(919),O,33.4,34.5,27.8,21.7,72,O,주의,X,낮음
9/1/2024,함안(920),O,33.4,33.2,25.8,20.1,83,O,주의,X,낮음
9/1/2024,북춘천(93),X,31.1,31.5,25,20,76.6,O,주의,X,낮음
9/1/2024,하동(932),O,33.1,33.4,26.7,21.3,79,O,경고,X,낮음
9/1/2024,철원(95),X,30.2,30.4,24,18.6,77.9,X,주의,X,낮음
9/1/2024,동두천(98),X,31,30.5,24.5,20.1,79.1,X,주의,X,낮음
9/1/2024,파주(99),X,30.5,30.1,24,20.1,83.8,X,주의,X,낮음
9/2/2024,북강릉(104),X,27.4,25.4,22.7,20.7,86.3,X, ,X,낮음
9/2/2024,동해(106),X,29.9,28.7,24.2,21.8,79.8,X, ,X,낮음
9/2/2024,서울(108),X,28.1,26.9,24.5,22.2,73.6,X, ,X,낮음
9/2/2024,인천(112),X,28,26.6,24.6,22,78,X,관심,X,낮음
9/2/2024,원주(114),X,29.2,28.6,25.1,21.7,71.8,X,주의,X,낮음
9/2/2024,울릉도(115),X,31.8,29.6,24.9,23,88.3,X, ,X,낮음
9/2/2024,수원(119),X,28.6,28.2,24.7,21.5,74.9,X, ,X,낮음
9/2/2024,영월(121),X,29.9,29.1,23.1,19.3,78.4,X,관심,X,낮음
9/2/2024,충주(127),X,29.3,28.3,24.8,20.3,76.9,X,주의,X,낮음
9/2/2024,서산(129),X,28.4,26.1,24,21.3,83.6,X,관심,X,낮음
9/2/2024,울진(130),X,30.4,30.2,24.6,20.6,78.8,X, ,X,낮음
9/2/2024,청주(131),X,28.9,29.4,26.1,21.9,67,X,주의,X,낮음
9/2/2024,대전(133),X,28.1,27.4,24.8,21.9,75,X,관심,X,낮음
9/2/2024,추풍령(135),X,30.1,29,24.1,19.6,79.4,X,주의,X,낮음
9/2/2024,안동(136),X,30.4,30.2,25.6,20,74.1,X,주의,X,낮음
9/2/2024,상주(137),X,29.9,28.3,25.1,21.2,82.1,X,주의,X,낮음
9/2/2024,포항(138),X,30.3,29.9,26.2,23.9,76,X,관심,X,낮음
9/2/2024,군산(140),X,29.4,28.1,24.9,22.3,80.8,X,관심,X,낮음
9/2/2024,대구(143),X,31.2,31.7,27,22.9,69.4,O,주의,X,낮음
9/2/2024,전주(146),X,30.9,30.4,26.6,23.4,74.4,X,주의,X,낮음
9/2/2024,울산(152),X,31.1,31.2,26,22.2,75.8,X, ,X,낮음
9/2/2024,창원(155),O,33.3,32.7,27.6,23.8,75.5,O,주의,X,낮음
9/2/2024,광주(156),X,30.7,29.9,25.8,23,69.5,O,주의,X,낮음
9/2/2024,부산(159),X,32.8,32,27.3,25,75.9,X, ,X,낮음
9/2/2024,통영(162),X,32.3,31.4,27.5,24.3,76.6,O,주의,O,낮음
9/2/2024,목포(165),X,29.7,27.7,25.5,23,81.6,O,주의,X,낮음
9/2/2024,여수(168),X,31,30.6,27.6,25,73.1,O,주의,O,낮음
9/2/2024,흑산도(169),X,32.3,31,25.5,23.2,89.8,O,주의,X,낮음
9/2/2024,완도(170),X,31.3,30.4,26.3,21.9,77.8,O,주의,X,낮음
9/2/2024,고창(172),X,30.8,30.1,25.1,20.4,77.8,X,관심,X,낮음
9/2/2024,제주(184),X,31.4,31.5,28.2,23.9,61,O,주의,O,낮음
9/2/2024,진주(192),X,32.1,32,26.6,21.4,79,O,주의,X,낮음
9/2/2024,양평(202),X,29.1,27.9,24.4,21.7,77.9,X,주의,X,낮음
9/2/2024,이천(203),X,29.8,28.6,23.9,20.6,88.5,X, ,X,낮음
9/2/2024,인제(211),X,26.6,25.1,22.2,20.5,82.1,X,주의,X,낮음
9/2/2024,홍천(212),X,28,26.9,23.2,20.8,79.5,X,주의,X,낮음
9/2/2024,태백(216),X,26.3,24.9,20.1,16,85.9,X, ,X,낮음
9/2/2024,정선군(217),X,29.4,29,22.6,18.2,75.4,X,관심,X,낮음
9/2/2024,제천(221),X,28.5,27.2,22.8,18.2,81.9,X,주의,X,낮음
9/2/2024,보은(226),X,28.8,29,23.8,19.6,81.1,X,관심,X,낮음
9/2/2024,천안(232),X,27.9,27.7,23.6,20.1,79,X,관심,X,낮음
9/2/2024,보령(235),X,29.7,28.2,24.6,21.7,82.1,X,관심,X,낮음
9/2/2024,부여(236),X,28.2,26.5,23.9,21.6,89,X,주의,X,낮음
9/2/2024,금산(238),X,29.6,29.2,24.6,20.3,83.1,X,관심,X,낮음
9/2/2024,세종(239),X,28.8,27.8,24,20.9,83.9,X,관심,X,낮음
9/2/2024,부안(243),X,29.9,28.5,25.4,21.9,81.5,X,관심,X,낮음
9/2/2024,임실(244),X,29,29.5,24.4,20.6,80.4,X,주의,X,낮음
9/2/2024,정읍(245),X,30.7,30.3,25.7,21.4,76.8,X,주의,X,낮음
9/2/2024,남원(247),X,31.8,31.4,26.1,21.6,80.3,X,주의,X,낮음
9/2/2024,장수(248),X,28.5,28.3,23.2,18.2,81.8,X,관심,X,낮음
9/2/2024,영광군(252),X,30,28.3,24.9,21,81.3,O,주의,X,낮음
9/2/2024,김해시(253),O,33.5,32.5,27,23.5,78.5,O,주의,X,낮음
9/2/2024,순창군(254),X,30.6,30.4,25.2,21.4,75.4,X,주의,X,낮음
9/2/2024,양산시(257),O,33.4,33.1,27.7,24.1,76.5,O,주의,X,낮음
9/2/2024,강진군(259),X,31,31.4,25.3,21.1,78.8,O,주의,X,낮음
9/2/2024,장흥(260),X,30.8,30.2,24.2,20.2,85.9,O,주의,X,낮음
9/2/2024,해남(261),X,31.6,30.4,25.2,20.8,86.8,O,주의,X,낮음
9/2/2024,고흥(262),X,32.6,32.3,26.6,21.4,74.3,O,주의,X,낮음
9/2/2024,의령군(263),O,33.8,33.5,27.4,22.3,86,O,주의,X,낮음
9/2/2024,함양군(264),X,32.2,31.6,25.4,19.9,86.8,O,주의,X,낮음
9/2/2024,진도군ASOS(268),X,31.8,30.8,25.4,19.7,86,O,주의,X,낮음
9/2/2024,봉화(271),X,29.2,28.7,22.9,17.5,78.9,X,주의,X,낮음
9/2/2024,영주(272),X,29.1,28.5,23.2,18.6,84.5,X,주의,X,낮음
9/2/2024,문경(273),X,29,27.5,23.9,19.9,84.9,X,주의,X,낮음
9/2/2024,청송군(276),X,31.7,31.8,24.3,17.6,81.9,X,주의,X,낮음
9/2/2024,영덕(277),X,32.1,32.4,25.2,20.2,77.3,X,관심,X,낮음
9/2/2024,의성(278),X,31.2,31.3,25.8,18.9,73.1,X,주의,X,낮음
9/2/2024,구미(279),X,30.6,30.2,26.2,21.4,70.9,X,주의,X,낮음
9/2/2024,영천(281),X,30.7,31,25.5,20.2,74.6,O,주의,X,낮음
9/2/2024,경주시(283),X,31.7,30.9,26,21.8,77.6,X,관심,X,낮음
9/2/2024,거창(284),X,30.8,30.9,24.1,18.5,81,O,주의,X,낮음
9/2/2024,합천(285),X,31.4,32.2,26.9,21.6,70.5,O,주의,X,낮음
9/2/2024,밀양(288),X,31.2,32.2,27.2,22.8,67.6,O,주의,X,낮음
9/2/2024,산청(289),X,31.7,30.9,25.5,20.5,84.8,O,주의,X,낮음
9/2/2024,거제(294),X,30.9,29.7,26.4,23.2,79.9,O,주의,O,낮음
9/2/2024,남해(295),X,31.7,31.8,26.5,23.3,76.9,O,주의,O,낮음
9/2/2024,부천(433),X,27.9,27.3,23.4,20.2,74,X, ,X,낮음
9/2/2024,안양(434),X,27.1,27.4,24.8,22.8,,X, ,X,낮음
9/2/2024,광명(437),X,29,28.5,25.6,23.3,67,X, ,X,낮음
9/2/2024,군포(438),X,29.3,28.8,24.8,22,72,X, ,X,낮음
9/2/2024,김포(441),X,,26.1,23.7,21.3,,X, ,X,낮음
9/2/2024,하남(444),X,28,27.1,24.2,18.1,73,X, ,X,낮음
9/2/2024,의왕(445),X,29.2,28.3,23,19.7,84,X, ,X,낮음
9/2/2024,포천(504),X,27.1,25.4,22.1,17.5,84,X, ,X,낮음
9/2/2024,가평조종(505),X,28.6,27.2,21.8,17.4,85,X,주의,X,낮음
9/2/2024,안성(516),X,29.5,29.8,25,21.3,76,X,주의,X,낮음
9/2/2024,간성(517),X,27,26.8,21.4,19.5,90,X, ,X,낮음
9/2/2024,평창(526),X,28.6,27.7,22.1,18.1,81,X,관심,X,낮음
9/2/2024,의정부(532),X,28.1,26.8,23,20.6,81,X, ,X,낮음
9/2/2024,횡성(536),X,29,28.4,24.1,20.4,77,X,주의,X,낮음
9/2/2024,고양(540),X,29.9,28.9,23.1,20.2,82,X, ,X,낮음
9/2/2024,남양주(541),X,28.9,28,24.6,21.7,74,X, ,X,낮음
9/2/2024,안산(545),X,29.1,28.3,23.4,19.6,87,X, ,X,낮음
9/2/2024,경기광주(546),X,27.5,26.4,22.8,19.8,73,X,주의,X,낮음
9/2/2024,여주(548),X,29.1,27.6,23.8,20.6,85,X,주의,X,낮음
9/2/2024,용인(549),X,29.2,28.3,24.4,20.8,81,X,주의,X,낮음
9/2/2024,오산(550),X,25.6,,,,,X, ,X,낮음
9/2/2024,평택(551),X,29,28.8,24.6,21.2,82,X,주의,X,낮음
9/2/2024,화천(555),X,27.5,25.5,21.8,18.2,88,X,주의,X,낮음
9/2/2024,양구(556),X,26.6,25.3,22,20.2,84,X, ,X,낮음
9/2/2024,시흥(565),X,29.3,28.2,24.4,20.8,81,X, ,X,낮음
9/2/2024,구리(569),X,28.5,27.7,24,20.5,75,X, ,X,낮음
9/2/2024,화성(571),X,29.6,28.4,24.7,21.3,79,X,관심,X,낮음
9/2/2024,성남(572),X,28.6,27.8,24,21.4,78,X, ,X,낮음
9/2/2024,과천(590),X,29.1,27.8,23.2,19.9,85,X, ,X,낮음
9/2/2024,양주(598),X,27.2,25.4,22.3,19.2,85,X, ,X,낮음
9/2/2024,단양(601),X,29.6,28.6,23.6,19.3,83,X,주의,X,낮음
9/2/2024,진천(602),X,29,29.2,24.3,21.1,77,X,관심,X,낮음
9/2/2024,괴산(603),X,29.2,28.2,23.6,19.7,86,X,관심,X,낮음
9/2/2024,옥천(604),X,29.6,28.3,24.4,20.9,83,X,주의,X,낮음
9/2/2024,홍북(608),X,,,,,,X,관심,X,낮음
9/2/2024,공주(612),X,29.3,28.5,23.9,21.4,83,X,주의,X,낮음
9/2/2024,서천(614),X,28.9,27.3,24,20.6,85,X,관심,X,낮음
9/2/2024,논산(615),X,29.2,28.6,24.8,21.2,79,X,관심,X,낮음
9/2/2024,당진(616),X,28,26.2,23.5,21,87,X,관심,X,낮음
9/2/2024,청양(618),X,27.7,25.5,22,19.2,92,X,관심,X,낮음
9/2/2024,음성(619),X,29.1,27.9,23.7,19.9,85,X,관심,X,낮음
9/2/2024,증평(623),X,28.6,28.2,24.5,21,77,X,관심,X,낮음
9/2/2024,태안(627),X,28.5,25.8,24.3,21.2,88,X,관심,X,낮음
9/2/2024,예산(628),X,29,27.7,24.2,21.5,84,X,관심,X,낮음
9/2/2024,아산(634),X,29.5,28.4,24.8,21.4,81,X,관심,X,낮음
9/2/2024,계룡(636),X,,,,,,X, ,X,낮음
9/2/2024,연천청산(652),X,26.8,25.4,21.3,17.9,87,X, ,X,낮음
9/2/2024,양양(670),X,27.6,27.3,22.1,20.1,87,X, ,X,낮음
9/2/2024,무안(699),X,30.5,29.3,24.4,21.2,85,O,주의,X,낮음
9/2/2024,무주(701),X,29.7,30.5,25.1,20.4,73,X,관심,X,낮음
9/2/2024,익산(702),X,29.1,28.4,25.1,21.2,77,X,관심,X,낮음
