ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
6/1/2024,´ë±¸(143),X,25.7,27.5,22,17.3,52.6,X, ,X,³·À½
6/1/2024,ÀüÁÖ(146),X,24.7,24.4,19.2,16.4,68.3,X, ,X,³·À½
6/1/2024,¿ï»ê(152),X,23.5,24.1,19.9,16.6,63.1,X, ,X,³·À½
6/1/2024,Ã¢¿ø(155),X,26.3,28.2,21.7,17.6,57.9,X, ,X,³·À½
6/1/2024,±¤ÁÖ(156),X,24.3,24.8,19.5,16.5,73.8,X, ,X,³·À½
6/1/2024,ºÎ»ê(159),X,25.9,26.4,21.4,18,63.1,X, ,X,³·À½
6/1/2024,Åë¿µ(162),X,25.5,26.1,21.2,17,65,X, ,X,³·À½
6/1/2024,¸ñÆ÷(165),X,22,21.5,18.7,16.8,75.6,X, ,X,³·À½
6/1/2024,¿©¼ö(168),X,24.8,26,21.7,18.5,48.9,X, ,X,³·À½
6/1/2024,Èæ»êµµ(169),X,21.8,20.3,18.1,16.1,83.8,X, ,X,³·À½
6/1/2024,¿Ïµµ(170),X,25,24.9,20.1,16.2,67.9,X, ,X,³·À½
6/1/2024,°íÃ¢(172),X,23.1,23.6,19,15.6,75.6,X, ,X,³·À½
6/1/2024,Á¦ÁÖ(184),X,23.2,22.8,19.8,17.7,69,X, ,X,³·À½
6/1/2024,ÁøÁÖ(192),X,25.9,27.1,20.6,14.1,65.5,X, ,X,³·À½
6/1/2024,¾çÆò(202),X,24.5,25.8,20.5,16.5,61.1,X, ,X,³·À½
6/1/2024,ÀÌÃµ(203),X,25.4,26.6,20.7,16.6,64.9,X, ,X,³·À½
6/1/2024,ÀÎÁ¦(211),X,23,22.6,17.1,13.5,73.3,X, ,X,³·À½
6/1/2024,È«Ãµ(212),X,24.9,26.1,19.7,16,63.3,X, ,X,³·À½
6/1/2024,ÅÂ¹é(216),X,21.6,22,14.4,11.2,75.9,X, ,X,³·À½
6/1/2024,Á¤¼±±º(217),X,24.7,25.9,17.7,13,62.1,X, ,X,³·À½
6/1/2024,Á¦Ãµ(221),X,23.5,24.1,18.6,14.3,63.8,X, ,X,³·À½
6/1/2024,º¸Àº(226),X,24.1,24.4,18.9,14.3,66,X, ,X,³·À½
6/1/2024,Ãµ¾È(232),X,23.4,24,19.4,16.4,64.6,X, ,X,³·À½
6/1/2024,º¸·É(235),X,24.5,24.6,18.4,13.9,76.8,X, ,X,³·À½
6/1/2024,ºÎ¿©(236),X,24.4,25.8,19.8,14.6,67.5,X, ,X,³·À½
6/1/2024,±Ý»ê(238),X,24.6,25.1,18.9,14.7,61.5,X, ,X,³·À½
6/1/2024,¼¼Á¾(239),X,24,24.4,19.5,15.1,64.5,X, ,X,³·À½
6/1/2024,ºÎ¾È(243),X,22.8,23.2,18.8,16.2,75.1,X, ,X,³·À½
6/1/2024,ÀÓ½Ç(244),X,23.5,23.8,17.6,13.3,71.5,X, ,X,³·À½
6/1/2024,Á¤À¾(245),X,23.2,24.1,18.9,14.8,69.3,X, ,X,³·À½
6/1/2024,³²¿ø(247),X,24.3,24.7,18.5,14,66.1,X, ,X,³·À½
6/1/2024,Àå¼ö(248),X,22.5,22.6,16.5,11.6,71.3,X, ,X,³·À½
6/1/2024,¿µ±¤±º(252),X,22.3,22.3,18.4,15.3,75,X, ,X,³·À½
6/1/2024,±èÇØ½Ã(253),X,27.4,28.7,21.4,17.8,63.5,X, ,X,³·À½
6/1/2024,¼øÃ¢±º(254),X,23,24,18.2,13.9,63.9,X, ,X,³·À½
6/1/2024,¾ç»ê½Ã(257),X,27.7,29.6,22.1,17.7,63.5,X, ,X,³·À½
6/1/2024,°­Áø±º(259),X,24.5,25.3,20.1,15,68.4,X, ,X,³·À½
6/1/2024,ÀåÈï(260),X,23.8,24.4,19.4,14.6,66.1,X, ,X,³·À½
6/1/2024,ÇØ³²(261),X,23.3,23.6,19.2,15.9,74.1,X, ,X,³·À½
6/1/2024,°íÈï(262),X,25.9,26.8,20.4,13.6,59.3,X, ,X,³·À½
6/1/2024,ÀÇ·É±º(263),X,27.1,28.6,21.8,14.7,59.1,X, ,X,³·À½
6/1/2024,ÇÔ¾ç±º(264),X,24.8,26.3,20,14.2,53.1,X, ,X,³·À½
6/1/2024,Áøµµ±ºASOS(268),X,23,22.2,19,14.8,75.4,X, ,X,³·À½
6/1/2024,ºÀÈ­(271),X,23.7,24.2,16.9,11.1,74.1,X, ,X,³·À½
6/1/2024,¿µÁÖ(272),X,23.7,24.1,19,14.7,63.5,X, ,X,³·À½
6/1/2024,¹®°æ(273),X,24.1,24.3,19.8,14.5,60,X, ,X,³·À½
6/1/2024,Ã»¼Û±º(276),X,23.6,25.2,17.6,11.2,66,X, ,X,³·À½
6/1/2024,¿µ´ö(277),X,24.2,22.9,18,14.6,74.8,X, ,X,³·À½
6/1/2024,ÀÇ¼º(278),X,25.8,26.9,19.7,13.6,68.4,X, ,X,³·À½
6/1/2024,±¸¹Ì(279),X,25.7,27,21.1,16.1,50.6,X, ,X,³·À½
6/1/2024,¿µÃµ(281),X,25.9,27.2,20.3,16.2,63.3,X, ,X,³·À½
6/1/2024,°æÁÖ½Ã(283),X,26.9,28,20.6,15.8,62.4,X, ,X,³·À½
6/1/2024,°ÅÃ¢(284),X,24.9,25.6,18.9,13.4,59.8,X, ,X,³·À½
6/1/2024,ÇÕÃµ(285),X,25.7,28.2,22.1,15.9,44.9,X, ,X,³·À½
6/1/2024,¹Ð¾ç(288),X,25.7,27.8,21.8,16.9,51.3,X, ,X,³·À½
6/1/2024,»êÃ»(289),X,25.4,26.4,20.9,14.7,51.9,X, ,X,³·À½
6/1/2024,°ÅÁ¦(294),X,25.6,26.6,21,16.6,64.3,X, ,X,³·À½
6/1/2024,³²ÇØ(295),X,25.5,26.4,21.8,17.3,51.6,X, ,X,³·À½
6/1/2024,ºÎÃµ(433),X,23.3,24.8,19.5,16.5,56,X, ,X,³·À½
6/1/2024,¾È¾ç(434),X,20.2,24.4,19.8,17.2,,X, ,X,³·À½
6/1/2024,±¤¸í(437),X,24,25.9,21,17.4,59,X, ,X,³·À½
6/1/2024,±ºÆ÷(438),X,,,,,,X, ,X,³·À½
6/1/2024,±èÆ÷(441),X,,25,20,16.9,,X, ,X,³·À½
6/1/2024,ÇÏ³²(444),X,24.9,26.8,20.2,16.3,61,X, ,X,³·À½
6/1/2024,ÀÇ¿Õ(445),X,23.8,24.4,18.7,13.7,72,X, ,X,³·À½
6/1/2024,Æ÷Ãµ(504),X,25.5,26.6,20.5,16.2,64,X, ,X,³·À½
6/1/2024,°¡ÆòÁ¶Á¾(505),X,23.9,25.1,19.8,15.3,66,X, ,X,³·À½
6/1/2024,¾È¼º(516),X,24.4,25,19.6,15.1,69,X, ,X,³·À½
6/1/2024,°£¼º(517),X,20.3,19,15.8,13.6,86,X, ,X,³·À½
6/1/2024,ÆòÃ¢(526),X,22.3,22.5,18.3,15.3,59,X, ,X,³·À½
6/1/2024,ÀÇÁ¤ºÎ(532),X,24.3,25.8,20.3,16.9,62,X, ,X,³·À½
6/1/2024,È¾¼º(536),X,24.3,25.2,19.3,15.9,62,X, ,X,³·À½
6/1/2024,°í¾ç(540),X,26.5,28.8,20.6,15.8,66,X, ,X,³·À½
6/1/2024,³²¾çÁÖ(541),X,25.7,27.2,20.8,16.9,65,X, ,X,³·À½
6/1/2024,¾È»ê(545),X,24.3,24.6,18.9,12.8,75,X, ,X,³·À½
6/1/2024,°æ±â±¤ÁÖ(546),X,23.4,25,19.5,16.3,61,X, ,X,³·À½
6/1/2024,¿©ÁÖ(548),X,24.6,25.6,20,16.1,63,X, ,X,³·À½
6/1/2024,¿ëÀÎ(549),X,24.4,24.9,19.3,14.6,67,X, ,X,³·À½
6/1/2024,¿À»ê(550),X,24.4,25.3,19,12.8,73,X, ,X,³·À½
6/1/2024,ÆòÅÃ(551),X,24.1,24.7,19.3,16.3,75,X, ,X,³·À½
6/1/2024,È­Ãµ(555),X,24.8,25.8,19,14.4,66,X, ,X,³·À½
6/1/2024,¾ç±¸(556),X,24.1,25.2,18.5,14.8,66,X, ,X,³·À½
6/1/2024,½ÃÈï(565),X,23.9,24.4,19.1,14.3,71,X, ,X,³·À½
6/1/2024,±¸¸®(569),X,24.9,26.4,20.3,16.4,65,X, ,X,³·À½
6/1/2024,È­¼º(571),X,23.6,24.7,19.2,15.5,71,X, ,X,³·À½
6/1/2024,¼º³²(572),X,24.4,25.5,20.3,16.9,67,X, ,X,³·À½
6/1/2024,°úÃµ(590),X,25.3,26.3,20,15,67,X, ,X,³·À½
6/1/2024,¾çÁÖ(598),X,24.7,26.5,20.1,15.7,65,X, ,X,³·À½
6/1/2024,´Ü¾ç(601),X,25.3,25.9,19.3,15.7,67,X, ,X,³·À½
6/1/2024,ÁøÃµ(602),X,23.6,24.3,20,16.9,58,X, ,X,³·À½
6/1/2024,±«»ê(603),X,24,24.7,19.1,14.5,66,X, ,X,³·À½
6/1/2024,¿ÁÃµ(604),X,24.6,25.3,20.2,15.8,56,X, ,X,³·À½
6/1/2024,È«ºÏ(608),X,,,,,,X, ,X,³·À½
6/1/2024,°øÁÖ(612),X,24,24.7,19.6,15.1,64,X, ,X,³·À½
6/1/2024,¼­Ãµ(614),X,23.3,22.8,18,15.6,80,X, ,X,³·À½
6/1/2024,³í»ê(615),X,24.1,25.4,19.9,16.3,62,X, ,X,³·À½
6/1/2024,´çÁø(616),X,23.4,24,18.4,14.8,70,X, ,X,³·À½
6/1/2024,Ã»¾ç(618),X,23.6,24.6,18.2,13,72,X, ,X,³·À½
6/1/2024,À½¼º(619),X,24.1,24.1,19.2,14.9,66,X, ,X,³·À½
6/1/2024,ÁõÆò(623),X,23.7,24.8,19.7,15.1,60,X, ,X,³·À½
6/1/2024,ÅÂ¾È(627),X,19.6,24.2,18.4,14.6,,X, ,X,³·À½
6/1/2024,¿¹»ê(628),X,23.3,24.7,19.6,15.6,68,X, ,X,³·À½
6/1/2024,¾Æ»ê(634),X,23.7,24.9,19.3,15.6,67,X, ,X,³·À½
6/1/2024,°è·æ(636),X,24.1,24.6,18.4,10.8,71,X, ,X,³·À½
6/1/2024,¿¬ÃµÃ»»ê(652),X,23.5,25.4,19.8,15.7,60,X, ,X,³·À½
6/1/2024,¾ç¾ç(670),X,20.1,18.1,16,14.7,84,X, ,X,³·À½
6/1/2024,¹«¾È(699),X,22.6,22.5,18.7,14.5,74,X, ,X,³·À½
6/1/2024,¹«ÁÖ(701),X,23.7,24.6,18.6,13.8,62,X, ,X,³·À½
6/1/2024,ÀÍ»ê(702),X,23.7,24,19.2,15.7,65,X, ,X,³·À½
6/1/2024,Áø¾È(703),X,22.7,22.5,16.7,11.6,72,X, ,X,³·À½
6/1/2024,´ã¾ç(706),X,25.5,26.2,19.7,14.5,74,X, ,X,³·À½
6/1/2024,±¸·Ê(709),X,25.5,25.4,20,14.6,66,X, ,X,³·À½
6/1/2024,³ªÁÖ(710),X,23.4,24.2,19.1,14.7,69,X, ,X,³·À½
6/1/2024,¼øÃµ½Ã(712),X,26,27,21.3,15.3,56,X, ,X,³·À½
6/1/2024,±¤¾çÀ¾(713),X,26.2,27.4,21.8,16.9,50,X, ,X,³·À½
6/1/2024,Àå¼º(730),X,24.3,24.8,19,13.8,68,X, ,X,³·À½
6/1/2024,¿µ¾Ï(731),X,23.4,24.1,19.1,15.1,72,X, ,X,³·À½
6/1/2024,º¸¼º(732),X,23.6,24,18.7,13.5,66,X, ,X,³·À½
6/1/2024,¿ÏÁÖ(734),X,25.1,25.6,18.7,13,69,X, ,X,³·À½
6/1/2024,±èÁ¦(737),X,23.8,24.2,18.6,15.4,74,X, ,X,³·À½
6/1/2024,È­¼ø(741),X,24.2,25.2,19,13.4,65,X, ,X,³·À½
6/1/2024,ÇÔÆò(754),X,22.9,23.5,18.8,14.1,71,X, ,X,³·À½
6/1/2024,°î¼º(768),X,24.9,25.1,18.6,12.5,67,X, ,X,³·À½
6/1/2024,¾ÐÇØµµ(789),X,23.1,22.9,19.3,16.6,76,X, ,X,³·À½
6/1/2024,¿µ¾ç(801),X,24.8,25.7,17.1,10.9,80,X, ,X,³·À½
6/1/2024,¼ºÁÖ(810),X,25.6,27.5,21.4,15,49,X, ,X,³·À½
6/1/2024,°í·É(812),X,26,27.2,20.3,13.4,64,X, ,X,³·À½
6/1/2024,Ã»µµ(813),X,25.1,26.9,21,15.5,61,X, ,X,³·À½
6/1/2024,¿¹Ãµ(815),X,25.5,26.4,20,14,65,X, ,X,³·À½
6/1/2024,±èÃµ(822),X,26.9,28.4,21.9,14.7,51,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,±ºÀ§(823),X,25.7,26,19.9,14.7,68,X, ,X,³·À½
6/1/2024,Ä¥°î(825),X,25.7,26.9,21.4,16.9,55,X, ,X,³·À½
6/1/2024,°æ»ê(827),X,25.7,27.7,21.2,16.5,60,X, ,X,³·À½
6/1/2024,»ïÃ´(876),X,22.3,20.7,16.2,14.2,85,X, ,X,³·À½
6/1/2024,¼ÓÃÊ(90),X,19.9,17.7,16.2,14.1,84,X, ,X,³·À½
6/1/2024,»ïÃµÆ÷(907),X,25.6,26.5,20.9,17,58,X, ,X,³·À½
6/1/2024,°í¼º(918),X,26.2,26.3,21.1,15.8,69,X, ,X,³·À½
6/1/2024,Ã¢³ç(919),X,26.4,27.7,21.9,15.9,59,X, ,X,³·À½
6/1/2024,ÇÔ¾È(920),X,26.2,26.8,20.9,15.2,65,X, ,X,³·À½
6/1/2024,ºÏÃáÃµ(93),X,24.6,26,20.4,17.1,59.4,X, ,X,³·À½
6/1/2024,ÇÏµ¿(932),X,26.1,27.1,21.6,16.5,55,X, ,X,³·À½
6/1/2024,Ã¶¿ø(95),X,23.3,24.6,19.3,15.6,64.4,X, ,X,³·À½
6/1/2024,µ¿µÎÃµ(98),X,24.7,26,20.1,16.7,64.4,X, ,X,³·À½
6/1/2024,ÆÄÁÖ(99),X,24.6,25.8,19.5,14.8,69.9,X, ,X,³·À½
6/2/2024,ºÏ°­¸ª(104),X,20.6,19,15.2,11.6,86.5,X, ,X,³·À½
6/2/2024,µ¿ÇØ(106),X,21.3,20,16.2,11.9,82,X, ,X,³·À½
6/2/2024,¼­¿ï(108),X,24.7,25.8,20.4,15.7,51.9,X, ,X,³·À½
6/2/2024,ÀÎÃµ(112),X,23,22.7,19.2,16,60.8,X, ,X,³·À½
6/2/2024,¿øÁÖ(114),X,23.4,25,19.1,14.5,62.6,X, ,X,³·À½
6/2/2024,¿ï¸ªµµ(115),X,21.5,20,15.7,13.3,79.9,X, ,X,³·À½
6/2/2024,¼ö¿ø(119),X,24,25.1,19.2,12.8,59.5,X, ,X,³·À½
6/2/2024,¿µ¿ù(121),X,23.4,24.6,17.7,11.9,67.9,X, ,X,³·À½
6/2/2024,ÃæÁÖ(127),X,24,25.3,18.8,11.8,65.3,X, ,X,³·À½
6/2/2024,¼­»ê(129),X,24.3,25.4,19.3,12,63.4,X, ,X,³·À½
6/2/2024,¿ïÁø(130),X,20.9,19.5,16.5,12.7,81,X, ,X,³·À½
6/2/2024,Ã»ÁÖ(131),X,25.1,27.3,21.3,15.5,47.5,X, ,X,³·À½
6/2/2024,´ëÀü(133),X,24.6,27.1,20.1,13.9,54.5,X, ,X,³·À½
6/2/2024,ÃßÇ³·É(135),X,23.5,24.8,18.2,11.5,57.8,X, ,X,³·À½
6/2/2024,¾Èµ¿(136),X,24.1,25.2,17.9,13.1,71.4,X, ,X,³·À½
6/2/2024,»óÁÖ(137),X,24.9,26.3,20.2,15.3,59.4,X, ,X,³·À½
6/2/2024,Æ÷Ç×(138),X,21.2,20.2,18,15.6,73.5,X, ,X,³·À½
6/2/2024,±º»ê(140),X,23.3,23.2,18.5,12.7,74.8,X, ,X,³·À½
6/2/2024,´ë±¸(143),X,24.3,26.7,20.1,15,61.4,X, ,X,³·À½
6/2/2024,ÀüÁÖ(146),X,24.2,25.7,20.1,14,58.4,X, ,X,³·À½
6/2/2024,¿ï»ê(152),X,22.6,22.4,17.6,14,75.3,X, ,X,³·À½
6/2/2024,Ã¢¿ø(155),X,24.8,26.8,20.1,15.9,66.6,X, ,X,³·À½
6/2/2024,±¤ÁÖ(156),X,24.9,27.2,20.7,14.6,60.1,X, ,X,³·À½
6/2/2024,ºÎ»ê(159),X,23.8,23,19.6,16.8,73,X, ,X,³·À½
6/2/2024,Åë¿µ(162),X,24.2,24.9,20.1,16.1,69.5,X, ,X,³·À½
6/2/2024,¸ñÆ÷(165),X,24,23.9,19,15.1,74.8,X, ,X,³·À½
6/2/2024,¿©¼ö(168),X,23.9,24.8,20.2,16.7,63.1,X, ,X,³·À½
6/2/2024,Èæ»êµµ(169),X,24.2,23.5,19.4,15.9,73.3,X, ,X,³·À½
6/2/2024,¿Ïµµ(170),X,26,26.5,20.5,15.7,59.1,X, ,X,³·À½
6/2/2024,°íÃ¢(172),X,25.2,26.6,19.7,13.3,69.8,X, ,X,³·À½
6/2/2024,Á¦ÁÖ(184),X,23.8,23.7,20.2,17.4,62.9,X, ,X,³·À½
6/2/2024,ÁøÁÖ(192),X,26.2,28.8,20.2,12.3,61,X, ,X,³·À½
6/2/2024,¾çÆò(202),X,24.6,26.5,19.1,13.6,66,X, ,X,³·À½
6/2/2024,ÀÌÃµ(203),X,25.2,27.2,19.6,13,65.5,X, ,X,³·À½
6/2/2024,ÀÎÁ¦(211),X,22.5,22.8,16.1,11.8,74.8,X, ,X,³·À½
6/2/2024,È«Ãµ(212),X,23.9,25.3,18.5,11.8,63.5,X, ,X,³·À½
6/2/2024,ÅÂ¹é(216),X,19.3,18.9,13.3,8,80,X, ,X,³·À½
6/2/2024,Á¤¼±±º(217),X,21.9,22.8,16.1,10.2,67.6,X, ,X,³·À½
6/2/2024,Á¦Ãµ(221),X,22.8,23.9,17.9,11.1,67.3,X, ,X,³·À½
6/2/2024,º¸Àº(226),X,24,25.4,18.1,10.9,65,X, ,X,³·À½
6/2/2024,Ãµ¾È(232),X,24,25.5,19.3,12.1,60.6,X, ,X,³·À½
6/2/2024,º¸·É(235),X,23.7,24.4,17.8,11.9,73.4,X, ,X,³·À½
6/2/2024,ºÎ¿©(236),X,25.3,26.7,19,11.7,67.9,X, ,X,³·À½
6/2/2024,±Ý»ê(238),X,24.1,25.6,18.3,10.7,63.6,X, ,X,³·À½
6/2/2024,¼¼Á¾(239),X,24.4,25.9,19.5,12.7,58.5,X, ,X,³·À½
6/2/2024,ºÎ¾È(243),X,24.1,24.8,19.3,13.8,64,X, ,X,³·À½
6/2/2024,ÀÓ½Ç(244),X,23.7,25.3,17.9,10.8,66.4,X, ,X,³·À½
6/2/2024,Á¤À¾(245),X,25.2,27.2,19.6,12.4,59.9,X, ,X,³·À½
6/2/2024,³²¿ø(247),X,24.6,26.8,19,11.4,62,X, ,X,³·À½
6/2/2024,Àå¼ö(248),X,22.4,23.8,16.2,8.4,68.3,X, ,X,³·À½
6/2/2024,¿µ±¤±º(252),X,23.9,25.9,19.1,13.1,67.4,X, ,X,³·À½
6/2/2024,±èÇØ½Ã(253),X,26.2,27.3,20,15.9,68.4,X, ,X,³·À½
6/2/2024,¼øÃ¢±º(254),X,23.4,25.9,18.9,12,57.5,X, ,X,³·À½
6/2/2024,¾ç»ê½Ã(257),X,26.2,26.6,20,14.7,68.8,X, ,X,³·À½
6/2/2024,°­Áø±º(259),X,26.1,27.3,20.7,15.3,60.9,X, ,X,³·À½
6/2/2024,ÀåÈï(260),X,25.1,26.8,20,14.7,58.3,X, ,X,³·À½
6/2/2024,ÇØ³²(261),X,25,26.1,19.7,15.3,68.6,X, ,X,³·À½
6/2/2024,°íÈï(262),X,25.7,27.8,20.7,14.1,54.6,X, ,X,³·À½
6/2/2024,ÀÇ·É±º(263),X,27,29.6,20.8,13.1,64.1,X, ,X,³·À½
6/2/2024,ÇÔ¾ç±º(264),X,24.8,27.7,19.7,11.1,54.1,X, ,X,³·À½
6/2/2024,Áøµµ±ºASOS(268),X,23.8,23.7,18.4,14.4,77.1,X, ,X,³·À½
6/2/2024,ºÀÈ­(271),X,20.7,21,15.5,10.8,79.6,X, ,X,³·À½
6/2/2024,¿µÁÖ(272),X,23.1,24.1,17.6,12.8,74.5,X, ,X,³·À½
6/2/2024,¹®°æ(273),X,23.8,25.1,18.6,12.6,66,X, ,X,³·À½
6/2/2024,Ã»¼Û±º(276),X,22.4,24.2,16.5,10.6,68,X, ,X,³·À½
6/2/2024,¿µ´ö(277),X,21.5,20.3,16.4,13.3,82.4,X, ,X,³·À½
6/2/2024,ÀÇ¼º(278),X,24.8,26.7,18.7,11.2,70.4,X, ,X,³·À½
6/2/2024,±¸¹Ì(279),X,25.4,27.3,21.3,15.5,50.1,X, ,X,³·À½
6/2/2024,¿µÃµ(281),X,24.3,25.9,18.1,12.1,73.6,X, ,X,³·À½
6/2/2024,°æÁÖ½Ã(283),X,24.6,25.1,18.7,14,69.8,X, ,X,³·À½
6/2/2024,°ÅÃ¢(284),X,25.3,27.5,18.8,9.8,58.6,X, ,X,³·À½
6/2/2024,ÇÕÃµ(285),X,25.1,28.6,21,12.7,52.5,X, ,X,³·À½
6/2/2024,¹Ð¾ç(288),X,24.5,27.4,20.6,15,57.1,X, ,X,³·À½
6/2/2024,»êÃ»(289),X,25.4,27.5,20.3,12.4,56.1,X, ,X,³·À½
6/2/2024,°ÅÁ¦(294),X,24.6,25.8,19.6,15.1,68.4,X, ,X,³·À½
6/2/2024,³²ÇØ(295),X,24.9,26.1,20.3,15.4,60.3,X, ,X,³·À½
6/2/2024,ºÎÃµ(433),X,23.4,25.1,19.2,14.7,49,X, ,X,³·À½
6/2/2024,¾È¾ç(434),X,19.3,25.2,20.7,16.1,,X, ,X,³·À½
6/2/2024,±¤¸í(437),X,24.7,26.8,21.4,16.5,47,X, ,X,³·À½
6/2/2024,±ºÆ÷(438),X,,,,,,X, ,X,³·À½
6/2/2024,±èÆ÷(441),X,,25.3,19.4,13.8,,X, ,X,³·À½
6/2/2024,ÇÏ³²(444),X,24.9,27.2,19.4,12.2,55,X, ,X,³·À½
6/2/2024,ÀÇ¿Õ(445),X,24.3,25.2,18.3,11.5,60,X, ,X,³·À½
