ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
9/1/2019,´Ü¾ç(601),X,29.3,27.7,21.9,17.7,90,X, ,X,³·À½
9/1/2019,ÁøÃµ(602),X,27.8,27.8,21.9,16,74,X, ,X,³·À½
9/1/2019,±«»ê(603),X,28.6,28,21.9,17,84,X, ,X,³·À½
9/1/2019,¿ÁÃµ(604),X,28.8,28,22,17.3,83,X, ,X,³·À½
9/1/2019,È«ºÏ(608),X,27.7,26.6,20.8,15.2,86,X, ,X,³·À½
9/1/2019,°øÁÖ(612),X,29,27.8,21.8,16.2,86,X, ,X,³·À½
9/1/2019,¼­Ãµ(614),X,30.4,29.3,22.7,18,85,X, ,X,³·À½
9/1/2019,³í»ê(615),X,29.6,28.7,22.8,17.7,81,X, ,X,³·À½
9/1/2019,´çÁø(616),X,28.2,25.5,21,16.3,93,X, ,X,³·À½
9/1/2019,Ã»¾ç(618),X,28,26.9,20.8,15.3,88,X, ,X,³·À½
9/1/2019,À½¼º(619),X,27.9,27,21,15.2,84,X, ,X,³·À½
9/1/2019,ÁõÆò(623),X,28.6,27.5,22.1,16.7,82,X, ,X,³·À½
9/1/2019,ÅÂ¾È(627),X,27.6,25.8,21.7,17.5,83,X, ,X,³·À½
9/1/2019,¿¹»ê(628),X,28.4,26.4,22,17,87,X, ,X,³·À½
9/1/2019,¾Æ»ê(634),X,27.5,26.6,22.2,16.7,78,X, ,X,³·À½
9/1/2019,°è·æ(636),X,28.3,27.5,20.8,14.8,82,X, ,X,³·À½
9/1/2019,¿¬ÃµÃ»»ê(652),X,27.3,26.4,20.3,15,86,X, ,X,³·À½
9/1/2019,¾ç¾ç(670),X,30.3,28.6,23.3,16.9,86,X, ,X,³·À½
9/1/2019,¹«¾È(699),X,26.5,24.5,20.9,18.6,89,X, ,X,³·À½
9/1/2019,¹«ÁÖ(701),X,29.2,27.6,21.5,15.7,87,X, ,X,³·À½
9/1/2019,ÀÍ»ê(702),X,31.1,29.5,22.8,17.4,87,X, ,X,³·À½
9/1/2019,Áø¾È(703),X,27.4,25.5,19.6,15.5,88,X, ,X,³·À½
9/1/2019,´ã¾ç(706),X,28.6,25.6,21.5,17.7,95,X, ,X,³·À½
9/1/2019,±¸·Ê(709),X,26.7,24.2,20.3,18.7,93,X, ,X,³·À½
9/1/2019,³ªÁÖ(710),X,26.8,24.1,21.2,18.3,94,X, ,X,³·À½
9/1/2019,¼øÃµ½Ã(712),X,27.8,26,22,19.4,89,X, ,X,³·À½
9/1/2019,±¤¾çÀ¾(713),X,28.1,26,21.1,18.8,91,X, ,X,³·À½
9/1/2019,Àå¼º(730),X,26.8,24.8,21.1,17.6,90,X, ,X,³·À½
9/1/2019,¿µ¾Ï(731),X,26.7,23.6,21,18.6,94,X, ,X,³·À½
9/1/2019,º¸¼º(732),X,26.4,24,19.8,17.1,95,X, ,X,³·À½
9/1/2019,¿ÏÁÖ(734),X,28.6,27.1,21.9,17.6,85,X, ,X,³·À½
9/1/2019,±èÁ¦(737),X,28.9,27.6,22.7,18.5,81,X, ,X,³·À½
9/1/2019,È­¼ø(741),X,26.2,24.5,20.8,17.8,83,X, ,X,³·À½
9/1/2019,ÇÔÆò(754),X,27.9,25.9,21.6,18.2,90,X, ,X,³·À½
9/1/2019,°î¼º(768),X,26.7,25,20,16.8,90,X, ,X,³·À½
9/1/2019,¾ÐÇØµµ(789),X,27.3,24.7,21.9,19.5,91,X, ,X,³·À½
9/1/2019,¿µ¾ç(801),X,28,26.9,20.9,16.1,87,X, ,X,³·À½
9/1/2019,¼ºÁÖ(810),X,27.6,26.6,21.9,17.6,77,X, ,X,³·À½
9/1/2019,°í·É(812),X,27.2,25.6,20.7,17.3,93,X, ,X,³·À½
9/1/2019,Ã»µµ(813),X,27.5,26,20.5,17.2,88,X, ,X,³·À½
9/1/2019,¿¹Ãµ(815),X,29.1,26.6,21.3,15.8,92,X, ,X,³·À½
9/1/2019,±èÃµ(822),X,29.4,28.1,21.5,15.5,83,X, ,X,³·À½
9/1/2019,±ºÀ§(823),X,29.7,28.6,22.2,16.4,82,X, ,X,³·À½
9/1/2019,Ä¥°î(825),X,28.1,26.4,22.3,18,82,X, ,X,³·À½
9/1/2019,°æ»ê(827),X,27.6,26.3,21.2,18.4,79,X, ,X,³·À½
9/1/2019,»ïÃ´(876),X,28.1,27.2,23.2,19.2,71,X, ,X,³·À½
9/1/2019,¼ÓÃÊ(90),X,28.5,27.3,23.3,19.1,69.9,X, ,X,³·À½
9/1/2019,»ïÃµÆ÷(907),X,28.3,26.4,22.3,20.2,88,X, ,X,³·À½
9/1/2019,°í¼º(918),X,29.4,27.5,22.4,19.8,90,X, ,X,³·À½
9/1/2019,Ã¢³ç(919),X,27.6,25.4,21,18.2,92,X, ,X,³·À½
9/1/2019,ÇÔ¾È(920),X,27,25.1,21.8,18.8,84,X, ,X,³·À½
9/1/2019,ºÏÃáÃµ(93),X,27.3,27.5,20.9,14.9,77.8,X, ,X,³ôÀ½
9/1/2019,ÇÏµ¿(932),X,27.3,24.9,20.7,18.6,91,X, ,X,³·À½
9/1/2019,Ã¶¿ø(95),X,27.3,26.2,19.9,14.5,86.5,X, ,X,³·À½
9/1/2019,µ¿µÎÃµ(98),X,27.6,26.2,21.2,16.1,81,X, ,X,³·À½
9/1/2019,ÆÄÁÖ(99),X,27.8,26.7,20.6,16.7,87.6,X, ,X,³·À½
9/2/2019,ºÏ°­¸ª(104),X,27.9,28.1,22.9,19.1,66.9,X, ,X,º¸Åë
9/2/2019,µ¿ÇØ(106),X,27.2,26.5,22.2,18.7,73.8,X, ,X,³·À½
9/2/2019,¼­¿ï(108),X,28.7,29.7,24.4,19.4,56.6,X, ,X,º¸Åë
9/2/2019,ÀÎÃµ(112),X,28.3,28.8,24.6,20.8,65.8,X, ,X,º¸Åë
9/2/2019,¿øÁÖ(114),X,28.2,28.7,23.2,18.8,66.6,X, ,X,³·À½
9/2/2019,¿ï¸ªµµ(115),X,26.7,25,22.5,20.8,78.4,X, ,X,³·À½
9/2/2019,¼ö¿ø(119),X,29,29.2,24.3,19.2,74.8,X, ,X,³·À½
9/2/2019,¿µ¿ù(121),X,29.2,28.5,21.7,18.4,82.1,X, ,X,³·À½
9/2/2019,ÃæÁÖ(127),X,28.6,27.6,22.2,18.2,82.5,X, ,X,³·À½
9/2/2019,¼­»ê(129),X,28.3,27.7,22.6,17.3,79.4,X, ,X,º¸Åë
9/2/2019,¿ïÁø(130),X,27.8,26.2,22.3,19.7,80.8,X, ,X,³·À½
9/2/2019,Ã»ÁÖ(131),X,28.5,27.8,23.6,20.5,76.3,X, ,X,º¸Åë
9/2/2019,´ëÀü(133),X,28.3,26.7,22.6,20.5,86,X, ,X,º¸Åë
9/2/2019,ÃßÇ³·É(135),X,24.5,22.2,19.5,18.5,87.6,X, ,X,³·À½
9/2/2019,¾Èµ¿(136),X,25.6,23.5,20.9,18.8,83.9,X, ,X,º¸Åë
9/2/2019,»óÁÖ(137),X,26.3,23.2,20.7,19,92.8,X, ,X,³·À½
9/2/2019,Æ÷Ç×(138),X,25.9,22.9,21.3,20.2,89.3,X, ,X,³·À½
9/2/2019,±º»ê(140),X,27.5,25,22,19.4,90,X, ,X,³·À½
9/2/2019,´ë±¸(143),X,26.1,22.4,20.8,19.9,97.1,X, ,X,º¸Åë
9/2/2019,ÀüÁÖ(146),X,27,24.2,21.9,19.8,94.1,X, ,X,º¸Åë
9/2/2019,¿ï»ê(152),X,25.7,22.1,20.8,19.9,97.9,X, ,X,º¸Åë
9/2/2019,Ã¢¿ø(155),X,24.9,21.8,20.9,20.1,92.8,X, ,X,º¸Åë
9/2/2019,±¤ÁÖ(156),X,25.4,22.4,21.1,20.2,94.3,X, ,X,º¸Åë
9/2/2019,ºÎ»ê(159),X,26.3,22.9,21.4,20.2,98.6,X, ,X,º¸Åë
9/2/2019,Åë¿µ(162),X,27.1,23.4,21.6,20.9,98.1,X, ,X,³·À½
9/2/2019,¸ñÆ÷(165),X,26.2,23.5,21.9,20.3,89.4,X, ,X,º¸Åë
9/2/2019,¿©¼ö(168),X,25.4,22,21.2,20.1,96.8,X, ,X,³·À½
9/2/2019,Èæ»êµµ(169),X,,24,20.6,18.8,91,X, ,X,³·À½
9/2/2019,¿Ïµµ(170),X,26.7,23.3,21.8,20.3,96.8,X, ,X,³·À½
9/2/2019,°íÃ¢(172),X,26,23.3,21.2,19.6,94.4,X, ,X,³·À½
9/2/2019,Á¦ÁÖ(184),X,29.4,26.6,24.1,21.9,93.8,X, ,X,º¸Åë
9/2/2019,ÁøÁÖ(192),X,24.7,21.4,20.2,19.3,94.6,X, ,X,³·À½
9/2/2019,¾çÆò(202),X,28.3,28.6,23,18.4,72,X, ,X,³·À½
9/2/2019,ÀÌÃµ(203),X,29.1,29.6,23.1,17.2,74.8,X, ,X,³·À½
9/2/2019,ÀÎÁ¦(211),X,27.3,28.1,20.3,15.1,74.1,X, ,X,³·À½
9/2/2019,È«Ãµ(212),X,28.1,29.5,22.3,17.9,72,X, ,X,³·À½
9/2/2019,ÅÂ¹é(216),X,24.8,23.5,18.9,14.8,85,X, ,X,³·À½
9/2/2019,Á¤¼±±º(217),X,28.2,29.1,21.5,17.5,72.1,X, ,X,³·À½
9/2/2019,Á¦Ãµ(221),X,27.7,27.8,21.5,16,76.3,X, ,X,³·À½
9/2/2019,º¸Àº(226),X,26.7,24.8,21.1,19.1,88.6,X, ,X,³·À½
9/2/2019,Ãµ¾È(232),X,27.7,26.9,21.6,17,81.8,X, ,X,³·À½
9/2/2019,º¸·É(235),X,28.2,26.9,22.8,19.1,80.3,X, ,X,³·À½
9/2/2019,ºÎ¿©(236),X,28.5,27.1,21.8,18.4,89.5,X, ,X,³·À½
9/2/2019,±Ý»ê(238),X,25.5,23.4,20.3,18.8,87.5,X, ,X,³·À½
9/2/2019,¼¼Á¾(239),X,28.7,27,22.3,19,82.4,X, ,X,º¸Åë
9/2/2019,ºÎ¾È(243),X,26.8,24.6,22,20.5,85.3,X, ,X,³·À½
9/2/2019,ÀÓ½Ç(244),X,24.9,22.2,19.9,18.3,90.8,X, ,X,³·À½
9/2/2019,Á¤À¾(245),X,24.8,22.8,20.8,19.1,86.8,X, ,X,³·À½
9/2/2019,³²¿ø(247),X,25.3,22.6,20.7,18.9,91.9,X, ,X,³·À½
9/2/2019,Àå¼ö(248),X,24.4,22.5,19.4,17.3,86.9,X, ,X,³·À½
9/2/2019,¿µ±¤±º(252),X,26.4,23.6,21.3,19.8,94.9,X, ,X,³·À½
9/2/2019,±èÇØ½Ã(253),X,26.6,23.3,21.5,20.9,97.1,X, ,X,³·À½
9/2/2019,¼øÃ¢±º(254),X,25.1,22.3,20.5,19.3,93.3,X, ,X,³·À½
9/2/2019,¾ç»ê½Ã(257),X,26.9,23.5,21.8,20.7,98.9,X, ,X,³·À½
9/2/2019,°­Áø±º(259),X,26.7,24,21.8,19.8,90,X, ,X,³·À½
9/2/2019,ÀåÈï(260),X,27,24.2,21.8,19.8,94.5,X, ,X,³·À½
9/2/2019,ÇØ³²(261),X,27.1,24.1,21.6,19.9,94.8,X, ,X,³·À½
9/2/2019,°íÈï(262),X,26.2,23.1,21.1,19.4,96.9,X, ,X,³·À½
9/2/2019,ÀÇ·É±º(263),X,25.2,21.9,20.5,19.1,94.4,X, ,X,³·À½
9/2/2019,ÇÔ¾ç±º(264),X,25.5,21.8,20,18.6,99,X, ,X,³·À½
9/2/2019,Áøµµ±ºASOS(268),X,26.5,23.6,21.8,20.1,91.9,X, ,X,³·À½
9/2/2019,ºÀÈ­(271),X,25.9,24.5,20,15.9,86.3,X, ,X,³·À½
9/2/2019,¿µÁÖ(272),X,26.5,25.7,20.9,17.3,80,X, ,X,³·À½
9/2/2019,¹®°æ(273),X,26.1,23.8,20.8,18.5,89,X, ,X,³·À½
9/2/2019,Ã»¼Û±º(276),X,25.8,22.7,19.5,17.9,96,X, ,X,³·À½
9/2/2019,¿µ´ö(277),X,27,25,21.2,18.9,82.3,X, ,X,³·À½
9/2/2019,ÀÇ¼º(278),X,25.8,23.7,21.1,19.4,87.4,X, ,X,³·À½
9/2/2019,±¸¹Ì(279),X,25.8,22.1,20.4,19.3,98.9,X, ,X,³·À½
9/2/2019,¿µÃµ(281),X,25.4,22.7,20.7,19.7,89,X, ,X,³·À½
9/2/2019,°æÁÖ½Ã(283),X,25.7,22.5,20.3,19.3,96.3,X, ,X,³·À½
9/2/2019,°ÅÃ¢(284),X,23.9,20.7,19.3,17.8,95,X, ,X,³·À½
9/2/2019,ÇÕÃµ(285),X,24.1,,19.9,,89.6,X, ,X,³·À½
9/2/2019,¹Ð¾ç(288),X,25.9,22.2,20.8,19.6,99,X, ,X,³·À½
9/2/2019,»êÃ»(289),X,24.6,21.1,19.6,18.2,98.9,X, ,X,³·À½
9/2/2019,°ÅÁ¦(294),X,26.7,23,21.9,21.1,99,X, ,X,³·À½
9/2/2019,³²ÇØ(295),X,25,21.5,20.8,19.9,96,X, ,X,³·À½
9/2/2019,ºÎÃµ(433),X,,29.4,24.3,19.2,,X, ,X,³·À½
9/2/2019,¾È¾ç(434),X,,28.9,24.8,20.7,,X, ,X,³·À½
9/2/2019,±¤¸í(437),X,,31.3,25.8,21.9,,X, ,X,³·À½
9/2/2019,±ºÆ÷(438),X,,29.9,24.9,20.8,,X, ,X,³·À½
9/2/2019,±èÆ÷(441),X,,27.8,22.5,17.3,,X, ,X,³·À½
9/2/2019,ÇÏ³²(444),X,,,,,,X, ,X,³·À½
9/2/2019,ÀÇ¿Õ(445),X,,27.3,21.9,17.3,,X, ,X,³·À½
9/2/2019,Æ÷Ãµ(504),X,28.6,29.8,21.8,15.2,69,X, ,X,³·À½
9/2/2019,°¡ÆòÁ¶Á¾(505),X,,29.3,21.1,14.6,,X, ,X,³·À½
9/2/2019,¾È¼º(516),X,30.9,31,23.4,18.5,76,X, ,X,³·À½
9/2/2019,°£¼º(517),X,28.1,27.6,22.6,17.7,74,X, ,X,³·À½
9/2/2019,ÆòÃ¢(526),X,28.2,28.7,21.3,16.4,76,X, ,X,³·À½
9/2/2019,ÀÇÁ¤ºÎ(532),X,29.3,29.4,22.5,16.7,81,X, ,X,³·À½
9/2/2019,È¾¼º(536),X,28.1,28,22,17.1,79,X, ,X,³·À½
9/2/2019,°í¾ç(540),X,30,30.8,22.6,16.8,72,X, ,X,³·À½
9/2/2019,³²¾çÁÖ(541),X,28.4,29.8,23.2,17.7,67,X, ,X,³·À½
9/2/2019,¾È»ê(545),X,28.9,28.8,22.6,16.9,83,X, ,X,³·À½
9/2/2019,°æ±â±¤ÁÖ(546),X,27.5,28,21.9,17.8,73,X, ,X,³·À½
9/2/2019,¿©ÁÖ(548),X,27.7,27.3,22,17.3,76,X, ,X,³·À½
9/2/2019,¿ëÀÎ(549),X,27.9,27.7,22,17,74,X, ,X,³·À½
9/2/2019,¿À»ê(550),X,27.8,29.2,24,19.2,61,X, ,X,³·À½
9/2/2019,ÆòÅÃ(551),X,29.3,28.8,23.6,18.6,76,X, ,X,³·À½
9/2/2019,È­Ãµ(555),X,29.4,30.1,21.3,16.7,81,X, ,X,³·À½
9/2/2019,¾ç±¸(556),X,28.1,29.5,20.6,15.8,76,X, ,X,³·À½
9/2/2019,½ÃÈï(565),X,29.4,30.4,24.2,18.4,71,X, ,X,³·À½
9/2/2019,±¸¸®(569),X,29,30.5,23.5,18.5,65,X, ,X,³·À½
9/2/2019,È­¼º(571),X,28.8,29.9,24.5,19.4,68,X, ,X,³·À½
9/2/2019,¼º³²(572),X,28.1,28.4,23.3,18.7,68,X, ,X,º¸Åë
9/2/2019,°úÃµ(590),X,28.7,28.9,22.8,17.8,75,X, ,X,³·À½
9/2/2019,¾çÁÖ(598),X,29.8,30.2,21.9,14.8,73,X, ,X,³·À½
9/2/2019,´Ü¾ç(601),X,29.9,28.4,22.4,18.9,89,X, ,X,³·À½
9/2/2019,ÁøÃµ(602),X,28.6,28.9,22.6,18,72,X, ,X,³·À½
9/2/2019,±«»ê(603),X,28.4,27.7,22.1,18.8,84,X, ,X,³·À½
9/2/2019,¿ÁÃµ(604),X,26.7,24.9,20.9,19.3,90,X, ,X,³·À½
9/2/2019,È«ºÏ(608),X,28.7,27.2,21.7,16.8,85,X, ,X,³·À½
9/2/2019,°øÁÖ(612),X,28.9,27.5,22.1,17.9,85,X, ,X,³·À½
