ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
5/1/2020,Áøµµ±ºASOS(268),X,25.3,23.7,20,18.1,78.8,X, ,X,³·À½
5/1/2020,ºÀÈ­(271),X,27.1,28.4,18.9,8.6,65.8,X, ,X,³·À½
5/1/2020,¿µÁÖ(272),X,28.5,30,21.7,12.1,57.8,X, ,X,³·À½
5/1/2020,¹®°æ(273),X,29,30.6,21.3,12.1,61.9,X, ,X,³·À½
5/1/2020,Ã»¼Û±º(276),X,29.2,29.8,20.9,9.9,70.5,X, ,X,³·À½
5/1/2020,¿µ´ö(277),X,29.2,30.9,24.5,15.4,49.3,X, ,X,³·À½
5/1/2020,ÀÇ¼º(278),X,29.8,31.7,20.5,9.4,69.5,X, ,X,³·À½
5/1/2020,±¸¹Ì(279),X,30.4,30.9,21.4,12.3,75.5,X, ,X,³·À½
5/1/2020,¿µÃµ(281),X,28.4,29,21.6,11.7,65.8,X, ,X,³·À½
5/1/2020,°æÁÖ½Ã(283),X,29.3,29.9,21.8,12.1,66.6,X, ,X,³·À½
5/1/2020,°ÅÃ¢(284),X,28.3,29.6,20.4,10.4,65.3,X, ,X,³·À½
5/1/2020,ÇÕÃµ(285),X,27.8,27.4,20.2,11.6,75.6,X, ,X,³·À½
5/1/2020,¹Ð¾ç(288),X,26.3,26.7,19.9,12.7,75.3,X, ,X,³·À½
5/1/2020,»êÃ»(289),X,27.4,26.8,19.2,10.6,77.9,X, ,X,³·À½
5/1/2020,°ÅÁ¦(294),X,24.4,22.8,19.1,17.1,79.8,X, ,X,³·À½
5/1/2020,³²ÇØ(295),X,25.9,24.5,19.2,15.9,80.9,X, ,X,³·À½
5/1/2020,ºÎÃµ(433),X,,25,19.1,16.5,,X, ,X,³·À½
5/1/2020,¾È¾ç(434),X,,26.4,20.2,16.8,,X, ,X,³·À½
5/1/2020,±¤¸í(437),X,,24.9,20.1,17,,X, ,X,³·À½
5/1/2020,±ºÆ÷(438),X,,26.3,20,15.9,,X, ,X,³·À½
5/1/2020,±èÆ÷(441),X,,,,,,X, ,X,³·À½
5/1/2020,ÇÏ³²(444),X,,27.7,20.7,15.9,,X, ,X,³·À½
5/1/2020,ÀÇ¿Õ(445),X,,25.3,18.5,13.6,,X, ,X,³·À½
5/1/2020,Æ÷Ãµ(504),X,25.8,27.2,19.8,13.9,59,X, ,X,³·À½
5/1/2020,°¡ÆòÁ¶Á¾(505),X,26.8,27.2,19.5,12.7,74,X, ,X,³·À½
5/1/2020,¾È¼º(516),X,28.7,28.7,20.8,14.4,74,X, ,X,³·À½
5/1/2020,°£¼º(517),X,29.4,31.5,24.7,14.4,48,X, ,X,³·À½
5/1/2020,ÆòÃ¢(526),X,27.6,29.3,18.7,8.5,64,X, ,X,³·À½
5/1/2020,ÀÇÁ¤ºÎ(532),X,27.4,27,20,15,84,X, ,X,³·À½
5/1/2020,È¾¼º(536),X,27.5,27.6,19.9,12.3,72,X, ,X,³·À½
5/1/2020,°í¾ç(540),X,22.2,,,,,X, ,X,³·À½
5/1/2020,³²¾çÁÖ(541),X,27.4,27.7,20.5,15.2,70,X, ,X,³·À½
5/1/2020,¾È»ê(545),X,26.9,26,19.3,13.4,81,X, ,X,³·À½
5/1/2020,°æ±â±¤ÁÖ(546),X,27.6,27.8,20.8,15.9,72,X, ,X,³·À½
5/1/2020,¿©ÁÖ(548),X,28.8,29.5,20.6,13.8,70,X, ,X,³·À½
5/1/2020,¿ëÀÎ(549),X,26.6,27.5,20.4,14.6,68,X, ,X,³·À½
5/1/2020,¿À»ê(550),X,27.3,28.5,21,16.5,61,X, ,X,³·À½
5/1/2020,ÆòÅÃ(551),X,27.8,27.4,20.5,14,76,X, ,X,³·À½
5/1/2020,È­Ãµ(555),X,28.9,29.6,19.1,9.6,73,X, ,X,³·À½
5/1/2020,¾ç±¸(556),X,27.3,28.1,20.6,10.7,62,X, ,X,³·À½
5/1/2020,½ÃÈï(565),X,25.6,24.9,19.9,16.5,74,X, ,X,³·À½
5/1/2020,±¸¸®(569),X,28,28.6,20.9,14.9,66,X, ,X,³·À½
5/1/2020,È­¼º(571),X,25.5,24.8,19.4,14.6,74,X, ,X,³·À½
5/1/2020,¼º³²(572),X,27,27.6,21,16.3,67,X, ,X,³ôÀ½
5/1/2020,°úÃµ(590),X,27.5,27.4,20.7,16.4,73,X, ,X,³·À½
5/1/2020,¾çÁÖ(598),X,26.8,26.6,19.2,14.1,75,X, ,X,³·À½
5/1/2020,´Ü¾ç(601),X,29.5,30.3,21.5,13.9,71,X, ,X,³·À½
5/1/2020,ÁøÃµ(602),X,28.5,29.5,22,16.6,65,X, ,X,³·À½
5/1/2020,±«»ê(603),X,28.3,29.8,21.1,12.9,66,X, ,X,³·À½
5/1/2020,¿ÁÃµ(604),X,28.8,30.5,20.8,10.9,67,X, ,X,³·À½
5/1/2020,È«ºÏ(608),X,27.1,26.5,19.8,16.1,81,X, ,X,³·À½
5/1/2020,°øÁÖ(612),X,28.4,29.1,21.2,15.2,71,X, ,X,³·À½
5/1/2020,¼­Ãµ(614),X,26.9,25.9,19.8,11.6,77,X, ,X,³·À½
5/1/2020,³í»ê(615),X,28.6,28.7,20.5,12.5,75,X, ,X,³·À½
5/1/2020,´çÁø(616),X,25.4,24.2,19.1,16,81,X, ,X,³·À½
5/1/2020,Ã»¾ç(618),X,27.6,27.5,21.1,15,72,X, ,X,³·À½
5/1/2020,À½¼º(619),X,28.6,30,21.3,14.9,66,X, ,X,³·À½
5/1/2020,ÁõÆò(623),X,28.4,29.1,21.4,14.9,71,X, ,X,³·À½
5/1/2020,ÅÂ¾È(627),X,22.1,19.3,16.2,14.6,95,X, ,X,³·À½
5/1/2020,¿¹»ê(628),X,27.1,26.5,20.2,15.2,79,X, ,X,³·À½
5/1/2020,¾Æ»ê(634),X,28.2,28.6,20.7,14.6,73,X, ,X,³·À½
5/1/2020,°è·æ(636),X,27.4,27.8,21.3,12.2,66,X, ,X,³·À½
5/1/2020,¿¬ÃµÃ»»ê(652),X,26.6,26.4,19.1,13.3,77,X, ,X,³·À½
5/1/2020,¾ç¾ç(670),X,30.2,31.6,25.7,19.9,49,X, ,X,³·À½
5/1/2020,¹«¾È(699),X,26.2,24.8,20.8,18.2,77,X, ,X,³·À½
5/1/2020,¹«ÁÖ(701),X,29.5,30.4,22.9,15.1,63,X, ,X,³·À½
5/1/2020,ÀÍ»ê(702),X,28.7,28.6,21.1,12.1,73,X, ,X,³·À½
5/1/2020,Áø¾È(703),X,26.2,26.7,20.2,16.2,69,X, ,X,³·À½
5/1/2020,´ã¾ç(706),X,28.9,28,22,18.5,82,X, ,X,³·À½
5/1/2020,±¸·Ê(709),X,28.7,28.3,21,15.7,76,X, ,X,³·À½
5/1/2020,³ªÁÖ(710),X,27.3,26.1,21.3,18.2,76,X, ,X,³·À½
5/1/2020,¼øÃµ½Ã(712),X,26.4,24.8,20,16.6,82,X, ,X,³·À½
5/1/2020,±¤¾çÀ¾(713),X,27.5,26.6,20.7,16.6,77,X, ,X,³·À½
5/1/2020,Àå¼º(730),X,27.2,26.6,21.4,18.5,72,X, ,X,³·À½
5/1/2020,¿µ¾Ï(731),X,26.6,25.5,21.4,17.5,76,X, ,X,³·À½
5/1/2020,º¸¼º(732),X,25.8,24.5,18.9,15.1,83,X, ,X,³·À½
5/1/2020,¿ÏÁÖ(734),X,28.7,29.1,20.2,10.4,72,X, ,X,³·À½
5/1/2020,±èÁ¦(737),X,27.9,28,22.3,17.7,66,X, ,X,³·À½
5/1/2020,È­¼ø(741),X,27.6,27.5,21.4,17.4,69,X, ,X,³·À½
5/1/2020,ÇÔÆò(754),X,26.9,25.6,20.5,17.7,79,X, ,X,³·À½
5/1/2020,°î¼º(768),X,28.5,29.3,21.4,14.8,66,X, ,X,³·À½
5/1/2020,¾ÐÇØµµ(789),X,25.5,24.1,19.9,17.2,78,X, ,X,³·À½
5/1/2020,¿µ¾ç(801),X,28,29.5,22,10.8,57,X, ,X,³·À½
5/1/2020,¼ºÁÖ(810),X,29.4,30.5,20.6,10.8,67,X, ,X,³·À½
5/1/2020,°í·É(812),X,28.7,29.2,21.5,13.4,70,X, ,X,³·À½
5/1/2020,Ã»µµ(813),X,27.7,27.7,20.1,11.6,73,X, ,X,³·À½
5/1/2020,¿¹Ãµ(815),X,29.8,30.8,20.6,10.3,70,X, ,X,³·À½
5/1/2020,±èÃµ(822),X,30.9,33.4,21.4,9.2,64,X, ,X,³·À½
5/1/2020,±ºÀ§(823),X,29.9,30.9,20.7,10.2,72,X, ,X,³·À½
5/1/2020,Ä¥°î(825),X,29.6,30.1,21.5,12.7,72,X, ,X,³·À½
5/1/2020,°æ»ê(827),X,29.1,29.9,22.3,15,63,X, ,X,³·À½
5/1/2020,»ïÃ´(876),X,29.8,32.6,25.2,17.3,37,X, ,X,³·À½
5/1/2020,¼ÓÃÊ(90),X,29.9,32.4,25.5,18.2,42.4,X, ,X,³·À½
5/1/2020,»ïÃµÆ÷(907),X,25.6,24.6,18.9,16.5,79,X, ,X,³·À½
5/1/2020,°í¼º(918),X,24.2,22.4,18.4,15.8,84,X, ,X,³·À½
5/1/2020,Ã¢³ç(919),X,28.7,28.8,21.6,12.2,72,X, ,X,³·À½
5/1/2020,ÇÔ¾È(920),X,27.6,27.5,20.8,12.6,73,X, ,X,³·À½
5/1/2020,ºÏÃáÃµ(93),X,27.4,28,20.4,12.6,69.8,X, ,X,³ôÀ½
5/1/2020,ÇÏµ¿(932),X,27.3,26.4,21.3,17.7,74,X, ,X,³·À½
5/1/2020,Ã¶¿ø(95),X,26.4,25.7,19.2,13,85,X, ,X,³·À½
5/1/2020,µ¿µÎÃµ(98),X,27.8,27.4,19.4,14.2,80.8,X, ,X,³·À½
5/1/2020,ÆÄÁÖ(99),X,25.3,23.9,17.8,14.3,85.9,X, ,X,³·À½
5/2/2020,ºÏ°­¸ª(104),X,27.9,28.5,24.5,21.1,50,X, ,X,º¸Åë
5/2/2020,µ¿ÇØ(106),X,28,28.7,22.4,18.3,56,X, ,X,³·À½
5/2/2020,¼­¿ï(108),X,25.3,23.9,20.3,18,79.6,X, ,X,º¸Åë
5/2/2020,ÀÎÃµ(112),X,23.5,21.5,18.6,15.8,86.3,X, ,X,º¸Åë
5/2/2020,¿øÁÖ(114),X,24.8,24,20.5,18.1,71.6,X, ,X,³·À½
5/2/2020,¿ï¸ªµµ(115),X,27,26.5,22,18.3,56.5,X, ,X,³·À½
5/2/2020,¼ö¿ø(119),X,27.3,25.3,20.8,18.3,91.1,X, ,X,³·À½
5/2/2020,¿µ¿ù(121),X,25.7,25.3,21,16.8,70.1,X, ,X,³·À½
5/2/2020,ÃæÁÖ(127),X,27,26.5,21,16.3,75.1,X, ,X,³·À½
5/2/2020,¼­»ê(129),X,24.1,22.5,19.5,16.4,81,X, ,X,º¸Åë
5/2/2020,¿ïÁø(130),X,30.6,31.9,25.5,19.4,50.1,X, ,X,³·À½
5/2/2020,Ã»ÁÖ(131),X,27.1,28,23.1,19.5,56.4,X, ,X,º¸Åë
5/2/2020,´ëÀü(133),X,26.6,26.9,22.5,19.5,62.3,X, ,X,º¸Åë
5/2/2020,ÃßÇ³·É(135),X,25.4,26.5,21.3,16.7,55.6,X, ,X,³·À½
5/2/2020,¾Èµ¿(136),X,27.1,27.3,22.4,16.7,59,X, ,X,º¸Åë
5/2/2020,»óÁÖ(137),X,27.6,28.3,22.9,19.4,58.8,X, ,X,³·À½
5/2/2020,Æ÷Ç×(138),X,29.1,31,24.5,20.5,53.5,X, ,X,³·À½
5/2/2020,±º»ê(140),X,26,25.4,21.1,18.2,71.4,X, ,X,³·À½
5/2/2020,´ë±¸(143),X,29,29.7,22.7,17.6,67.6,X, ,X,º¸Åë
5/2/2020,ÀüÁÖ(146),X,25.7,25.9,21.5,19.1,64.6,X, ,X,º¸Åë
5/2/2020,¿ï»ê(152),X,27.6,28.5,21.6,16.7,66.5,X, ,X,º¸Åë
5/2/2020,Ã¢¿ø(155),X,24.8,23.7,18.8,15.2,80.1,X, ,X,º¸Åë
5/2/2020,±¤ÁÖ(156),X,24.9,24.2,20.6,18.7,76.6,X, ,X,º¸Åë
5/2/2020,ºÎ»ê(159),X,23.5,21.8,18.7,17,83.1,X, ,X,º¸Åë
5/2/2020,Åë¿µ(162),X,22.7,20.2,17.8,15.8,91.6,X, ,X,³·À½
5/2/2020,¸ñÆ÷(165),X,23,21.4,18.9,16.5,82.5,X, ,X,º¸Åë
5/2/2020,¿©¼ö(168),X,22.9,20.4,18,16.2,92.9,X, ,X,³·À½
5/2/2020,Èæ»êµµ(169),X,20.7,17.8,15.2,12.3,97.1,X, ,X,³·À½
5/2/2020,¿Ïµµ(170),X,23.4,20.9,18.2,15.8,90.4,X, ,X,³·À½
5/2/2020,°íÃ¢(172),X,25.5,24.5,20.3,18.2,76.8,X, ,X,³·À½
5/2/2020,Á¦ÁÖ(184),X,23.3,21.9,19.2,16.4,83.1,X, ,X,º¸Åë
5/2/2020,ÁøÁÖ(192),X,27.2,26.3,19.2,13.8,81.5,X, ,X,³·À½
5/2/2020,¾çÆò(202),X,25.9,24.9,20.5,18.4,79.8,X, ,X,³·À½
5/2/2020,ÀÌÃµ(203),X,27,25.7,20.8,17.1,81.1,X, ,X,³·À½
5/2/2020,ÀÎÁ¦(211),X,23.8,22.3,19.1,15.4,79.8,X, ,X,³·À½
5/2/2020,È«Ãµ(212),X,24.4,22.9,19.3,16.5,81.1,X, ,X,³·À½
5/2/2020,ÅÂ¹é(216),X,25.1,24.9,19.9,16.9,63.9,X, ,X,³·À½
5/2/2020,Á¤¼±±º(217),X,26.5,25.3,20.8,17.1,75.8,X, ,X,³·À½
5/2/2020,Á¦Ãµ(221),X,25.4,25,20.5,14.3,73.1,X, ,X,³·À½
5/2/2020,º¸Àº(226),X,25.7,26,21.2,16.5,62.6,X, ,X,³·À½
5/2/2020,Ãµ¾È(232),X,26.9,26.8,21.3,18,74.5,X, ,X,³·À½
5/2/2020,º¸·É(235),X,25,23.7,20.6,17.2,72,X, ,X,³·À½
5/2/2020,ºÎ¿©(236),X,26.5,26,21.3,18.6,71.3,X, ,X,³·À½
5/2/2020,±Ý»ê(238),X,26.1,26.8,21,16.4,65.6,X, ,X,³·À½
5/2/2020,¼¼Á¾(239),X,26.4,26.5,22,18.9,59.8,X, ,X,º¸Åë
5/2/2020,ºÎ¾È(243),X,25.5,25,20.5,17.8,78.5,X, ,X,³·À½
5/2/2020,ÀÓ½Ç(244),X,24.4,24.1,19.5,15.8,75.1,X, ,X,³·À½
5/2/2020,Á¤À¾(245),X,24.5,24.2,20.7,18.5,67.4,X, ,X,³·À½
5/2/2020,³²¿ø(247),X,25.5,25.5,20,15.9,75.1,X, ,X,³·À½
5/2/2020,Àå¼ö(248),X,23.5,24.2,19.1,14.1,71.3,X, ,X,³·À½
5/2/2020,¿µ±¤±º(252),X,25.2,24,19.8,17.2,80.9,X, ,X,³·À½
5/2/2020,±èÇØ½Ã(253),X,26.3,25.2,19.5,15.7,80.9,X, ,X,³·À½
5/2/2020,¼øÃ¢±º(254),X,25.1,25,20.1,17.7,75.8,X, ,X,³·À½
5/2/2020,¾ç»ê½Ã(257),X,25.5,24.2,19.5,15.5,81.9,X, ,X,³·À½
5/2/2020,°­Áø±º(259),X,24.1,22.5,19.1,16.2,82.4,X, ,X,³·À½
5/2/2020,ÀåÈï(260),X,24.3,22.7,18.4,13.6,85.9,X, ,X,³·À½
5/2/2020,ÇØ³²(261),X,24.7,23,19,16.8,84.6,X, ,X,³·À½
5/2/2020,°íÈï(262),X,23,21.4,17.4,13,88.1,X, ,X,³·À½
5/2/2020,ÀÇ·É±º(263),X,26.6,26.9,20.6,15.9,71.4,X, ,X,³·À½
5/2/2020,ÇÔ¾ç±º(264),X,26.9,27.2,20.8,15.8,65.6,X, ,X,³·À½
5/2/2020,Áøµµ±ºASOS(268),X,23.4,21.2,19.1,17.8,85.3,X, ,X,³·À½
5/2/2020,ºÀÈ­(271),X,26,25.7,20.4,13.7,68.3,X, ,X,³·À½
5/2/2020,¿µÁÖ(272),X,26.5,26.4,22.3,19.5,63.1,X, ,X,³·À½
5/2/2020,¹®°æ(273),X,27.7,28.3,22.4,17.6,60.6,X, ,X,³·À½
5/2/2020,Ã»¼Û±º(276),X,27.9,27.5,20.9,13.8,73.9,X, ,X,³·À½
5/2/2020,¿µ´ö(277),X,28.9,29.2,23.9,20.3,51.5,X, ,X,³·À½
5/2/2020,ÀÇ¼º(278),X,27.8,28.1,21.4,13.4,66.6,X, ,X,³·À½
5/2/2020,±¸¹Ì(279),X,28.5,28.2,21.1,15.1,75.5,X, ,X,³·À½
5/2/2020,¿µÃµ(281),X,27.6,28.6,22.2,15.7,59.4,X, ,X,³·À½
5/2/2020,°æÁÖ½Ã(283),X,28.1,30.3,22.1,15,61.8,X, ,X,³·À½
5/2/2020,°ÅÃ¢(284),X,26.5,27.6,19.5,12.1,68.8,X, ,X,³·À½
5/2/2020,ÇÕÃµ(285),X,27.3,27.6,20.3,14.8,75.8,X, ,X,³·À½
5/2/2020,¹Ð¾ç(288),X,26.2,27.3,20,14.3,76,X, ,X,³·À½
5/2/2020,»êÃ»(289),X,26.4,25.9,19.3,14,78.1,X, ,X,³·À½
5/2/2020,°ÅÁ¦(294),X,24.4,23.1,18.7,16.9,83.3,X, ,X,³·À½
5/2/2020,³²ÇØ(295),X,24.8,23.7,18.9,15.7,83.5,X, ,X,³·À½
5/2/2020,ºÎÃµ(433),X,,23,19.2,16.7,,X, ,X,³·À½
5/2/2020,¾È¾ç(434),X,,24.5,20.5,18.1,,X, ,X,³·À½
5/2/2020,±¤¸í(437),X,,24.1,20.7,17.6,,X, ,X,³·À½
5/2/2020,±ºÆ÷(438),X,,25.2,20.4,17.6,,X, ,X,³·À½
5/2/2020,±èÆ÷(441),X,,,,,,X, ,X,³·À½
5/2/2020,ÇÏ³²(444),X,,24,20.3,18.1,,X, ,X,³·À½
5/2/2020,ÀÇ¿Õ(445),X,,23.9,19.3,16.5,,X, ,X,³·À½
5/2/2020,Æ÷Ãµ(504),X,24.3,24.1,19.8,16.9,65,X, ,X,³·À½
5/2/2020,°¡ÆòÁ¶Á¾(505),X,24.5,23.3,19.1,15.7,85,X, ,X,³·À½
5/2/2020,¾È¼º(516),X,27.6,27.1,21.7,16.4,75,X, ,X,³·À½
5/2/2020,°£¼º(517),X,28.5,29.1,25.1,21.3,51,X, ,X,³·À½
5/2/2020,ÆòÃ¢(526),X,25.1,24.4,18.8,12.9,72,X, ,X,³·À½
5/2/2020,ÀÇÁ¤ºÎ(532),X,26.1,24,19.9,17.5,92,X, ,X,³·À½
5/2/2020,È¾¼º(536),X,24.9,23.1,19.1,15.3,89,X, ,X,³·À½
5/2/2020,°í¾ç(540),X,,,,,,X, ,X,³·À½
5/2/2020,³²¾çÁÖ(541),X,25.1,24.5,20.4,18.3,76,X, ,X,³·À½
5/2/2020,¾È»ê(545),X,26.2,25.2,20,17.3,83,X, ,X,³·À½
5/2/2020,°æ±â±¤ÁÖ(546),X,26.4,25.9,19.9,17.7,81,X, ,X,³·À½
5/2/2020,¿©ÁÖ(548),X,26.2,25.3,19.9,17.1,82,X, ,X,³·À½
5/2/2020,¿ëÀÎ(549),X,25.9,25.7,20.4,17.7,74,X, ,X,³·À½
5/2/2020,¿À»ê(550),X,26,26.1,20.9,18.1,68,X, ,X,³·À½
5/2/2020,ÆòÅÃ(551),X,27.2,26.5,21.6,17.5,77,X, ,X,³·À½
5/2/2020,È­Ãµ(555),X,25.2,23.4,18.6,13.7,86,X, ,X,³·À½
5/2/2020,¾ç±¸(556),X,24.3,23.2,19.1,14.1,77,X, ,X,³·À½
5/2/2020,½ÃÈï(565),X,25.5,24.4,20.1,17.1,80,X, ,X,³·À½
5/2/2020,±¸¸®(569),X,26.2,25.1,20.8,18.8,72,X, ,X,³·À½
5/2/2020,È­¼º(571),X,25.7,24.6,20.2,17.4,76,X, ,X,³·À½
5/2/2020,¼º³²(572),X,26.3,26,20.9,18.5,73,X, ,X,º¸Åë
5/2/2020,°úÃµ(590),X,26.4,25.7,20.7,18,79,X, ,X,³·À½
5/2/2020,¾çÁÖ(598),X,24.7,23,19.4,16.1,82,X, ,X,³·À½
5/2/2020,´Ü¾ç(601),X,27.4,26.2,21.3,16.6,84,X, ,X,³·À½
5/2/2020,ÁøÃµ(602),X,27.2,27.7,21.6,18.1,72,X, ,X,³·À½
5/2/2020,±«»ê(603),X,27.1,28,21.6,16.4,67,X, ,X,³·À½
