일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
9/1/2022,제천(221),X,27.5,26.9,20.1,15.2,87.6,X, ,X,높음
9/1/2022,보은(226),X,26.8,25.7,20.4,17,90.1,X, ,X,높음
9/1/2022,천안(232),X,28,27.9,21.5,17.5,85.8,X, ,X,높음
9/1/2022,보령(235),X,28.1,28.1,22.7,18.6,79.3,X, ,X,높음
9/1/2022,부여(236),X,28.6,28.1,22.3,18.4,84.6,X, ,X,높음
9/1/2022,금산(238),X,26.6,25.4,20.9,17,88.4,X, ,X,높음
9/1/2022,세종(239),X,28.2,28.2,22.3,19.1,80.1,X, ,X,높음
9/1/2022,부안(243),X,28.1,27.5,22.2,18.9,83.8,X, ,X,높음
9/1/2022,임실(244),X,26.1,24.4,20.8,18.1,87.9,X, ,X,보통
9/1/2022,정읍(245),X,27.2,26,21.9,19.4,85.5,X, ,X,보통
9/1/2022,남원(247),X,25.8,24.9,21.5,17.6,80.9,X, ,X,보통
9/1/2022,장수(248),X,25.2,24,19.9,15.5,88.8,X, ,X,보통
9/1/2022,영광군(252),X,27.4,26,22.1,18.8,86.1,X, ,X,보통
9/1/2022,김해시(253),X,25.8,23.7,21.5,19.6,86.9,X, ,X,높음
9/1/2022,순창군(254),X,26.6,25.3,21.6,18.4,89.1,X, ,X,보통
9/1/2022,양산시(257),X,26.5,24.8,22.8,21.3,81.1,X, ,X,높음
9/1/2022,강진군(259),X,27.7,26.6,22.5,19.7,86,X, ,X,보통
9/1/2022,장흥(260),X,27.5,26.6,22.2,19,88.3,X, ,X,보통
9/1/2022,해남(261),X,27.7,26.2,21.9,18.5,90,X, ,X,보통
9/1/2022,고흥(262),X,25.6,24.1,21.7,19,84.8,X, ,X,높음
9/1/2022,의령군(263),X,27.6,25.6,22.1,18,89.6,X, ,X,높음
9/1/2022,함양군(264),X,27,24.6,21,17.8,94.6,X, ,X,보통
9/1/2022,진도군ASOS(268),X,27.1,25.3,22.7,20.6,86.3,X, ,X,높음
9/1/2022,봉화(271),X,25.1,23.3,18.3,14.6,92.6,X, ,X,보통
9/1/2022,영주(272),X,26.3,25.4,19.5,16.2,91.1,X, ,X,보통
9/1/2022,문경(273),X,26.7,25.1,20.8,17.5,89.8,X, ,X,보통
9/1/2022,청송군(276),X,25.4,24.4,19.9,17.1,82.6,X, ,X,높음
9/1/2022,영덕(277),X,25.5,23.9,20,16.9,90.8,X, ,X,보통
9/1/2022,의성(278),X,26.8,25.1,20.6,17.5,91.3,X, ,X,보통
9/1/2022,구미(279),X,26.4,25.2,21.8,19.1,83.6,X, ,X,보통
9/1/2022,영천(281),X,26.1,24.6,20.5,17.7,89.5,X, ,X,높음
9/1/2022,경주시(283),X,26.4,24.7,21.6,18.9,86.6,X, ,X,높음
9/1/2022,거창(284),X,25.9,24.3,20.3,17.6,90,X, ,X,보통
9/1/2022,합천(285),X,27,26.2,21.5,18.3,86.1,X, ,X,보통
9/1/2022,밀양(288),X,26.3,25.8,22.6,19.3,73.8,X, ,X,높음
9/1/2022,산청(289),X,26.7,25.3,21.1,18.8,90.9,X, ,X,높음
9/1/2022,거제(294),X,25.2,23,21.5,20.2,87.3,X, ,X,높음
9/1/2022,남해(295),X,25.7,23.9,21.9,20.3,88.5,X, ,X,높음
9/1/2022,부천(433),X,29.3,30.1,23.2,17.5,68,X, ,X,매우높음
9/1/2022,안양(434),X,24.3,29.9,23.9,18.6,,X, ,X,매우높음
9/1/2022,광명(437),X,29.7,30.7,25.2,19.9,64,O, ,X,매우높음
9/1/2022,군포(438),X,29.4,30.8,23.8,17.7,67,X, ,X,매우높음
9/1/2022,김포(441),X,,29,23,17.3,,X, ,X,높음
9/1/2022,하남(444),X,29.5,29.8,21.4,15.5,75,X, ,X,높음
9/1/2022,의왕(445),X,,,,,,X, ,X,높음
9/1/2022,포천(504),X,29.6,30.3,21.6,15.7,78,X, ,X,높음
9/1/2022,가평조종(505),X,29.3,29.3,21,15.8,86,X, ,X,높음
9/1/2022,안성(516),X,28.9,29.4,22.3,17.2,82,X, ,X,높음
9/1/2022,간성(517),X,28.5,26.7,20.4,14.7,86,X, ,X,높음
9/1/2022,평창(526),X,27.7,28.3,20.2,15.2,77,X, ,X,높음
9/1/2022,의정부(532),X,30.2,30,22.2,16.5,84,X, ,X,높음
9/1/2022,횡성(536),X,29.9,29.5,21.8,16,84,X, ,X,높음
9/1/2022,고양(540),X,31,31,22.6,16.5,76,X, ,X,높음
9/1/2022,남양주(541),X,29.8,30.7,22.6,15.9,73,X, ,X,높음
9/1/2022,안산(545),X,29.8,30,22,15,83,X, ,X,매우높음
9/1/2022,경기광주(546),X,28.6,28.7,21.4,17.1,78,X, ,X,높음
9/1/2022,여주(548),X,27.7,27.5,21.7,17.3,84,X, ,X,높음
9/1/2022,용인(549),X,27.5,28.7,21.2,16.4,78,X, ,X,높음
9/1/2022,오산(550),X,28,28.5,22.7,16.7,75,X, ,X,높음
9/1/2022,평택(551),X,30,30.3,23.1,17.7,84,X, ,X,높음
9/1/2022,화천(555),X,30.6,30.9,21.3,16.8,85,X, ,X,높음
9/1/2022,양구(556),X,28.8,29.4,20.2,15.8,79,X, ,X,높음
9/1/2022,시흥(565),X,29.9,30.9,22.9,16.5,77,X, ,X,매우높음
9/1/2022,구리(569),X,29.8,30.9,23.1,16.8,70,X, ,X,매우높음
9/1/2022,화성(571),X,29.8,29.8,23.5,17.9,80,X, ,X,높음
9/1/2022,성남(572),X,28.5,29.7,22.6,16.6,72,X, ,X,높음
9/1/2022,과천(590),X,29.7,30.6,22,15.8,81,X, ,X,매우높음
9/1/2022,양주(598),X,29.3,29.5,22,16.4,81,X, ,X,높음
9/1/2022,단양(601),X,28.5,28.2,21.2,17.2,85,X, ,X,높음
9/1/2022,진천(602),X,29.4,29.7,22.3,18.3,83,X, ,X,높음
9/1/2022,괴산(603),X,28.4,28.1,21.5,17.5,84,X, ,X,높음
9/1/2022,옥천(604),X,27.4,26.4,21.5,17.9,88,X, ,X,높음
9/1/2022,홍북(608),X,28.4,28.8,21.8,16.9,83,X, ,X,높음
9/1/2022,공주(612),X,28.5,28.3,22.1,18.5,84,X, ,X,높음
9/1/2022,서천(614),X,29.9,29.3,22.3,17.1,86,X, ,X,높음
9/1/2022,논산(615),X,30,29.7,22.3,17.9,82,X, ,X,높음
9/1/2022,당진(616),X,29.3,28.9,22.7,18,84,X, ,X,높음
9/1/2022,청양(618),X,28.4,,,,,X, ,X,높음
9/1/2022,음성(619),X,27.1,27,20.4,16.5,86,X, ,X,높음
9/1/2022,증평(623),X,28.7,28.1,22,17.6,88,X, ,X,높음
9/1/2022,태안(627),X,29.5,28.4,23.5,19,82,X, ,X,매우높음
9/1/2022,예산(628),X,29,29,22.7,18.4,84,X, ,X,높음
9/1/2022,아산(634),X,29.4,29.4,23,17.8,80,X, ,X,높음
9/1/2022,계룡(636),X,27.9,27.3,21.2,16.5,81,X, ,X,높음
9/1/2022,연천청산(652),X,,,,,,X, ,X,높음
9/1/2022,양양(670),X,26.6,26.3,20.8,16.2,77,X, ,X,높음
9/1/2022,무안(699),X,26.8,24.8,21.9,18.1,89,X, ,X,보통
9/1/2022,무주(701),X,26.6,25,20.7,17.2,88,X, ,X,높음
9/1/2022,익산(702),X,28.3,26.6,21.8,17.8,88,X, ,X,높음
9/1/2022,진안(703),X,25.6,23.9,20.5,16.4,88,X, ,X,보통
9/1/2022,담양(706),X,27.8,26.1,22.3,19.4,90,X, ,X,보통
9/1/2022,구례(709),X,27.3,25.5,21.6,19.3,93,X, ,X,높음
9/1/2022,나주(710),X,27.5,25.8,21.6,17.4,92,X, ,X,보통
9/1/2022,순천시(712),X,27.5,26.8,23,19.7,81,X, ,X,높음
9/1/2022,광양읍(713),X,27.7,27.3,22.5,19.3,83,X, ,X,높음
9/1/2022,장성(730),X,27.8,26.4,21.9,19,89,X, ,X,보통
9/1/2022,영암(731),X,27.9,26.3,21.9,17.8,92,X, ,X,보통
9/1/2022,보성(732),X,27.6,26,21.7,18.6,90,X, ,X,높음
9/1/2022,완주(734),X,30.1,28.8,22.1,18.2,88,X, ,X,높음
9/1/2022,김제(737),X,27,26.7,22.2,18.6,73,X, ,X,높음
9/1/2022,화순(741),X,27.9,26.4,21.9,19.4,87,X, ,X,보통
9/1/2022,함평(754),X,27.4,25.4,21.8,17.8,91,X, ,X,보통
9/1/2022,곡성(768),X,27.6,26.1,21.2,18.2,90,X, ,X,높음
9/1/2022,압해도(789),X,27.1,25.3,22.4,19.6,86,X, ,X,보통
9/1/2022,영양(801),X,26.3,24.5,19.3,16.1,92,X, ,X,보통
9/1/2022,성주(810),X,26.4,25.6,22,19.2,84,X, ,X,보통
9/1/2022,고령(812),X,26.8,25.1,21.5,18.3,91,X, ,X,보통
9/1/2022,청도(813),X,26.8,25.8,21.3,17.8,84,X, ,X,높음
9/1/2022,예천(815),X,26.8,25.6,20.7,18.1,89,X, ,X,보통
9/1/2022,김천(822),X,26.8,25.2,21.2,18.5,92,X, ,X,보통
9/1/2022,군위(823),X,26.8,24.7,21,18.3,94,X, ,X,보통
9/1/2022,칠곡(825),X,27,25.3,21.8,18.9,92,X, ,X,보통
9/1/2022,경산(827),X,27,25.9,21.2,18.3,83,X, ,X,보통
9/1/2022,삼척(876),X,28.5,27.1,21.4,18.6,82,X, ,X,높음
9/1/2022,속초(90),X,27.4,26.1,21,15.6,80.4,X, ,X,높음
9/1/2022,삼천포(907),X,26.3,24.6,21.9,19.7,85,X, ,X,높음
9/1/2022,고성(918),X,26.2,24,21.4,19.4,92,X, ,X,높음
9/1/2022,창녕(919),X,27.6,26.3,22.1,19.2,87,X, ,X,높음
9/1/2022,함안(920),X,27.3,25.3,21.3,18.2,92,X, ,X,높음
9/1/2022,북춘천(93),X,29.3,29.5,21.4,15.7,83.4,X, ,X,높음
9/1/2022,하동(932),X,27.1,26.2,22.5,18.7,83,X, ,X,보통
9/1/2022,철원(95),X,28.3,28.6,20.9,13.8,80.4,X, ,X,높음
9/1/2022,동두천(98),X,29,28.8,21.7,15.8,81.8,X, ,X,높음
9/1/2022,파주(99),X,29.5,29.6,21.7,16.2,85,X, ,X,높음
9/2/2022,북강릉(104),X,26.3,24.8,20.8,16.3,85,X, ,X,높음
9/2/2022,동해(106),X,26.7,24.6,21,17.1,90,X, ,X,보통
9/2/2022,서울(108),X,29.4,29.8,24.7,20.3,61.8,X, ,X,높음
9/2/2022,인천(112),X,28.3,29,25.1,21.4,57.6,X, ,X,높음
9/2/2022,원주(114),X,27.5,28.8,22.7,16.9,61.8,X, ,X,높음
9/2/2022,울릉도(115),X,24.5,22.8,21.3,19.8,84.9,X, ,X,높음
9/2/2022,수원(119),X,28.9,29.7,24.6,20.1,65.5,X, ,X,높음
9/2/2022,영월(121),X,28,28.3,20.5,14.9,74.8,X, ,X,높음
9/2/2022,충주(127),X,27.7,27.6,21.8,16.5,75.8,X, ,X,높음
9/2/2022,서산(129),X,28.4,28.8,23.5,18,68.6,X, ,X,높음
9/2/2022,울진(130),X,26.7,24.7,21.5,17.1,86.5,X, ,X,보통
9/2/2022,청주(131),X,28.6,29.6,24.3,19.1,64.3,X, ,X,높음
9/2/2022,대전(133),X,27.7,27.3,22.6,18.1,72,X, ,X,높음
9/2/2022,추풍령(135),X,24.6,23.1,20.3,16,80.8,X, ,X,높음
9/2/2022,안동(136),X,26.6,26.4,21.5,16.2,76.6,X, ,X,높음
9/2/2022,상주(137),X,27.6,26.7,22.1,18.6,81.3,X, ,X,높음
9/2/2022,포항(138),X,26.3,24.2,22.1,21,90.6,X, ,X,보통
9/2/2022,군산(140),X,28.4,27.9,23.5,19.9,72.4,X, ,X,높음
9/2/2022,대구(143),X,26.3,24.2,21.5,18.8,91.1,X, ,X,보통
9/2/2022,전주(146),X,28.2,27.7,23,18.2,74.9,X, ,X,높음
9/2/2022,울산(152),X,25.7,23.3,21.2,20.2,95.1,X, ,X,보통
9/2/2022,창원(155),X,23.9,22,20.8,19.7,84.8,X, ,X,보통
9/2/2022,광주(156),X,28.9,27.1,23.1,20.1,88.3,X, ,X,높음
9/2/2022,부산(159),X,25.4,22.3,20.9,20,96.9,X, ,X,낮음
9/2/2022,통영(162),X,25.6,22.7,21.2,19.9,97.5,X, ,X,낮음
9/2/2022,목포(165),X,28.1,26.9,23.4,20.6,77.3,X, ,X,보통
9/2/2022,여수(168),X,24.3,22.5,21.6,20.8,84.3,X, ,X,보통
9/2/2022,흑산도(169),X,27.3,25.6,22.7,20.9,86.3,X, ,X,높음
9/2/2022,완도(170),X,25.8,23.4,22.4,21.3,86.1,X, ,X,보통
9/2/2022,고창(172),X,28.7,27.9,22.8,18,77.9,X, ,X,높음
9/2/2022,제주(184),X,27.4,25,23.2,21.9,95.4,X, ,X,낮음
9/2/2022,진주(192),X,24.8,22.2,20.6,19.2,93.8,X, ,X,보통
9/2/2022,양평(202),X,28.5,29.2,23.1,17.8,66.6,X, ,X,높음
9/2/2022,이천(203),X,29.3,29.5,22.8,17.5,75.3,X, ,X,높음
9/2/2022,인제(211),X,27.2,27.6,19.8,13.8,76.3,X, ,X,높음
9/2/2022,홍천(212),X,28,29.2,21.9,15.9,68.4,X, ,X,높음
9/2/2022,태백(216),X,22.6,21.7,16.2,10.2,85,X, ,X,보통
9/2/2022,정선군(217),X,25.7,26.1,19.6,14.6,72.8,X, ,X,높음
9/2/2022,제천(221),X,26.6,26.2,20.6,14.9,76.1,X, ,X,높음
9/2/2022,보은(226),X,26.5,26.1,21.1,14.9,78.4,X, ,X,높음
9/2/2022,천안(232),X,27.7,28.2,22.5,16,73.3,X, ,X,높음
9/2/2022,보령(235),X,28.9,29.1,24.4,18.7,63.3,X, ,X,높음
9/2/2022,부여(236),X,28.3,28,22.7,17.8,77.3,X, ,X,높음
9/2/2022,금산(238),X,26.3,25.7,20.8,14.9,80,X, ,X,높음
9/2/2022,세종(239),X,28,27.7,22.8,17.8,71.1,X, ,X,높음
9/2/2022,부안(243),X,28.7,28.4,22.8,17.2,78,X, ,X,높음
9/2/2022,임실(244),X,27.4,26.8,21.1,16.6,81.5,X, ,X,높음
9/2/2022,정읍(245),X,27.9,27.4,22.3,17.5,76.6,X, ,X,높음
9/2/2022,남원(247),X,26.3,25.3,22.5,18.6,73.9,X, ,X,높음
9/2/2022,장수(248),X,25.3,24,20,15.2,81.8,X, ,X,높음
9/2/2022,영광군(252),X,28.3,27.8,22.9,17.8,79.6,X, ,X,높음
9/2/2022,김해시(253),X,25.3,22.2,21,19.6,93.4,X, ,X,보통
9/2/2022,순창군(254),X,27.1,26,22.1,17.6,80.9,X, ,X,높음
9/2/2022,양산시(257),X,26.2,23.7,21.8,20.3,93.3,X, ,X,보통
9/2/2022,강진군(259),X,26.8,24.9,22.8,20.3,84.4,X, ,X,보통
9/2/2022,장흥(260),X,26.2,24.6,22.8,20.3,80.1,X, ,X,보통
9/2/2022,해남(261),X,26.7,24.7,22.7,20.3,85.4,X, ,X,보통
9/2/2022,고흥(262),X,24.2,22.2,21.4,20.6,85.6,X, ,X,보통
9/2/2022,의령군(263),X,25.1,22.1,21,19.7,97.1,X, ,X,보통
9/2/2022,함양군(264),X,25.8,23.2,20.6,17.5,97,X, ,X,보통
9/2/2022,진도군ASOS(268),X,27.4,25.9,22.8,20.7,83,X, ,X,보통
9/2/2022,봉화(271),X,24.9,24.6,20,13.3,75,X, ,X,높음
9/2/2022,영주(272),X,26.9,27,20.2,14.4,81,X, ,X,높음
9/2/2022,문경(273),X,27.3,27,21.3,16.9,81.1,X, ,X,높음
9/2/2022,청송군(276),X,24.7,24.1,19.8,16,81.4,X, ,X,보통
9/2/2022,영덕(277),X,25.1,22.8,20.1,17.4,94.9,X, ,X,보통
9/2/2022,의성(278),X,27,26.5,21.3,16.3,82,X, ,X,높음
9/2/2022,구미(279),X,26.2,25.1,21.5,18,78.9,X, ,X,높음
9/2/2022,영천(281),X,24.9,22.4,20.1,17.3,94.4,X, ,X,보통
9/2/2022,경주시(283),X,25.7,23.3,21,19.3,93.8,X, ,X,보통
9/2/2022,거창(284),X,24.6,23,20.5,17.2,85.8,X, ,X,보통
9/2/2022,합천(285),X,25.5,23.9,21.2,18.5,84.3,X, ,X,보통
9/2/2022,밀양(288),X,25,23.1,21.6,19.8,83.5,X, ,X,보통
9/2/2022,산청(289),X,25.3,23.1,20.5,18.3,92.8,X, ,X,보통
9/2/2022,거제(294),X,25.3,22.5,21.3,19.8,93.3,X, ,X,낮음
9/2/2022,남해(295),X,24.4,21.7,20.9,20.4,94.4,X, ,X,보통
9/2/2022,부천(433),X,28.6,29.9,24.2,19.4,57,X, ,X,높음
9/2/2022,안양(434),X,23.7,29.3,24.5,20.5,,X, ,X,높음
9/2/2022,광명(437),X,29.3,30.7,25.7,21.9,55,O, ,X,높음
9/2/2022,군포(438),X,28.5,29.7,24.5,20.3,59,X, ,X,높음
9/2/2022,김포(441),X,,29.9,24,17.6,,X, ,X,높음
9/2/2022,하남(444),X,28.2,29.1,23.2,17,63,X, ,X,높음
9/2/2022,의왕(445),X,,,,,,X, ,X,높음
9/2/2022,포천(504),X,29.3,30.5,23.1,17,65,X, ,X,높음
9/2/2022,가평조종(505),X,28.2,28.2,21.7,15.5,73,X, ,X,높음
9/2/2022,안성(516),X,27.9,28.5,23.2,18.3,71,X, ,X,높음
9/2/2022,간성(517),X,28,25.7,20.5,15.5,91,X, ,X,높음
9/2/2022,평창(526),X,26.5,27.3,19.8,14.1,68,X, ,X,높음
9/2/2022,의정부(532),X,29.4,29.5,23.1,17,75,X, ,X,높음
9/2/2022,횡성(536),X,29,29.7,22.4,16.3,72,X, ,X,높음
9/2/2022,고양(540),X,29.9,30.4,23.5,17.3,65,X, ,X,높음
9/2/2022,남양주(541),X,28.9,30,23.5,17.1,63,X, ,X,높음
9/2/2022,안산(545),X,29.3,29.8,22.7,16.7,73,X, ,X,높음
9/2/2022,경기광주(546),X,27.9,28.8,22.7,18.1,65,X, ,X,높음
9/2/2022,여주(548),X,28.2,28.4,22.4,17.5,73,X, ,X,높음
9/2/2022,용인(549),X,27.6,28.7,22.3,16.7,67,X, ,X,높음
9/2/2022,오산(550),X,27.6,28.6,23.6,18.2,63,X, ,X,높음
9/2/2022,평택(551),X,28.5,29.1,23.9,19,69,X, ,X,높음
9/2/2022,화천(555),X,29.2,29.4,21.2,15.8,79,X, ,X,높음
9/2/2022,양구(556),X,26.9,27.3,19.7,14.9,76,X, ,X,높음
9/2/2022,시흥(565),X,29.1,29.7,24,17.2,69,X, ,X,높음
9/2/2022,구리(569),X,29.5,30.2,24.1,18.7,62,X, ,X,높음
9/2/2022,화성(571),X,28.7,29.4,24.5,20.1,67,X, ,X,높음
9/2/2022,성남(572),X,28.5,29.3,23.5,18.4,64,X, ,X,높음
9/2/2022,과천(590),X,29.3,29.7,22.8,16.9,75,X, ,X,높음
9/2/2022,양주(598),X,29,30.3,22.5,15.1,69,X, ,X,높음
9/2/2022,단양(601),X,28,27.9,21,16.3,78,X, ,X,높음
9/2/2022,진천(602),X,27.9,28.2,22.4,16.5,75,X, ,X,높음
9/2/2022,괴산(603),X,28.5,29,21.9,16.5,78,X, ,X,높음
9/2/2022,옥천(604),X,27.2,26.8,21.8,16.2,79,X, ,X,높음
9/2/2022,홍북(608),X,28.1,28.4,23,17.4,70,X, ,X,높음
9/2/2022,공주(612),X,28.6,28.5,22.3,16.4,77,X, ,X,높음
9/2/2022,서천(614),X,29.3,28.7,23.3,17.6,76,X, ,X,높음
9/2/2022,논산(615),X,28.2,28.2,23,16.8,72,X, ,X,높음
9/2/2022,당진(616),X,28.8,29.4,23.8,18.2,72,X, ,X,높음
9/2/2022,청양(618),X,28.4,27.9,21.5,14.8,79,X, ,X,높음
9/2/2022,음성(619),X,26.3,26.4,20.5,15.8,81,X, ,X,높음
9/2/2022,증평(623),X,28.7,28.4,22.6,17.1,76,X, ,X,높음
9/2/2022,태안(627),X,28.6,28.4,24.1,18.2,70,X, ,X,높음
9/2/2022,예산(628),X,28.9,29.3,24,18,71,X, ,X,높음
9/2/2022,아산(634),X,28.9,29.4,24.4,18.4,66,X, ,X,높음
9/2/2022,계룡(636),X,26.9,26.9,22.1,15.2,69,X, ,X,높음
9/2/2022,연천청산(652),X,,,,,,X, ,X,높음
9/2/2022,양양(670),X,26.3,25.2,20.7,15.6,80,X, ,X,높음
9/2/2022,무안(699),X,28.2,27.4,23.2,19.5,78,X, ,X,보통
9/2/2022,무주(701),X,25.6,24.6,20.9,15.7,79,X, ,X,높음
9/2/2022,익산(702),X,29.2,28.1,22.6,16.1,80,X, ,X,높음
9/2/2022,진안(703),X,26.7,25.7,20.9,16.8,80,X, ,X,높음
9/2/2022,담양(706),X,29.1,28.1,22.9,18.4,85,X, ,X,높음
9/2/2022,구례(709),X,27.4,25.7,22.5,18.7,84,X, ,X,보통
9/2/2022,나주(710),X,29.2,27.9,22.9,18.8,84,X, ,X,높음
9/2/2022,순천시(712),X,25.8,24.9,23.3,20.9,74,X, ,X,보통
9/2/2022,광양읍(713),X,26.1,25,23.1,20.1,78,X, ,X,보통
9/2/2022,장성(730),X,29.1,28.8,23,17.9,79,X, ,X,높음
9/2/2022,영암(731),X,28.8,27.7,23,19.4,83,X, ,X,보통
9/2/2022,보성(732),X,25.4,23.5,22.1,19.9,85,X, ,X,보통
9/2/2022,완주(734),X,29.3,28.7,23.1,16.9,77,X, ,X,높음
9/2/2022,김제(737),X,26.9,27.4,22.6,18,68,X, ,X,높음
9/2/2022,화순(741),X,29.3,28.3,22.8,18.9,79,X, ,X,높음
9/2/2022,함평(754),X,28.9,27.6,23.3,19.6,80,X, ,X,보통
9/2/2022,곡성(768),X,27.5,26.1,21.3,17.5,87,X, ,X,높음
9/2/2022,압해도(789),X,28.2,27.5,23.5,20.4,76,X, ,X,보통
9/2/2022,영양(801),X,25.9,25.2,20.4,15.6,83,X, ,X,보통
9/2/2022,성주(810),X,26.2,25,21,18.1,86,X, ,X,보통
9/2/2022,고령(812),X,26.1,24,21.3,17.5,93,X, ,X,보통
9/2/2022,청도(813),X,25.8,24.4,21.6,18.7,82,X, ,X,보통
9/2/2022,예천(815),X,27.7,27.7,21.6,16.3,78,X, ,X,높음
9/2/2022,김천(822),X,26.2,24.1,20.6,17.8,90,X, ,X,높음
9/2/2022,군위(823),X,27.3,26.2,20.9,17.1,90,X, ,X,보통
9/2/2022,칠곡(825),X,27.2,25.5,21.7,18.3,89,X, ,X,보통
9/2/2022,경산(827),X,26.2,24.4,21.3,18.6,85,X, ,X,보통
9/2/2022,삼척(876),X,27,25.9,21.3,17.5,79,X, ,X,보통
9/2/2022,속초(90),X,27.5,26.1,21.5,16.3,80.3,X, ,X,높음
9/2/2022,삼천포(907),X,24.7,22.7,20.9,20,92,X, ,X,보통
9/2/2022,고성(918),X,25.2,22.7,20.8,19.6,94,X, ,X,보통
9/2/2022,창녕(919),X,26.2,24.6,22,19.4,85,X, ,X,보통
9/2/2022,함안(920),X,24.4,21.3,19.9,19,99,X, ,X,보통
9/2/2022,북춘천(93),X,27.8,28.5,22.1,14.9,70.9,X, ,X,높음
9/2/2022,하동(932),X,25.7,24.3,22.5,19.8,81,X, ,X,보통
9/2/2022,철원(95),X,28.2,29.1,22.2,14.8,68.4,X, ,X,높음
9/2/2022,동두천(98),X,29.1,29.6,22.5,16.3,71,X, ,X,높음
9/2/2022,파주(99),X,29.1,29,22,16.4,77.8,X, ,X,높음
9/3/2022,북강릉(104),X,25.9,25,21.3,17.9,82,X, ,X,높음
9/3/2022,동해(106),X,26.5,25.2,21.7,19.6,84.9,X, ,X,보통
9/3/2022,서울(108),X,29.4,29.2,24.2,20.5,63,X, ,X,보통
9/3/2022,인천(112),X,28.6,28.8,24.5,21.2,57.3,X, ,X,보통
9/3/2022,원주(114),X,27.6,28.2,23,18.9,60,X, ,X,보통
9/3/2022,울릉도(115),X,25.2,23.5,21.5,20.7,83.8,X, ,X,보통
9/3/2022,수원(119),X,28.7,28.8,24.3,19.9,61,X, ,X,보통
9/3/2022,영월(121),X,26,25.5,21.1,16.8,72,X, ,X,보통
9/3/2022,충주(127),X,27.8,27.7,22.8,18.1,67.6,X, ,X,높음
