일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
6/1/2022,제주(184),X,26.3,24.9,21,18.2,69,X, ,X,매우높음
6/1/2022,진주(192),X,27,29.9,22,14.4,53.1,X, ,X,매우높음
6/1/2022,양평(202),X,26.1,29.7,20.2,12,,X, ,X,매우높음
6/1/2022,이천(203),X,27.6,31,21,11,45.1,X, ,X,매우높음
6/1/2022,인제(211),X,25.6,28.1,19,9.1,43.3,X, ,X,높음
6/1/2022,홍천(212),X,25.9,29.3,19.4,9.1,40.9,X, ,X,매우높음
6/1/2022,태백(216),X,23.6,27.3,19.5,12.7,30.4,X, ,X,높음
6/1/2022,정선군(217),X,24.1,30.3,20.1,9.9,29,X, ,X,높음
6/1/2022,제천(221),X,25.7,29.1,19.6,9.8,45.3,X, ,X,매우높음
6/1/2022,보은(226),X,26.3,30.3,20.2,10.9,48.3,X, ,X,매우높음
6/1/2022,천안(232),X,27.1,30.4,20,10.6,48.3,X, ,X,매우높음
6/1/2022,보령(235),X,24.1,26.8,21,14.3,43,X, ,X,매우높음
6/1/2022,부여(236),X,27.2,30.5,20.7,12.1,49.6,X, ,X,매우높음
6/1/2022,금산(238),X,27.3,31.1,20.8,12,47,X, ,X,매우높음
6/1/2022,세종(239),X,26.4,30.3,22,13.8,36,X, ,X,매우높음
6/1/2022,부안(243),X,25.8,27.9,20.9,15.8,54.1,X, ,X,매우높음
6/1/2022,임실(244),X,26.8,30.3,20.4,12.4,52.9,X, ,X,매우높음
6/1/2022,정읍(245),X,27.3,29.6,21.9,15.2,45.1,X, ,X,매우높음
6/1/2022,남원(247),X,27.2,31.1,22.1,14.8,47.4,X, ,X,매우높음
6/1/2022,장수(248),X,25.9,29.1,19.7,11.7,54.6,X, ,X,매우높음
6/1/2022,영광군(252),X,26.6,29.1,20.7,14.8,54,X, ,X,매우높음
6/1/2022,김해시(253),X,27.4,29.5,22.2,17.5,52.5,X, ,X,매우높음
6/1/2022,순창군(254),X,27.8,31.5,22.2,14.1,51.3,X, ,X,매우높음
6/1/2022,양산시(257),X,27.9,31.2,23.5,17.6,45.1,X, ,X,매우높음
6/1/2022,강진군(259),X,26.6,28.4,20.6,14.5,62.1,X, ,X,매우높음
6/1/2022,장흥(260),X,25.1,27.5,20,14.1,62.3,X, ,X,매우높음
6/1/2022,해남(261),X,27.1,28.6,20.3,14.4,61.5,X, ,X,매우높음
6/1/2022,고흥(262),X,25.5,27.2,19.8,13.9,58.4,X, ,X,매우높음
6/1/2022,의령군(263),X,28,31.9,22.8,15.1,46.4,X, ,X,매우높음
6/1/2022,함양군(264),X,27.5,31.6,22,13.2,48.3,X, ,X,매우높음
6/1/2022,진도군ASOS(268),X,25.2,26.2,19.4,13.9,62,X, ,X,매우높음
6/1/2022,봉화(271),X,25.3,28.5,19.3,9.6,44.9,X, ,X,매우높음
6/1/2022,영주(272),X,27.4,30.9,22.1,11.7,38.4,X, ,X,매우높음
6/1/2022,문경(273),X,27.2,31,22.2,12.2,36.9,X, ,X,매우높음
6/1/2022,청송군(276),X,27.2,31.7,21.3,11.5,37.4,X, ,X,매우높음
6/1/2022,영덕(277),X,26.7,29.9,21.7,15,43.8,X, ,X,매우높음
6/1/2022,의성(278),X,28.5,31.9,21.9,13,44.4,X, ,X,매우높음
6/1/2022,구미(279),X,28.8,32.2,23.4,15.9,37.4,X, ,X,매우높음
6/1/2022,영천(281),X,27.8,31.4,23,14.7,41.5,X, ,X,매우높음
6/1/2022,경주시(283),X,29.3,32.6,23.3,15.6,44.4,X, ,X,매우높음
6/1/2022,거창(284),X,27.8,31.2,21.5,13.2,48.4,X, ,X,매우높음
6/1/2022,합천(285),X,27.5,32,23.2,15.4,42.4,X, ,X,매우높음
6/1/2022,밀양(288),X,27.6,32.3,23.5,16.5,40.4,X, ,X,매우높음
6/1/2022,산청(289),X,27.2,30,21.7,14.4,51,X, ,X,매우높음
6/1/2022,거제(294),X,25.8,27.9,21.8,17.6,51.5,X, ,X,매우높음
6/1/2022,남해(295),X,26.2,28.3,21.7,17.1,50.1,X, ,X,매우높음
6/1/2022,부천(433),X,24.1,26.8,20.8,15.2,41,X, ,X,매우높음
6/1/2022,안양(434),X,19.7,27.5,21.7,17.6,,X, ,X,매우높음
6/1/2022,광명(437),X,24.6,27.9,22.4,18.3,35,X, ,X,매우높음
6/1/2022,군포(438),X,24.7,27.7,21.1,16.1,36,X, ,X,매우높음
6/1/2022,김포(441),X,,27.2,20.8,15.5,,X, ,X,매우높음
6/1/2022,하남(444),X,26.2,30.2,20.5,12.2,36,X, ,X,매우높음
6/1/2022,의왕(445),X,24,26.6,19.4,13.5,39,X, ,X,매우높음
6/1/2022,포천(504),X,25.8,28.5,20.1,10.6,45,X, ,X,매우높음
6/1/2022,가평조종(505),X,25.5,28.6,18.5,7.2,47,X, ,X,매우높음
6/1/2022,안성(516),X,26.8,30,20.7,12,44,X, ,X,매우높음
6/1/2022,간성(517),X,24.3,24.8,19.8,15,49,X, ,X,높음
6/1/2022,평창(526),X,25.5,30.3,19.5,8.9,37,X, ,X,높음
6/1/2022,의정부(532),X,26.2,28.5,20.7,12.5,47,X, ,X,매우높음
6/1/2022,횡성(536),X,26.8,30.2,19.4,9.7,47,X, ,X,높음
6/1/2022,고양(540),X,27.3,30.9,21.5,13.4,42,X, ,X,매우높음
6/1/2022,남양주(541),X,26.4,30.2,20.8,11.3,42,X, ,X,매우높음
6/1/2022,안산(545),X,26.5,28.6,18.8,9.7,56,X, ,X,매우높음
6/1/2022,경기광주(546),X,25.4,29.1,19.7,11.1,39,X, ,X,매우높음
6/1/2022,여주(548),X,26.6,30.3,20.6,11.2,41,X, ,X,매우높음
6/1/2022,용인(549),X,25.2,28.9,19.8,11.6,39,X, ,X,매우높음
6/1/2022,오산(550),X,26.2,29.7,21.3,14,35,X, ,X,매우높음
6/1/2022,평택(551),X,26.8,30.1,21.7,14,41,X, ,X,매우높음
6/1/2022,화천(555),X,27,30,18.5,8.6,58,X, ,X,매우높음
6/1/2022,양구(556),X,25.8,28.9,18.8,8.4,46,X, ,X,매우높음
6/1/2022,시흥(565),X,25.2,27.2,19.7,12.6,51,X, ,X,매우높음
6/1/2022,구리(569),X,25.9,29.9,21.7,13.4,37,X, ,X,매우높음
6/1/2022,화성(571),X,26.5,29.2,20.7,15.3,46,X, ,X,매우높음
6/1/2022,성남(572),X,25.4,28.9,21.1,13.7,37,X, ,X,매우높음
6/1/2022,과천(590),X,26.4,29.5,19.9,11.2,48,X, ,X,매우높음
6/1/2022,양주(598),X,24.6,27.4,19.7,10.2,49,X, ,X,매우높음
6/1/2022,단양(601),X,27.1,31.7,22.1,12.5,39,X, ,X,매우높음
6/1/2022,진천(602),X,27.8,31.5,21.4,12.5,45,X, ,X,매우높음
6/1/2022,괴산(603),X,26.6,30.7,19.6,9,49,X, ,X,매우높음
6/1/2022,옥천(604),X,28,32.3,21.9,12,43,X, ,X,매우높음
6/1/2022,홍북(608),X,26.4,31,20.8,13,43,X, ,X,매우높음
6/1/2022,공주(612),X,26.9,30.9,21,11.4,42,X, ,X,매우높음
6/1/2022,서천(614),X,24.2,26.8,19.5,12.9,57,X, ,X,매우높음
6/1/2022,논산(615),X,27.2,30,21.5,12.6,48,X, ,X,매우높음
6/1/2022,당진(616),X,25.8,29.2,21.3,14.1,42,X, ,X,매우높음
6/1/2022,청양(618),X,27.3,31,19.5,10.3,49,X, ,X,매우높음
6/1/2022,음성(619),X,27,29.8,19.1,9,49,X, ,X,매우높음
6/1/2022,증평(623),X,27,30.6,21.1,12.6,44,X, ,X,매우높음
6/1/2022,태안(627),X,24.3,27.1,20.4,15.1,56,X, ,X,매우높음
6/1/2022,예산(628),X,26.1,30.1,22,14.8,39,X, ,X,매우높음
6/1/2022,아산(634),X,28.5,32.9,21.7,14.4,42,X, ,X,매우높음
6/1/2022,계룡(636),X,26.1,30.1,19.1,8.8,46,X, ,X,매우높음
6/1/2022,연천청산(652),X,,,,,,X, ,X,매우높음
6/1/2022,양양(670),X,25.8,28.1,20.6,15.3,51,X, ,X,높음
6/1/2022,무안(699),X,26.9,29.5,20.8,15,57,X, ,X,매우높음
6/1/2022,무주(701),X,26.9,31,20.7,11.9,47,X, ,X,매우높음
6/1/2022,익산(702),X,28.5,30,21.2,15.2,58,X, ,X,매우높음
6/1/2022,진안(703),X,26.4,29.4,19.1,11.2,55,X, ,X,매우높음
6/1/2022,담양(706),X,29,32.2,22.3,14.7,59,X, ,X,매우높음
6/1/2022,구례(709),X,28.5,31.4,22.3,15.1,57,X, ,X,매우높음
6/1/2022,나주(710),X,28.2,30.3,20.8,13.9,62,X, ,X,매우높음
6/1/2022,순천시(712),X,26.8,29.3,22.7,17.5,50,X, ,X,매우높음
6/1/2022,광양읍(713),X,28,30.9,22.7,16.5,48,X, ,X,매우높음
6/1/2022,장성(730),X,28.3,31.3,21.1,13.6,53,X, ,X,매우높음
6/1/2022,영암(731),X,27.5,29.9,20.8,14.5,62,X, ,X,매우높음
6/1/2022,보성(732),X,26.1,27.9,19.9,13.4,66,X, ,X,매우높음
6/1/2022,완주(734),X,28.6,31.3,20.9,12.3,53,X, ,X,매우높음
6/1/2022,김제(737),X,24.8,30.1,21.7,15.7,35,X, ,X,매우높음
6/1/2022,화순(741),X,27.5,31.1,21.8,14.2,49,X, ,X,매우높음
6/1/2022,함평(754),X,27.7,30.1,20.6,13.7,59,X, ,X,매우높음
6/1/2022,곡성(768),X,28.2,32.5,22.3,14.2,49,X, ,X,매우높음
6/1/2022,압해도(789),X,26,28.2,20.8,15.7,60,X, ,X,매우높음
6/1/2022,영양(801),X,27.5,31.4,20.9,12.2,47,X, ,X,매우높음
6/1/2022,성주(810),X,28.7,33.1,23.4,14.5,42,X, ,X,매우높음
6/1/2022,고령(812),X,28,31.8,23.1,14.6,44,X, ,X,매우높음
6/1/2022,청도(813),X,27.8,31.5,22.3,14.5,48,X, ,X,매우높음
6/1/2022,예천(815),X,27.1,31.1,21.9,13.1,41,X, ,X,매우높음
6/1/2022,김천(822),X,29.8,32.5,21.5,11.7,51,X, ,X,매우높음
6/1/2022,군위(823),X,29.3,32.1,22.3,13.3,49,X, ,X,매우높음
6/1/2022,칠곡(825),X,29,31.9,23.8,16.7,44,X, ,X,매우높음
6/1/2022,경산(827),X,28.7,32.7,24.6,18.6,34,X, ,X,매우높음
6/1/2022,삼척(876),X,27.7,30.5,22,18.5,42,X, ,X,높음
6/1/2022,속초(90),X,24.3,24.2,20.7,16.3,44.4,X, ,X,높음
6/1/2022,삼천포(907),X,25,27.1,20.6,16.9,60,X, ,X,매우높음
6/1/2022,고성(918),X,25.1,27.1,20.7,15.4,63,X, ,X,매우높음
6/1/2022,창녕(919),X,28.5,32.6,23.6,16.2,45,X, ,X,매우높음
6/1/2022,함안(920),X,28.3,30.6,22.1,15.4,55,X, ,X,매우높음
6/1/2022,북춘천(93),X,26.3,29.6,19.3,9.2,47.4,X, ,X,매우높음
6/1/2022,하동(932),X,27.1,30.3,22.1,15.2,54,X, ,X,매우높음
6/1/2022,철원(95),X,25.7,27.1,19.8,11.5,51.5,X, ,X,매우높음
6/1/2022,동두천(98),X,26.3,28.6,20.2,11.9,46.9,X, ,X,매우높음
6/1/2022,파주(99),X,26.4,28.2,19.5,10.6,58.6,X, ,X,매우높음
6/2/2022,북강릉(104),X,26.8,29.1,21.8,16.6,44.4,X, ,X,매우높음
6/2/2022,동해(106),X,24.5,25.4,20.3,16.5,56.4,X, ,X,매우높음
6/2/2022,서울(108),X,27,26.9,21.5,17.1,67.4,X, ,X,매우높음
6/2/2022,인천(112),X,24.6,23.5,19.5,16.6,76.1,X, ,X,매우높음
6/2/2022,원주(114),X,26.3,28,21.4,13,48.9,X, ,X,매우높음
6/2/2022,울릉도(115),X,26.9,26.4,22.6,18.9,44.1,X, ,X,매우높음
6/2/2022,수원(119),X,26.3,25.7,19.9,13.7,74.8,X, ,X,매우높음
6/2/2022,영월(121),X,28.1,31.6,20.6,9.6,48.3,X, ,X,매우높음
6/2/2022,충주(127),X,27.3,28.7,20.6,10.2,57.9,X, ,X,매우높음
6/2/2022,서산(129),X,26.2,25.2,20.4,14.3,,X, ,X,매우높음
6/2/2022,울진(130),X,24.9,27.1,20.2,15.5,58.9,X, ,X,매우높음
6/2/2022,청주(131),X,28.7,30.1,22.5,15.6,52.5,X, ,X,매우높음
6/2/2022,대전(133),X,29,29.7,22.5,14.5,58,X, ,X,매우높음
6/2/2022,추풍령(135),X,27,29.3,21.6,11.8,47.5,X, ,X,매우높음
6/2/2022,안동(136),X,28.1,31.3,22.7,12.8,39.8,X, ,X,매우높음
6/2/2022,상주(137),X,29.2,31.6,23.7,13.8,45.5,X, ,X,매우높음
6/2/2022,포항(138),X,30.5,33.8,25.3,19.6,44.4,X, ,X,매우높음
6/2/2022,군산(140),X,25.8,24.7,20.1,15,78.5,X, ,X,매우높음
6/2/2022,대구(143),X,30,33.5,26.1,17.5,44.5,X,관심,X,매우높음
6/2/2022,전주(146),X,27.6,27.8,21.2,14.2,63.8,X, ,X,매우높음
6/2/2022,울산(152),X,27.7,28.4,22.4,16.6,59.1,X, ,X,매우높음
6/2/2022,창원(155),X,27.7,28.7,21.5,16,66.8,X, ,X,매우높음
6/2/2022,광주(156),X,29.6,30.5,22.7,16.7,75,X, ,X,매우높음
6/2/2022,부산(159),X,24.8,24.5,20.7,18,76,X, ,X,매우높음
6/2/2022,통영(162),X,24.9,23.4,20.3,17,80.3,X, ,X,매우높음
6/2/2022,목포(165),X,26.5,25.4,20.8,17,79,X, ,X,매우높음
6/2/2022,여수(168),X,25.6,24.6,20.6,16.9,76.3,X, ,X,매우높음
6/2/2022,흑산도(169),X,23.4,20.3,17.6,15.6,97.4,X, ,X,매우높음
6/2/2022,완도(170),X,28.5,27.7,21.2,15.5,78.6,X, ,X,매우높음
6/2/2022,고창(172),X,28,27.6,21,13.9,72.9,X, ,X,매우높음
6/2/2022,제주(184),X,27.2,25.5,21.7,17.8,77.8,X, ,X,매우높음
6/2/2022,진주(192),X,28.7,30.3,21.3,12.5,68.9,X, ,X,매우높음
6/2/2022,양평(202),X,27.4,28.5,20.3,11.4,58.4,X, ,X,매우높음
6/2/2022,이천(203),X,28.1,28.9,20.6,11.5,64.6,X, ,X,매우높음
6/2/2022,인제(211),X,26.9,28.7,19.9,9.6,52.5,X, ,X,매우높음
6/2/2022,홍천(212),X,27.1,28.5,20.2,9.8,53.1,X, ,X,매우높음
6/2/2022,태백(216),X,24.3,27.5,19.2,9.6,39.1,X, ,X,매우높음
6/2/2022,정선군(217),X,24.8,30.6,20.2,9.2,,X, ,X,매우높음
6/2/2022,제천(221),X,26.3,28.5,19.6,8.7,56.3,X, ,X,매우높음
6/2/2022,보은(226),X,27.6,28.6,20.5,10.1,61.9,X, ,X,매우높음
6/2/2022,천안(232),X,27.9,28.6,19.6,9.7,72.5,X, ,X,매우높음
6/2/2022,보령(235),X,25.3,24.5,19.8,13.9,74.5,X, ,X,매우높음
6/2/2022,부여(236),X,27.7,28,20.2,11.6,71.4,X, ,X,매우높음
6/2/2022,금산(238),X,27.7,29.1,20.5,10.1,60.8,X, ,X,매우높음
6/2/2022,세종(239),X,28.1,29.1,21,12.6,60.8,X, ,X,매우높음
6/2/2022,부안(243),X,26.5,25.7,20.5,14.1,76,X, ,X,매우높음
6/2/2022,임실(244),X,27.6,28.8,20,9.6,65.4,X, ,X,매우높음
6/2/2022,정읍(245),X,27.3,27.2,20.4,12.2,68.9,X, ,X,매우높음
6/2/2022,남원(247),X,28.7,30.5,21.6,12,61.8,X, ,X,매우높음
6/2/2022,장수(248),X,26.7,28.8,19.1,9.3,63.8,X, ,X,매우높음
6/2/2022,영광군(252),X,27.6,26.8,21,14.3,75.5,X, ,X,매우높음
6/2/2022,김해시(253),X,27.9,27.7,21.8,16.6,66.1,X, ,X,매우높음
6/2/2022,순창군(254),X,29.3,30,21.3,11.9,67.9,X, ,X,매우높음
6/2/2022,양산시(257),X,28.6,29.4,22.4,16.6,62.9,X, ,X,매우높음
6/2/2022,강진군(259),X,29.8,29.9,21.4,13.3,75,X, ,X,높음
6/2/2022,장흥(260),X,29.3,30,21.5,12.5,72.9,X, ,X,매우높음
6/2/2022,해남(261),X,27.9,26.8,21.1,15.5,81.6,X, ,X,높음
6/2/2022,고흥(262),X,27.9,27.7,20.3,12.3,75.8,X, ,X,매우높음
6/2/2022,의령군(263),X,29.8,33.1,23.3,13.2,58.6,X, ,X,매우높음
6/2/2022,함양군(264),X,29.1,32.1,22.1,10.1,54.8,X, ,X,매우높음
6/2/2022,진도군ASOS(268),X,27.4,26.1,20.6,15.3,83,X, ,X,매우높음
6/2/2022,봉화(271),X,26,29.2,19.2,7.6,49.6,X, ,X,매우높음
6/2/2022,영주(272),X,26.2,29,21.9,11.2,44.8,X, ,X,매우높음
6/2/2022,문경(273),X,27.8,30.4,22.3,12.3,46.5,X, ,X,매우높음
6/2/2022,청송군(276),X,27.4,32,21.2,8.9,39.6,X, ,X,매우높음
6/2/2022,영덕(277),X,29.2,32.5,22,16.3,45.6,X, ,X,매우높음
6/2/2022,의성(278),X,29,32.2,21.9,10.2,46.8,X,관심,X,매우높음
6/2/2022,구미(279),X,28.9,32.5,24.2,14.4,42.1,X,관심,X,매우높음
6/2/2022,영천(281),X,28.7,32.9,23.7,13.1,44.3,X, ,X,매우높음
6/2/2022,경주시(283),X,29.9,34.3,24.4,14.1,49.5,X, ,X,매우높음
6/2/2022,거창(284),X,28.7,32.3,21.7,10.8,54,X, ,X,매우높음
6/2/2022,합천(285),X,29.6,33.2,23.3,13.2,53,X, ,X,매우높음
6/2/2022,밀양(288),X,29.8,33.3,23.6,14.9,51.9,X, ,X,매우높음
6/2/2022,산청(289),X,29.6,32.7,22.5,11.5,55.1,X, ,X,매우높음
6/2/2022,거제(294),X,26.2,26.3,20.9,17,72.1,X, ,X,매우높음
6/2/2022,남해(295),X,27.6,28.3,21.4,15.4,70.3,X, ,X,매우높음
6/2/2022,부천(433),X,24.7,24.5,19.9,16.1,68,X, ,X,매우높음
6/2/2022,안양(434),X,22.2,25.4,20.4,16.8,,X, ,X,매우높음
6/2/2022,광명(437),X,26,26.2,20.8,16.7,68,X, ,X,매우높음
6/2/2022,군포(438),X,25.6,25.7,20,15.4,67,X, ,X,매우높음
6/2/2022,김포(441),X,,24.7,19.8,15.5,,X, ,X,매우높음
6/2/2022,하남(444),X,27.3,28.2,20.4,11.9,61,X, ,X,매우높음
6/2/2022,의왕(445),X,23.6,,,,,X, ,X,매우높음
6/2/2022,포천(504),X,27.2,27.4,19.5,10.8,65,X, ,X,매우높음
6/2/2022,가평조종(505),X,26.9,27.5,19.1,8.4,66,X, ,X,매우높음
6/2/2022,안성(516),X,27.3,28.3,20.1,11.7,69,X, ,X,매우높음
6/2/2022,간성(517),X,28,30.4,21.2,13.6,62,X, ,X,매우높음
6/2/2022,평창(526),X,26.2,30,19.5,8.4,46,X, ,X,매우높음
6/2/2022,의정부(532),X,27.7,27.3,20,11.9,74,X, ,X,매우높음
6/2/2022,횡성(536),X,27.6,28.8,19.7,8.7,60,X, ,X,매우높음
6/2/2022,고양(540),X,27.7,28.1,20.1,12.8,69,X, ,X,매우높음
6/2/2022,남양주(541),X,28.2,29.2,20.2,11.2,63,X, ,X,매우높음
6/2/2022,안산(545),X,26,25.2,18,10,80,X, ,X,매우높음
6/2/2022,경기광주(546),X,27,28,20,11.5,60,X, ,X,매우높음
6/2/2022,여주(548),X,27.5,28.2,20.3,11,60,X, ,X,매우높음
6/2/2022,용인(549),X,26.6,27.6,19.9,11.6,61,X, ,X,매우높음
6/2/2022,오산(550),X,26.8,27.2,20,13.3,65,X, ,X,매우높음
6/2/2022,평택(551),X,27.8,27.8,20.3,13.4,67,X, ,X,매우높음
6/2/2022,화천(555),X,28,30.7,19.7,8.7,67,X, ,X,매우높음
6/2/2022,양구(556),X,27.1,30.1,20.1,9.2,53,X, ,X,매우높음
6/2/2022,시흥(565),X,25.3,24.3,19.5,12.8,77,X, ,X,매우높음
6/2/2022,구리(569),X,27.2,28.4,21,13.4,57,X, ,X,매우높음
6/2/2022,화성(571),X,26.6,26.2,19.5,14.4,77,X, ,X,매우높음
6/2/2022,성남(572),X,26.5,27,20.7,13.8,61,X, ,X,매우높음
6/2/2022,과천(590),X,26.9,27.1,20,11.9,69,X, ,X,매우높음
6/2/2022,양주(598),X,25.6,25.5,18.9,10.6,71,X, ,X,매우높음
6/2/2022,단양(601),X,27.6,30.5,21.4,11.7,49,X, ,X,매우높음
6/2/2022,진천(602),X,28.3,29,21.3,12.4,63,X, ,X,매우높음
6/2/2022,괴산(603),X,27.9,29.3,19.7,8.2,63,X, ,X,매우높음
6/2/2022,옥천(604),X,28.6,30.1,21.6,11,57,X, ,X,매우높음
6/2/2022,홍북(608),X,27.8,28.1,20.7,12.8,72,X, ,X,매우높음
6/2/2022,공주(612),X,28.1,29.3,21.1,10.7,61,X, ,X,매우높음
6/2/2022,서천(614),X,25.7,24.2,19.6,13.9,80,X, ,X,매우높음
6/2/2022,논산(615),X,26.9,27,20.7,13,68,X, ,X,매우높음
6/2/2022,당진(616),X,27.4,27.1,20.8,14.3,75,X, ,X,매우높음
6/2/2022,청양(618),X,27.9,27.8,18.4,8.2,75,X, ,X,매우높음
6/2/2022,음성(619),X,27.2,28.1,19.4,8.2,65,X, ,X,매우높음
6/2/2022,증평(623),X,28.4,29.5,20.8,11.8,65,X, ,X,매우높음
6/2/2022,태안(627),X,25.7,24.5,20,16.6,80,X, ,X,매우높음
6/2/2022,예산(628),X,27.5,27.2,20.2,13.7,73,X, ,X,매우높음
6/2/2022,아산(634),X,27.3,27.3,20,13.5,72,X, ,X,매우높음
6/2/2022,계룡(636),X,26.8,27.5,19.1,8.8,65,X, ,X,매우높음
6/2/2022,연천청산(652),X,,,,,,X, ,X,매우높음
6/2/2022,양양(670),X,28,30.7,22,15.9,60,X, ,X,매우높음
6/2/2022,무안(699),X,27.6,27,21.4,15.2,76,X, ,X,매우높음
6/2/2022,무주(701),X,27.5,29.9,20.6,10,57,X, ,X,매우높음
6/2/2022,익산(702),X,27.9,26.9,20.4,13.4,79,X, ,X,매우높음
6/2/2022,진안(703),X,26.7,27.6,19.4,8.7,67,X, ,X,매우높음
6/2/2022,담양(706),X,30.9,31.7,22,12.5,74,X, ,X,매우높음
6/2/2022,구례(709),X,30,31.1,22.6,11.8,63,X, ,X,매우높음
6/2/2022,나주(710),X,29.4,29.1,21.9,13.6,76,X, ,X,매우높음
6/2/2022,순천시(712),X,29,29.4,22.4,14.2,67,X, ,X,매우높음
6/2/2022,광양읍(713),X,29.8,31.6,22.5,13.2,64,X, ,X,매우높음
6/2/2022,장성(730),X,28.9,29.5,21,12.4,71,X, ,X,매우높음
6/2/2022,영암(731),X,28.5,27.5,21.2,13.8,76,X, ,X,높음
6/2/2022,보성(732),X,29.6,29.4,21.2,12.1,75,X, ,X,매우높음
6/2/2022,완주(734),X,28,28.7,20.3,9.9,71,X, ,X,매우높음
6/2/2022,김제(737),X,25.9,27,20.7,14.8,59,X, ,X,매우높음
6/2/2022,화순(741),X,29.4,30.6,21.9,12.5,67,X, ,X,매우높음
6/2/2022,함평(754),X,28.4,28,21.4,13.9,77,X, ,X,매우높음
6/2/2022,곡성(768),X,29.9,31.4,22.1,10.9,63,X, ,X,매우높음
6/2/2022,압해도(789),X,28.2,27.2,21.1,15.4,79,X, ,X,매우높음
6/2/2022,영양(801),X,28.3,31.5,20.7,9.8,48,X, ,X,매우높음
6/2/2022,성주(810),X,30.1,33.6,23.4,12.4,48,X, ,X,매우높음
6/2/2022,고령(812),X,29.9,33.3,22.5,12.1,54,X, ,X,매우높음
6/2/2022,청도(813),X,29.6,33.3,22.9,12.4,55,X, ,X,매우높음
6/2/2022,예천(815),X,28.4,31.8,21.8,10.6,48,X, ,X,매우높음
6/2/2022,김천(822),X,29.5,32.2,22,9.5,55,X,관심,X,매우높음
6/2/2022,군위(823),X,29.1,32.3,22.4,11.4,55,X,관심,X,매우높음
6/2/2022,칠곡(825),X,29.4,32.7,24.2,14.5,49,X, ,X,매우높음
6/2/2022,경산(827),X,29.3,33.6,25.1,16.3,39,X, ,X,매우높음
6/2/2022,삼척(876),X,26,28.3,22.9,17.3,43,X, ,X,매우높음
6/2/2022,속초(90),X,26.4,27.2,21.3,16.1,57,X, ,X,매우높음
6/2/2022,삼천포(907),X,25.7,24.9,20,15.3,78,X, ,X,매우높음
6/2/2022,고성(918),X,25.9,25.1,19.8,14.1,81,X, ,X,매우높음
6/2/2022,창녕(919),X,30.3,33.2,23.8,14.1,56,X, ,X,매우높음
6/2/2022,함안(920),X,29.8,31.6,22.4,13.6,65,X, ,X,매우높음
