일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
9/1/2021,목포(165),X,30.1,27.1,25.5,23,87.3,X, ,X,보통
9/1/2021,여수(168),X,31,28.1,26.5,25,88.8,X,관심,X,보통
9/1/2021,흑산도(169),X,31,27.6,25.4,23,92,X,관심,X,보통
9/1/2021,완도(170),X,31.1,28.6,26.1,23.2,85.6,X,관심,X,보통
9/1/2021,고창(172),X,29.5,26.5,24.4,21.5,87.1,X,관심,X,보통
9/1/2021,제주(184),O,34.5,33.3,28.4,25.6,76.6,O,주의,X,높음
9/1/2021,진주(192),X,32,29.5,25.8,22.5,89,X,관심,X,보통
9/1/2021,양평(202),X,25.6,22.7,20.4,18.2,94.8,X, ,X,보통
9/1/2021,이천(203),X,25.5,22.3,20,18.1,97,X, ,X,보통
9/1/2021,인제(211),X,24.7,22.7,19.6,16.8,85.9,X, ,X,보통
9/1/2021,홍천(212),X,25.9,23.7,20,17.2,87.6,X, ,X,보통
9/1/2021,태백(216),X,20.9,17.7,16.5,15.3,96.9,X, ,X,보통
9/1/2021,정선군(217),X,24.5,22.1,19.4,17.1,85.6,X, ,X,보통
9/1/2021,제천(221),X,24.9,21.7,19.5,17.7,93.8,X, ,X,보통
9/1/2021,보은(226),X,26.8,23.2,21.2,19.9,97,X, ,X,보통
9/1/2021,천안(232),X,26.9,23.7,22,21,96.6,X, ,X,보통
9/1/2021,보령(235),X,29,25.6,23.1,21.5,90.3,X, ,X,보통
9/1/2021,부여(236),X,28.5,26.1,23.9,21.8,89.5,X, ,X,보통
9/1/2021,금산(238),X,29.3,26.9,23.4,21.1,90.6,X, ,X,보통
9/1/2021,세종(239),X,28.2,25,23.1,21.2,89.8,X, ,X,보통
9/1/2021,부안(243),X,28.8,25.9,24,21.6,86.8,X,관심,X,보통
9/1/2021,임실(244),X,28.9,26.3,22.9,20.1,93.4,X,관심,X,보통
9/1/2021,정읍(245),X,29,26.8,24.3,21.1,81.8,X,관심,X,보통
9/1/2021,남원(247),X,30.1,27.4,24.6,22,86.5,X,관심,X,보통
9/1/2021,장수(248),X,29.3,26.7,22.9,20.6,92.6,X, ,X,보통
9/1/2021,영광군(252),X,29.8,27.1,24.5,21.9,86,X,관심,X,보통
9/1/2021,김해시(253),X,32.6,30.1,25,20.5,89,O,주의,X,보통
9/1/2021,순창군(254),X,30.1,27.5,24.6,22,87.8,X,관심,X,보통
9/1/2021,양산시(257),X,32.7,30.3,24.9,20.7,90.8,O,주의,X,보통
9/1/2021,강진군(259),X,31.2,28.2,25.5,22,91,X,관심,X,보통
9/1/2021,장흥(260),X,31.4,28.4,24.9,21.8,94.8,X, ,X,보통
9/1/2021,해남(261),X,31.3,28.5,24.9,21.4,89.3,X,관심,X,보통
9/1/2021,고흥(262),X,31.6,28.8,25.1,21.7,90,X, ,X,보통
9/1/2021,의령군(263),X,31.9,29.6,25.8,21.9,85,X,관심,X,보통
9/1/2021,함양군(264),X,30.9,28.5,24.6,22.4,87.8,X,관심,X,보통
9/1/2021,진도군ASOS(268),X,30.7,27.8,25.2,21.4,90,X,관심,X,보통
9/1/2021,봉화(271),X,22.4,19.9,17.9,16.5,91.8,X, ,X,보통
9/1/2021,영주(272),X,24.8,21.1,19.3,18,99.8,X, ,X,보통
9/1/2021,문경(273),X,24.9,21.2,19.7,18.6,99.5,X, ,X,보통
9/1/2021,청송군(276),X,24.1,20.6,19.5,18.6,97.6,X, ,X,보통
9/1/2021,영덕(277),X,24.5,20.8,19.7,18.4,99.8,X, ,X,보통
9/1/2021,의성(278),X,25.9,22.2,20.7,19.8,97.6,X, ,X,보통
9/1/2021,구미(279),X,27.7,24.4,21.8,20.4,93.8,X, ,X,보통
9/1/2021,영천(281),X,26.5,22.8,20.5,19.4,98.9,X, ,X,보통
9/1/2021,경주시(283),X,27,24,21.1,20,94.3,X, ,X,보통
9/1/2021,거창(284),X,31.2,29.1,23.9,21.1,89.3,X, ,X,보통
9/1/2021,합천(285),X,31.4,28.7,24.7,20.9,91.6,X,관심,X,보통
9/1/2021,밀양(288),X,32.2,30.2,25.3,21.7,82.8,X,관심,X,보통
9/1/2021,산청(289),X,31.3,28.5,24.8,21.1,89.9,X,관심,X,보통
9/1/2021,거제(294),X,29.8,26.9,25.6,21.6,86.1,X,관심,X,보통
9/1/2021,남해(295),X,32.2,30.1,26.5,23.7,83,X,관심,X,보통
9/1/2021,부천(433),X,25.5,24,20.8,17.6,80,X, ,X,보통
9/1/2021,안양(434),X,24.5,23.6,21.1,18.6,,X, ,X,보통
9/1/2021,광명(437),X,26.4,24.9,22.3,19,75,X, ,X,보통
9/1/2021,군포(438),X,25.2,23.3,21,18.6,81,X, ,X,보통
9/1/2021,김포(441),X,,24.8,21.4,18.6,,X, ,X,보통
9/1/2021,하남(444),X,25.3,23.4,20.7,17.4,79,X, ,X,보통
9/1/2021,의왕(445),X,23.9,21.6,19.5,17.7,87,X, ,X,보통
9/1/2021,포천(504),X,26.4,24.8,21,17.4,81,X, ,X,보통
9/1/2021,가평조종(505),X,25.8,23.5,20.2,17.3,88,X, ,X,보통
9/1/2021,안성(516),X,26.1,22.6,20.7,19.3,94,X, ,X,보통
9/1/2021,간성(517),X,25.1,21.6,18.9,17.2,97,X, ,X,보통
9/1/2021,평창(526),X,24.4,21.6,18.7,17,93,X, ,X,보통
9/1/2021,의정부(532),X,26.7,24.1,20.8,17.9,93,X, ,X,보통
9/1/2021,횡성(536),X,26.1,22.4,19.8,18,97,X, ,X,보통
9/1/2021,고양(540),X,27,24.8,21.2,18.6,90,X, ,X,보통
9/1/2021,남양주(541),X,26.1,24.3,21.5,18.2,80,X, ,X,보통
9/1/2021,안산(545),X,25.6,23.1,20.2,18.9,96,X, ,X,보통
9/1/2021,경기광주(546),X,25,22.4,19.8,17.7,89,X, ,X,보통
9/1/2021,여주(548),X,24.2,20.6,19.4,17.7,99,X, ,X,보통
9/1/2021,용인(549),X,24.8,22.6,19.8,18,90,X, ,X,보통
9/1/2021,오산(550),X,25.1,22.8,20.6,19.3,90,X, ,X,보통
9/1/2021,평택(551),X,26.5,22.7,21.2,19.7,100,X, ,X,보통
9/1/2021,화천(555),X,27.2,24.6,20,17.3,95,X, ,X,보통
9/1/2021,양구(556),X,25.5,24,19.8,17.1,83,X, ,X,보통
9/1/2021,시흥(565),X,26.4,24.1,21.7,19.1,84,X, ,X,보통
9/1/2021,구리(569),X,25.9,24.2,21.4,18.4,76,X, ,X,보통
9/1/2021,화성(571),X,26.1,23.6,21.3,19.6,93,X, ,X,보통
9/1/2021,성남(572),X,25.5,23.6,20.9,18.3,83,X, ,X,보통
9/1/2021,과천(590),X,25.9,23.6,21,18.6,88,X, ,X,보통
9/1/2021,양주(598),X,27.1,25.5,21,17.9,86,X, ,X,보통
9/1/2021,단양(601),X,24.7,21.1,19.8,18.4,98,X, ,X,보통
9/1/2021,진천(602),X,25.6,22.6,21,19.6,94,X, ,X,보통
9/1/2021,괴산(603),X,25.1,21.9,20.6,19.9,96,X, ,X,보통
9/1/2021,옥천(604),X,29.7,27.3,22.7,20.7,92,X, ,X,보통
9/1/2021,홍북(608),X,27.7,23.9,21.6,20.6,99,X, ,X,보통
9/1/2021,공주(612),X,28.9,26.9,23.4,20.5,90,X, ,X,보통
9/1/2021,서천(614),X,28.7,25.6,23.6,21.8,89,X, ,X,보통
9/1/2021,논산(615),X,29.5,26.7,24.2,22.2,88,X, ,X,보통
9/1/2021,당진(616),X,27.4,24.3,21.1,20.2,97,X, ,X,보통
9/1/2021,청양(618),X,28,24.6,22.8,21.1,93,X, ,X,보통
9/1/2021,음성(619),X,24.4,21.5,19.8,18.7,95,X, ,X,보통
9/1/2021,증평(623),X,26.4,22.8,21.6,20.5,96,X, ,X,보통
9/1/2021,태안(627),X,28.1,24.6,21.4,20.4,95,X, ,X,보통
9/1/2021,예산(628),X,28.2,24.4,22.2,21.1,97,X, ,X,보통
9/1/2021,아산(634),X,27.1,23.3,22,20.6,100,X, ,X,보통
9/1/2021,계룡(636),X,27.8,25.1,22.6,20.5,93,X, ,X,보통
9/1/2021,연천청산(652),X,26.7,25,20.9,17.7,83,X, ,X,보통
9/1/2021,양양(670),X,24.3,20.8,19,17.2,97,X, ,X,보통
9/1/2021,무안(699),X,29.8,26.5,24.4,21.6,90,X,관심,X,보통
9/1/2021,무주(701),X,29.7,27.8,22.9,19.9,92,X, ,X,보통
9/1/2021,익산(702),X,29.4,26.3,23.9,21.6,92,X,관심,X,보통
9/1/2021,진안(703),X,28.8,25.9,22.5,20.5,92,X, ,X,보통
9/1/2021,담양(706),X,32.1,28.5,24.7,22,95,X,관심,X,보통
9/1/2021,구례(709),X,31.6,29,25.4,23.1,93,X,관심,X,보통
9/1/2021,나주(710),X,31.4,28.7,24.6,21.5,94,X,관심,X,보통
9/1/2021,순천시(712),X,32.6,29.3,26.8,24.7,89,X,관심,X,보통
9/1/2021,광양읍(713),X,32.1,29,25.9,24.4,93,X, ,X,보통
9/1/2021,장성(730),X,30.5,28,24.3,21,90,X, ,X,보통
9/1/2021,영암(731),X,30.9,28,25.2,21.5,91,X,관심,X,보통
9/1/2021,보성(732),X,31.9,29.6,25,21.7,89,X, ,X,보통
9/1/2021,완주(734),X,29.2,26.6,23.7,21,91,X,관심,X,보통
9/1/2021,김제(737),X,29.1,25.4,23.8,21.7,95,X, ,X,보통
9/1/2021,화순(741),X,28.6,,,,,X,관심,X,보통
9/1/2021,함평(754),X,30.1,26.8,24.5,21.7,93,X,관심,X,보통
9/1/2021,곡성(768),X,31.1,28.4,24.6,22,90,X,관심,X,보통
9/1/2021,압해도(789),X,31.1,28.2,25,22.5,87,X,관심,X,보통
9/1/2021,영양(801),X,24.6,21.4,19.6,18.5,98,X, ,X,보통
9/1/2021,성주(810),X,30.2,27.5,22.8,20.6,91,X, ,X,보통
9/1/2021,고령(812),X,31.2,28.1,23.7,20.9,96,X, ,X,보통
9/1/2021,청도(813),X,30.8,28.6,23.8,20.6,89,X, ,X,보통
9/1/2021,예천(815),X,25.3,22.1,20.1,18.6,96,X, ,X,보통
9/1/2021,김천(822),X,28.6,24.8,22,20.6,98,X, ,X,보통
9/1/2021,군위(823),X,26,22.6,20.9,19.9,98,X, ,X,보통
9/1/2021,칠곡(825),X,28.6,24.8,22.1,20.7,99,X, ,X,보통
9/1/2021,경산(827),X,30.1,27.1,21.8,19.9,93,X, ,X,보통
9/1/2021,삼척(876),X,24.5,21,19.8,18.4,97,X, ,X,보통
9/1/2021,속초(90),X,24.1,21,19.1,16.9,96.5,X, ,X,보통
9/1/2021,삼천포(907),X,31.9,29.1,25.7,24.3,90,O,주의,X,보통
9/1/2021,고성(918),X,32.1,29.3,25.9,22.7,89,X,관심,X,보통
9/1/2021,창녕(919),X,32.1,29.6,25.1,21.3,90,X,관심,X,보통
9/1/2021,함안(920),X,31.9,29.4,24.7,21.1,92,X,관심,X,보통
9/1/2021,북춘천(93),X,26.2,24.5,21.2,17.7,82.9,X, ,X,보통
9/1/2021,하동(932),X,32.6,30.4,26,23.8,88,X,관심,X,보통
9/1/2021,철원(95),X,27.3,24.7,20.6,17.1,93.8,X, ,X,보통
9/1/2021,동두천(98),X,26.9,24.1,20.6,17.5,89.9,X, ,X,보통
9/1/2021,파주(99),X,27.4,25.5,21,17.6,86.5,X, ,X,보통
9/2/2021,북강릉(104),X,25.5,23.3,20.2,17.3,86.3,X, ,X,보통
9/2/2021,동해(106),X,25.8,23.4,20.9,18.2,88.5,X, ,X,보통
9/2/2021,서울(108),X,27.6,26.7,23.5,20.7,70.3,X, ,X,보통
9/2/2021,인천(112),X,26.8,25.5,23.2,21.3,63.6,X, ,X,보통
9/2/2021,원주(114),X,26.7,25.8,22,18.7,71.6,X, ,X,보통
9/2/2021,울릉도(115),X,24.2,22.4,20.1,18.5,79,X, ,X,높음
9/2/2021,수원(119),X,28.2,26.9,23.4,21.2,75.4,X, ,X,보통
9/2/2021,영월(121),X,26.2,24.7,20.8,18.1,79.4,X, ,X,보통
9/2/2021,충주(127),X,26.9,25.6,21.8,18.7,78.6,X, ,X,보통
9/2/2021,서산(129),X,29.6,29,23.2,20.3,82.5,X, ,X,보통
9/2/2021,울진(130),X,27.6,25.4,20.9,18.2,88.3,X, ,X,보통
9/2/2021,청주(131),X,27.7,26.5,23.7,21.2,70.8,X, ,X,보통
9/2/2021,대전(133),X,27.4,25.2,22.7,20.5,85.5,X, ,X,보통
9/2/2021,추풍령(135),X,24.4,22.1,20.1,18.2,83.4,X, ,X,보통
9/2/2021,안동(136),X,25.2,23.8,21,18.3,80.8,X, ,X,보통
9/2/2021,상주(137),X,26,23.6,21.3,19.7,90.6,X, ,X,보통
9/2/2021,포항(138),X,26.4,24.6,22.9,21.2,76.1,X, ,X,보통
9/2/2021,군산(140),X,27.7,25.4,22.8,20.8,87.5,X, ,X,보통
9/2/2021,대구(143),X,25.4,24.7,21.8,20.1,77.1,X, ,X,보통
9/2/2021,전주(146),X,28.3,26.6,23.1,21,81.5,X, ,X,보통
9/2/2021,울산(152),X,26.3,23.7,21.1,19.5,92.4,X, ,X,보통
9/2/2021,창원(155),X,27.3,25.5,21.4,19.2,87.3,X, ,X,보통
9/2/2021,광주(156),X,27.5,24,21.6,20.6,98.4,X, ,X,보통
9/2/2021,부산(159),X,26.9,24.5,21.6,20.4,87,X, ,X,보통
9/2/2021,통영(162),X,27.4,24.8,22.2,20.1,89.4,X, ,X,보통
9/2/2021,목포(165),X,26.6,23.8,22.3,21.2,91,X, ,X,보통
9/2/2021,여수(168),X,27.5,25,22.7,20.8,87.9,X, ,X,보통
9/2/2021,흑산도(169),X,27.6,24.3,22.8,20.2,94.8,X, ,X,보통
9/2/2021,완도(170),X,27.4,24.8,23.2,21.7,90.6,X, ,X,보통
9/2/2021,고창(172),X,26.9,24.3,21.9,20.2,87.1,X, ,X,보통
9/2/2021,제주(184),X,29.4,27.5,25,23,87.1,X, ,X,보통
9/2/2021,진주(192),X,26.8,24.2,21.8,19.8,92.1,X, ,X,보통
9/2/2021,양평(202),X,27,25.8,22,18.9,81.6,X, ,X,보통
9/2/2021,이천(203),X,27.9,26.5,22.3,19,80.5,X, ,X,보통
9/2/2021,인제(211),X,28.1,28.3,20.7,14.8,75.8,X, ,X,높음
9/2/2021,홍천(212),X,27.3,26.8,22,18.1,73.9,X, ,X,보통
9/2/2021,태백(216),X,21.8,19.5,16.3,14.3,91.1,X, ,X,보통
9/2/2021,정선군(217),X,25.6,24.8,20,16.3,77.3,X, ,X,보통
9/2/2021,제천(221),X,25.7,24.4,21.2,18.5,79.1,X, ,X,보통
9/2/2021,보은(226),X,25.9,24,21.2,18.9,82.6,X, ,X,보통
9/2/2021,천안(232),X,26.9,25.2,22.5,19.9,82.8,X, ,X,보통
9/2/2021,보령(235),X,28.2,26.5,22.9,20.4,81.9,X, ,X,보통
9/2/2021,부여(236),X,27.2,25.1,22.7,20.2,85.5,X, ,X,보통
9/2/2021,금산(238),X,26.3,24.4,21.9,19.5,84.4,X, ,X,보통
9/2/2021,세종(239),X,27.3,25.9,22.9,20.7,74.1,X, ,X,보통
9/2/2021,부안(243),X,27.4,25.1,22.4,20,86.4,X, ,X,보통
9/2/2021,임실(244),X,26.5,24.1,21.1,19.1,91.8,X, ,X,보통
9/2/2021,정읍(245),X,26.5,24.5,21.5,19.5,84.6,X, ,X,보통
9/2/2021,남원(247),X,27.1,24.9,21.7,19.4,87.5,X, ,X,보통
9/2/2021,장수(248),X,25.9,23.5,20.6,18.3,93.3,X, ,X,보통
9/2/2021,영광군(252),X,26.8,24.1,21.9,20,88.6,X, ,X,보통
9/2/2021,김해시(253),X,27.8,25.6,21.5,20,89.4,X, ,X,보통
9/2/2021,순창군(254),X,27.6,25.3,22.1,20.3,88.6,X, ,X,보통
9/2/2021,양산시(257),X,27.4,25.6,22.3,20.9,84.9,X, ,X,보통
9/2/2021,강진군(259),X,27,24.2,22.5,21.2,93.4,X, ,X,보통
9/2/2021,장흥(260),X,26.9,23.6,21.9,20.9,94.6,X, ,X,보통
9/2/2021,해남(261),X,26.7,23.6,22,20.5,92.8,X, ,X,보통
9/2/2021,고흥(262),X,26.8,24,21.9,20.6,93.1,X, ,X,보통
9/2/2021,의령군(263),X,27.2,25.3,22.1,20.1,89.3,X, ,X,보통
9/2/2021,함양군(264),X,26.1,23.7,21.2,19.5,90.3,X, ,X,보통
9/2/2021,진도군ASOS(268),X,27.2,24.3,22.5,20.9,93.9,X, ,X,보통
9/2/2021,봉화(271),X,23,21.6,18.7,15.8,77.9,X, ,X,보통
9/2/2021,영주(272),X,25.4,23.8,20.4,17.1,86.5,X, ,X,보통
9/2/2021,문경(273),X,25.5,23.3,20.6,18.9,89.8,X, ,X,보통
9/2/2021,청송군(276),X,25.8,24.2,20,17.5,86.9,X, ,X,보통
9/2/2021,영덕(277),X,26.4,24.3,20.7,17.7,85.1,X, ,X,보통
9/2/2021,의성(278),X,25.9,24.2,21.3,18.8,87.5,X, ,X,보통
9/2/2021,구미(279),X,25.5,23.7,21.7,20,83.1,X, ,X,보통
9/2/2021,영천(281),X,25.5,24.3,21.1,19.2,85.1,X, ,X,보통
9/2/2021,경주시(283),X,26.3,24.4,21.3,19.6,88.3,X, ,X,보통
9/2/2021,거창(284),X,25.3,22.9,20.7,19,90.8,X, ,X,보통
9/2/2021,합천(285),X,26.1,23.8,21.4,19.8,92.4,X, ,X,보통
9/2/2021,밀양(288),X,26.8,25.5,22.5,20.9,79,X, ,X,보통
9/2/2021,산청(289),X,26.2,23.2,21,19.4,93,X, ,X,보통
9/2/2021,거제(294),X,26.2,23.5,21.7,20,86.6,X, ,X,보통
9/2/2021,남해(295),X,26.6,23.7,21.8,20,93.8,X, ,X,보통
9/2/2021,부천(433),X,26,25.2,22.1,20.1,72,X, ,X,보통
9/2/2021,안양(434),X,24.8,25.9,23.1,20.9,,X, ,X,보통
9/2/2021,광명(437),X,27.1,26.5,23.9,21.9,65,X, ,X,보통
9/2/2021,군포(438),X,27.4,26.7,23.4,20.8,66,X, ,X,보통
9/2/2021,김포(441),X,,27.2,22.7,19.1,,X, ,X,보통
9/2/2021,하남(444),X,26.4,25.6,22.3,19,69,X, ,X,보통
9/2/2021,의왕(445),X,26.6,26.1,21.3,18.5,73,X, ,X,보통
9/2/2021,포천(504),X,28.1,27.8,22.4,18.7,71,X, ,X,보통
9/2/2021,가평조종(505),X,27.3,26.3,21.9,18.3,79,X, ,X,보통
9/2/2021,안성(516),X,28.1,27.3,22.8,19.5,78,X, ,X,보통
9/2/2021,간성(517),X,27.4,24.6,20.5,16,91,X, ,X,높음
9/2/2021,평창(526),X,26.4,26.1,19.9,16.1,79,X, ,X,보통
9/2/2021,의정부(532),X,28.5,26.6,22.3,18.9,86,X, ,X,보통
9/2/2021,횡성(536),X,28,26.9,21.6,18.2,85,X, ,X,보통
9/2/2021,고양(540),X,29,27.9,22.3,18.8,83,X, ,X,보통
9/2/2021,남양주(541),X,27.8,27.4,23,19.3,72,X, ,X,보통
9/2/2021,안산(545),X,28.3,27.1,21.8,18.9,84,X, ,X,보통
9/2/2021,경기광주(546),X,26.7,,,,,X, ,X,보통
9/2/2021,여주(548),X,26.7,25.1,21.3,18.5,83,X, ,X,보통
9/2/2021,용인(549),X,26.9,26.6,21.9,19,73,X, ,X,보통
9/2/2021,오산(550),X,27.6,27,22.7,19.3,72,X, ,X,보통
9/2/2021,평택(551),X,28.4,27.1,23.1,20.1,80,X, ,X,보통
9/2/2021,화천(555),X,29.2,29.2,21.7,16,84,X, ,X,높음
9/2/2021,양구(556),X,27.8,28.4,20.6,15.3,76,X, ,X,높음
9/2/2021,시흥(565),X,28,26.4,22.9,20.2,79,X, ,X,보통
9/2/2021,구리(569),X,28.1,27.8,23.5,20.7,65,X, ,X,보통
9/2/2021,화성(571),X,28.9,28.3,23.3,20.5,74,X, ,X,보통
9/2/2021,성남(572),X,27.3,26.4,22.6,19.6,71,X, ,X,보통
9/2/2021,과천(590),X,27.6,26.1,22.1,19.7,82,X, ,X,보통
9/2/2021,양주(598),X,28.9,28.5,23,19,72,X, ,X,보통
9/2/2021,단양(601),X,26.8,25.2,21.3,18.3,86,X, ,X,보통
9/2/2021,진천(602),X,27.6,26.7,22.5,19.6,81,X, ,X,보통
9/2/2021,괴산(603),X,26.7,25.8,21.5,18,81,X, ,X,보통
9/2/2021,옥천(604),X,26.2,24.7,22.1,19.7,80,X, ,X,보통
9/2/2021,홍북(608),X,27.5,26,22.2,19.8,88,X, ,X,보통
9/2/2021,공주(612),X,28,26.3,22.9,19.3,79,X, ,X,보통
9/2/2021,서천(614),X,28,25.8,22.6,20.7,88,X, ,X,보통
9/2/2021,논산(615),X,27.6,26,22.9,20.6,82,X, ,X,보통
9/2/2021,당진(616),X,28.4,27,22.9,20.2,85,X, ,X,보통
9/2/2021,청양(618),X,27.7,26,22.1,18.8,87,X, ,X,보통
9/2/2021,음성(619),X,26.6,25.5,20.9,17.5,83,X, ,X,보통
9/2/2021,증평(623),X,26.9,25.2,22.5,20.4,81,X, ,X,보통
9/2/2021,태안(627),X,28.6,26.5,23.2,21.3,87,X, ,X,보통
9/2/2021,예산(628),X,28.7,27.4,23.4,20.6,82,X, ,X,보통
9/2/2021,아산(634),X,27.6,26.8,23.3,20.6,76,X, ,X,보통
9/2/2021,계룡(636),X,26.4,24.4,21.6,19.6,81,X, ,X,보통
9/2/2021,연천청산(652),X,28.1,27.6,22.3,18.1,74,X, ,X,높음
9/2/2021,양양(670),X,27.9,24.6,21,17.8,96,X, ,X,보통
9/2/2021,무안(699),X,26.8,24,21.4,20.3,91,X, ,X,보통
9/2/2021,무주(701),X,26.1,24.2,21.3,19.1,85,X, ,X,보통
9/2/2021,익산(702),X,28.8,26.9,23.5,21.1,86,X, ,X,보통
9/2/2021,진안(703),X,26.7,24.5,20.8,18.7,89,X, ,X,보통
9/2/2021,담양(706),X,28.2,24.7,22.1,20.7,95,X, ,X,보통
9/2/2021,구례(709),X,29.1,26.9,23.6,21.1,88,X, ,X,보통
9/2/2021,나주(710),X,26.8,23.6,21.5,20.2,97,X, ,X,보통
9/2/2021,순천시(712),X,27.8,25.7,23.1,20.9,89,X, ,X,보통
9/2/2021,광양읍(713),X,27.8,25.8,22.9,20.7,89,X, ,X,보통
9/2/2021,장성(730),X,26.5,23.9,21.6,20,93,X, ,X,보통
9/2/2021,영암(731),X,27.3,24.5,22.2,21.1,95,X, ,X,보통
9/2/2021,보성(732),X,26.1,22.9,21.3,20.4,93,X, ,X,보통
9/2/2021,완주(734),X,28,26.2,22.2,20.1,92,X, ,X,보통
9/2/2021,김제(737),X,28.5,25.8,22.7,21,93,X, ,X,보통
9/2/2021,화순(741),X,26.9,24.2,21.5,20.6,90,X, ,X,보통
9/2/2021,함평(754),X,27.2,24.2,21.5,20.3,96,X, ,X,보통
9/2/2021,곡성(768),X,27.4,25.1,21.7,19.7,92,X, ,X,보통
9/2/2021,압해도(789),X,26.8,23.8,22,20.7,91,X, ,X,보통
9/2/2021,영양(801),X,25.2,23.7,20.2,16.9,84,X, ,X,보통
9/2/2021,성주(810),X,26.5,24.5,21.7,20.1,85,X, ,X,보통
9/2/2021,고령(812),X,26.9,24.9,21.5,19.7,92,X, ,X,보통
9/2/2021,청도(813),X,26.1,24.5,21.4,19.8,86,X, ,X,보통
9/2/2021,예천(815),X,25.8,24,21,18.7,86,X, ,X,보통
9/2/2021,김천(822),X,26.5,23.8,21.4,19.6,93,X, ,X,보통
9/2/2021,군위(823),X,26.4,24.2,21.2,19.5,90,X, ,X,보통
9/2/2021,칠곡(825),X,26.7,24.4,21.9,20.1,92,X, ,X,보통
9/2/2021,경산(827),X,26.2,24.7,21.4,19.9,85,X, ,X,보통
9/2/2021,삼척(876),X,26.5,24.4,20.7,18,85,X, ,X,보통
9/2/2021,속초(90),X,26.9,24.9,21.2,17.9,84.4,X, ,X,보통
9/2/2021,삼천포(907),X,27.4,24.4,21.9,19.9,94,X, ,X,보통
9/2/2021,고성(918),X,27,24.4,22,19.5,91,X, ,X,보통
9/2/2021,창녕(919),X,26.6,24.7,22,20.4,89,X, ,X,보통
9/2/2021,함안(920),X,27.1,24.5,21.5,20.1,95,X, ,X,보통
9/2/2021,북춘천(93),X,28.2,27.7,23.1,18.1,69.9,X, ,X,높음
9/2/2021,하동(932),X,27.1,24.7,22.6,20.4,87,X, ,X,보통
9/2/2021,철원(95),X,28,27.2,22.1,17.2,83.8,X, ,X,높음
9/2/2021,동두천(98),X,29,27.5,22.6,18.7,78.4,X, ,X,보통
9/2/2021,파주(99),X,28.1,26.8,21.9,18.5,81.9,X, ,X,보통
9/3/2021,북강릉(104),X,25.4,24,20.2,17,79.1,X, ,X,보통
9/3/2021,동해(106),X,26.1,24.2,21.4,18.6,78,X, ,X,높음
9/3/2021,서울(108),X,28.6,29.2,24.3,20.6,60.3,X, ,X,매우높음
9/3/2021,인천(112),X,28.1,28.3,24.3,21.3,54.3,X, ,X,매우높음
9/3/2021,원주(114),X,27.3,27.8,22.2,17.4,67,X, ,X,매우높음
9/3/2021,울릉도(115),X,25.5,23.3,20.7,18.9,85.4,X, ,X,높음
9/3/2021,수원(119),X,29.7,29.7,24.7,20.1,64.5,X, ,X,매우높음
9/3/2021,영월(121),X,28.5,27.9,21.6,16.5,70.6,X, ,X,높음
