일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
6/1/2020,구미(279),X,26.3,27.5,22.5,17.9,55.6,X, ,X,낮음
6/1/2020,영천(281),X,26.6,28.5,22.6,14.9,48,X,관심,X,낮음
6/1/2020,경주시(283),X,27.6,29.5,23.6,18.1,50.5,X,관심,X,낮음
6/1/2020,거창(284),X,25.6,27,21,13,60.8,X, ,X,낮음
6/1/2020,합천(285),X,27.1,29.1,22.6,16.3,56.8,X, ,X,낮음
6/1/2020,밀양(288),X,27.3,30.1,22.8,17.2,54.8,X, ,X,낮음
6/1/2020,산청(289),X,25.6,27.4,21.8,15.6,57.4,X, ,X,낮음
6/1/2020,거제(294),X,27.7,26.9,21.8,17.1,69.9,X, ,X,낮음
6/1/2020,남해(295),X,27,27.8,22,16.8,62.1,X, ,X,낮음
6/1/2020,부천(433),X,,23.7,18.5,14.9,,X, ,X,낮음
6/1/2020,안양(434),X,,23,18.9,15.6,,X, ,X,낮음
6/1/2020,광명(437),X,,24.3,19.5,15.2,,X, ,X,낮음
6/1/2020,군포(438),X,,24,18.8,14.4,,X, ,X,낮음
6/1/2020,김포(441),X,,,,,,X, ,X,낮음
6/1/2020,하남(444),X,,26.5,19.7,14.2,,X, ,X,낮음
6/1/2020,의왕(445),X,,22.5,17.6,11.9,,X, ,X,낮음
6/1/2020,포천(504),X,24.4,25,19.4,14.5,61,X, ,X,낮음
6/1/2020,가평조종(505),X,24.2,24.7,19,12.8,65,X, ,X,낮음
6/1/2020,안성(516),X,24.5,25.9,20.1,14.5,64,X, ,X,낮음
6/1/2020,간성(517),X,25.6,27.8,23.4,17,44,X, ,X,낮음
6/1/2020,평창(526),X,23.7,25.2,19,12.1,56,X, ,X,낮음
6/1/2020,의정부(532),X,24.5,24.6,19.5,14.2,69,X, ,X,낮음
6/1/2020,횡성(536),X,24.9,25.9,19.3,12.2,67,X, ,X,낮음
6/1/2020,고양(540),X,25.9,27,19.8,13.8,67,X, ,X,낮음
6/1/2020,남양주(541),X,25.2,26.1,20.3,15.2,56,X, ,X,낮음
6/1/2020,안산(545),X,24.5,24.6,18.2,11.4,77,X, ,X,낮음
6/1/2020,경기광주(546),X,24,24.9,19.2,14.8,62,X, ,X,낮음
6/1/2020,여주(548),X,23.9,24.8,19.3,14.9,61,X, ,X,낮음
6/1/2020,용인(549),X,23.3,24.4,19.2,13.4,60,X, ,X,낮음
6/1/2020,오산(550),X,24.1,25.1,19.6,14.4,61,X, ,X,낮음
6/1/2020,평택(551),X,23.7,25,20.1,15.7,65,X, ,X,낮음
6/1/2020,화천(555),X,25.4,26.9,20.3,13.1,64,X, ,X,낮음
6/1/2020,양구(556),X,24.8,26.7,20.4,14.9,55,X, ,X,낮음
6/1/2020,시흥(565),X,22.6,22.4,18.1,13.7,75,X, ,X,낮음
6/1/2020,구리(569),X,24.3,25.8,20.5,15.8,56,X, ,X,낮음
6/1/2020,화성(571),X,23.5,23.8,18.3,13.1,71,X, ,X,낮음
6/1/2020,성남(572),X,24,25,20.2,15.8,57,X, ,X,보통
6/1/2020,과천(590),X,24.5,24.6,19.6,15.1,67,X, ,X,낮음
6/1/2020,양주(598),X,24.3,25.1,19.3,13.5,63,X, ,X,낮음
6/1/2020,단양(601),X,25.4,26.1,20.3,15,65,X, ,X,낮음
6/1/2020,진천(602),X,23.6,25.1,20.1,15.6,60,X, ,X,낮음
6/1/2020,괴산(603),X,23.8,25.6,19.2,12.1,60,X, ,X,낮음
6/1/2020,옥천(604),X,24.7,26.4,20.4,13.1,61,X, ,X,낮음
6/1/2020,홍북(608),X,26.3,25.9,18.4,12.4,83,X, ,X,낮음
6/1/2020,공주(612),X,25.4,,,,,X, ,X,낮음
6/1/2020,서천(614),X,24.2,22.3,19,15.5,81,X, ,X,낮음
6/1/2020,논산(615),X,24.9,26.2,20.6,15.8,66,X, ,X,낮음
6/1/2020,당진(616),X,23.5,25.2,19.2,14.1,69,X, ,X,낮음
6/1/2020,청양(618),X,25.1,25.4,18.3,10.9,75,X, ,X,낮음
6/1/2020,음성(619),X,24,24.8,19.2,12.6,65,X, ,X,낮음
6/1/2020,증평(623),X,23.4,25.4,20,14.6,60,X, ,X,낮음
6/1/2020,태안(627),X,24.4,23.1,17.4,13,86,X, ,X,낮음
6/1/2020,예산(628),X,24.9,25.7,20,15.5,69,X, ,X,낮음
6/1/2020,아산(634),X,25.5,26.9,20.4,14.9,62,X, ,X,낮음
6/1/2020,계룡(636),X,24.8,26,18,9.4,64,X, ,X,낮음
6/1/2020,연천청산(652),X,24.7,25.6,19.8,14.4,66,X, ,X,낮음
6/1/2020,양양(670),X,26.4,28,23.6,18.3,50,X, ,X,낮음
6/1/2020,무안(699),X,24.8,23.8,18.9,14.4,84,X, ,X,낮음
6/1/2020,무주(701),X,25.3,26.2,19.9,11.3,70,X, ,X,낮음
6/1/2020,익산(702),X,25.8,25.7,19.8,14.6,74,X, ,X,낮음
6/1/2020,진안(703),X,23.2,23.3,17.7,10.3,73,X, ,X,낮음
6/1/2020,담양(706),X,26.4,27.6,21.1,14.2,69,X, ,X,낮음
6/1/2020,구례(709),X,26.4,27.1,21.4,14.1,64,X, ,X,낮음
6/1/2020,나주(710),X,25.5,25.8,20.1,13.8,73,X, ,X,낮음
6/1/2020,순천시(712),X,27.4,28.4,22.8,19,57,X, ,X,낮음
6/1/2020,광양읍(713),X,27.7,28.8,22.6,15.2,59,X, ,X,낮음
6/1/2020,장성(730),X,25.5,26.2,19.9,13.2,71,X, ,X,낮음
6/1/2020,영암(731),X,25.3,24.8,19.8,14.4,81,X, ,X,낮음
6/1/2020,보성(732),X,25.6,25.8,19.7,13.1,70,X, ,X,낮음
6/1/2020,완주(734),X,26,26.2,18.6,12,77,X, ,X,낮음
6/1/2020,김제(737),X,24.6,23.9,19.1,15.7,84,X, ,X,낮음
6/1/2020,화순(741),X,24.8,25.9,20.1,13,63,X, ,X,낮음
6/1/2020,함평(754),X,25.1,23.7,19,12.8,84,X, ,X,낮음
6/1/2020,곡성(768),X,25.3,26.2,20.5,12.2,56,X, ,X,낮음
6/1/2020,압해도(789),X,24.8,22.9,18.7,15.4,91,X, ,X,낮음
6/1/2020,영양(801),X,24.8,26.1,19.8,11.4,57,X, ,X,낮음
6/1/2020,성주(810),X,26.3,28.4,22.2,14.5,50,X, ,X,낮음
6/1/2020,고령(812),X,27.6,29.5,21.8,13.6,59,X, ,X,낮음
6/1/2020,청도(813),X,28.1,29.5,22.1,14.4,59,X, ,X,낮음
6/1/2020,예천(815),X,25.3,26.4,20.7,13.9,63,X, ,X,낮음
6/1/2020,김천(822),X,26.6,27.7,21.5,12.6,61,X, ,X,낮음
6/1/2020,군위(823),X,25.6,26.7,21,13.4,57,X, ,X,낮음
6/1/2020,칠곡(825),X,26.1,27.4,23.1,18.3,52,X, ,X,낮음
6/1/2020,경산(827),X,26.9,29.8,23.4,18.1,45,X,관심,X,낮음
6/1/2020,삼척(876),X,26.3,28.6,23.6,18,42,X, ,X,낮음
6/1/2020,속초(90),X,25.8,28.5,23.9,17.3,40.8,X, ,X,낮음
6/1/2020,삼천포(907),X,27.7,27.6,22.6,17.3,59,X, ,X,낮음
6/1/2020,고성(918),X,28.3,29.1,22.4,17.3,66,X, ,X,낮음
6/1/2020,창녕(919),X,28.5,30.9,23,15.7,55,X, ,X,낮음
6/1/2020,함안(920),X,27.5,29,22.4,15.5,64,X, ,X,낮음
6/1/2020,북춘천(93),X,24.9,26.6,21,15.8,58.1,X, ,X,높음
6/1/2020,하동(932),X,26.6,27.9,21.7,15.6,62,X, ,X,낮음
6/1/2020,철원(95),X,24.5,25.3,19.8,15.5,67.6,X, ,X,낮음
6/1/2020,동두천(98),X,25,25.2,19.5,15.1,69,X, ,X,낮음
6/1/2020,파주(99),X,24.6,24.6,19.1,14.1,71.1,X, ,X,낮음
6/2/2020,북강릉(104),X,23.8,25.9,19.8,13.6,50.3,X, ,X,높음
6/2/2020,동해(106),X,23.8,25.3,20.3,15.5,49.3,X, ,X,낮음
6/2/2020,서울(108),X,22.1,21.8,17.9,14.8,71,X, ,X,보통
6/2/2020,인천(112),X,21.8,21.8,16.9,13.9,77.9,X, ,X,보통
6/2/2020,원주(114),X,22.2,25,19,13.5,51.5,X, ,X,낮음
6/2/2020,울릉도(115),X,25.1,24.6,20.5,18.1,49.4,X, ,X,낮음
6/2/2020,수원(119),X,23.3,23.3,18.3,13,76,X, ,X,낮음
6/2/2020,영월(121),X,23.3,24.6,18.7,11.3,53.1,X, ,X,낮음
6/2/2020,충주(127),X,23.8,25.3,18.8,11.6,58.1,X, ,X,낮음
6/2/2020,서산(129),X,22.6,22.3,17.3,13.6,82.4,X, ,X,보통
6/2/2020,울진(130),X,24.5,25.5,19.7,15.5,51.1,X, ,X,낮음
6/2/2020,청주(131),X,23,24.3,20.1,15.6,53.9,X, ,X,높음
6/2/2020,대전(133),X,23.3,23.2,20.1,15,60.4,X, ,X,매우높음
6/2/2020,추풍령(135),X,23,24.7,18.5,10.7,51.5,X, ,X,낮음
6/2/2020,안동(136),X,24.3,26.2,20.3,12.6,45.9,X, ,X,높음
6/2/2020,상주(137),X,25.2,25.8,20.6,14.1,54.9,X, ,X,낮음
6/2/2020,포항(138),X,25.9,27.8,23.6,18.4,39.8,X,관심,X,낮음
6/2/2020,군산(140),X,23.2,22.7,18.9,14,77.9,X, ,X,낮음
6/2/2020,대구(143),X,26.4,29.3,22.5,15,41.9,X,관심,X,매우높음
6/2/2020,전주(146),X,25,25.5,20,13.5,57.4,X, ,X,매우높음
6/2/2020,울산(152),X,24.5,26.7,21.5,16.1,44.1,X, ,X,높음
6/2/2020,창원(155),X,25.8,27.4,21.1,15.7,48.5,X, ,X,매우높음
6/2/2020,광주(156),X,26.5,27.8,21.3,14.2,61.3,X, ,X,보통
6/2/2020,부산(159),X,24.9,25.1,21.1,18,50.8,X, ,X,보통
6/2/2020,통영(162),X,24.6,24.9,19.8,15.1,68.1,X, ,X,낮음
6/2/2020,목포(165),X,25.7,25.5,19.8,15.2,77.6,X, ,X,매우높음
6/2/2020,여수(168),X,24.9,24.7,20.5,16.3,63,X, ,X,낮음
6/2/2020,흑산도(169),X,21.2,17.9,15.5,11.8,98.4,X, ,X,낮음
6/2/2020,완도(170),X,25.7,26.1,19.5,13.4,65.5,X, ,X,낮음
6/2/2020,고창(172),X,25.7,26.3,20.2,12.7,68.3,X, ,X,낮음
6/2/2020,제주(184),X,23.4,22.5,18.6,15,69.3,X, ,X,매우높음
6/2/2020,진주(192),X,26.6,28.6,20.2,10.9,56.6,X, ,X,낮음
6/2/2020,양평(202),X,22,22.1,17.4,12.7,71.1,X, ,X,낮음
6/2/2020,이천(203),X,23.3,23.8,18,11.7,71.9,X, ,X,낮음
6/2/2020,인제(211),X,21.8,22.2,17,12.7,65.5,X, ,X,낮음
6/2/2020,홍천(212),X,21.6,22.6,17.1,12.3,65.6,X, ,X,낮음
6/2/2020,태백(216),X,23,24.9,19,10.7,42.6,X, ,X,낮음
6/2/2020,정선군(217),X,23.8,24.1,18.9,10.8,60.4,X, ,X,낮음
6/2/2020,제천(221),X,22,23.2,18.1,10.8,57.1,X, ,X,낮음
6/2/2020,보은(226),X,22.5,23.4,18.1,11.5,65,X, ,X,낮음
6/2/2020,천안(232),X,22.4,23,17.9,11.5,66.9,X, ,X,낮음
6/2/2020,보령(235),X,22.1,21.8,18.1,13.3,77.1,X, ,X,낮음
6/2/2020,부여(236),X,22.9,22.3,18.8,13.6,75.5,X, ,X,낮음
6/2/2020,금산(238),X,23.9,24.2,18.2,10.9,64.8,X, ,X,낮음
6/2/2020,세종(239),X,22.8,23.5,18.6,13.5,64.1,X, ,X,매우높음
6/2/2020,부안(243),X,24,23.8,19.5,13.5,72.5,X, ,X,낮음
6/2/2020,임실(244),X,24.3,25.5,18.6,9.8,65.6,X, ,X,낮음
6/2/2020,정읍(245),X,24.6,25.5,19.9,11.9,60.4,X, ,X,낮음
6/2/2020,남원(247),X,26.4,28.2,20.9,11.7,52.6,X, ,X,낮음
6/2/2020,장수(248),X,23.9,25.3,18,8.2,63.5,X, ,X,낮음
6/2/2020,영광군(252),X,26,26,20,11.8,67.8,X, ,X,낮음
6/2/2020,김해시(253),X,26.8,28.1,21.7,16.1,49.8,X, ,X,낮음
6/2/2020,순창군(254),X,25.7,27.7,20.2,11.3,62.3,X, ,X,낮음
6/2/2020,양산시(257),X,26.9,29,21.9,14.9,47.1,X, ,X,낮음
6/2/2020,강진군(259),X,26.5,27.6,19.5,11.9,61.6,X, ,X,낮음
6/2/2020,장흥(260),X,26.4,28,18.7,10.9,67.6,X, ,X,낮음
6/2/2020,해남(261),X,26.4,26.8,19.5,12.4,73.1,X, ,X,낮음
6/2/2020,고흥(262),X,26.1,28.1,18.9,9.8,64.6,X, ,X,낮음
6/2/2020,의령군(263),X,27.7,30.3,21.4,12.4,48.9,X, ,X,낮음
6/2/2020,함양군(264),X,26.1,28.8,19.5,10,56,X, ,X,낮음
6/2/2020,진도군ASOS(268),X,24.7,24.9,18.1,10.6,81.8,X, ,X,낮음
6/2/2020,봉화(271),X,22.4,23.6,17.5,9.9,60.5,X, ,X,낮음
6/2/2020,영주(272),X,23.7,24.7,19,11.7,54.6,X, ,X,낮음
6/2/2020,문경(273),X,23.7,25,19.2,12.6,58.8,X, ,X,낮음
6/2/2020,청송군(276),X,27,28.6,19.5,9.3,57.5,X, ,X,낮음
6/2/2020,영덕(277),X,24.7,26.4,21.7,16.8,40.5,X, ,X,낮음
6/2/2020,의성(278),X,25.8,28,19.7,10.2,51,X, ,X,낮음
6/2/2020,구미(279),X,25.5,27.1,20.9,14.3,53,X, ,X,낮음
6/2/2020,영천(281),X,25.6,28.4,20.9,12.2,47.5,X,관심,X,낮음
6/2/2020,경주시(283),X,28.5,31.1,22.9,15.5,41.6,X,관심,X,낮음
6/2/2020,거창(284),X,26,28.1,18.9,10,60.3,X, ,X,낮음
6/2/2020,합천(285),X,27,29.8,21.3,12.2,51.1,X, ,X,낮음
6/2/2020,밀양(288),X,26.4,30.6,22,13.6,39,X, ,X,낮음
6/2/2020,산청(289),X,26.8,29.3,20.4,12,54.1,X, ,X,낮음
6/2/2020,거제(294),X,25,26.6,20.3,14.3,61.1,X, ,X,낮음
6/2/2020,남해(295),X,26.2,27.5,20.8,14.2,53.1,X, ,X,낮음
6/2/2020,부천(433),X,,22.1,17.5,13.5,,X, ,X,낮음
6/2/2020,안양(434),X,,22.9,18.3,14.9,,X, ,X,낮음
6/2/2020,광명(437),X,,22.8,18.7,15.2,,X, ,X,낮음
6/2/2020,군포(438),X,,22.7,17.9,13.8,,X, ,X,낮음
6/2/2020,김포(441),X,,,,,,X, ,X,낮음
6/2/2020,하남(444),X,,21.7,17.1,12.3,,X, ,X,낮음
6/2/2020,의왕(445),X,,21.5,16,10.7,,X, ,X,낮음
6/2/2020,포천(504),X,21.8,21.5,16.6,12.8,70,X, ,X,낮음
6/2/2020,가평조종(505),X,21.4,21,14.9,10.9,83,X, ,X,낮음
6/2/2020,안성(516),X,24.9,26.3,18.9,12.5,68,X, ,X,낮음
6/2/2020,간성(517),X,23.5,23.9,18.5,12.9,60,X, ,X,낮음
6/2/2020,평창(526),X,22.1,23.7,17.9,10.6,53,X, ,X,낮음
6/2/2020,의정부(532),X,22.7,21.9,17.1,13.2,81,X, ,X,낮음
6/2/2020,횡성(536),X,22.9,23.7,17.2,11.3,72,X, ,X,낮음
6/2/2020,고양(540),X,23.1,23,17.2,11.9,75,X, ,X,낮음
6/2/2020,남양주(541),X,22.1,22.6,17.5,13,68,X, ,X,낮음
6/2/2020,안산(545),X,23,22.8,16.8,9.9,84,X, ,X,낮음
6/2/2020,경기광주(546),X,22,22.1,17,11.1,72,X, ,X,낮음
6/2/2020,여주(548),X,23.2,23.6,17.5,11.5,66,X, ,X,낮음
6/2/2020,용인(549),X,23.2,24,17.4,11.5,70,X, ,X,낮음
6/2/2020,오산(550),X,23.3,24.5,18.5,13.1,64,X, ,X,낮음
6/2/2020,평택(551),X,24.2,24.5,18.5,13.2,75,X, ,X,낮음
6/2/2020,화천(555),X,21.9,21.1,15.6,12.1,83,X, ,X,낮음
6/2/2020,양구(556),X,22,22.4,16.5,12.3,68,X, ,X,낮음
6/2/2020,시흥(565),X,22.8,22.9,17.4,11.3,78,X, ,X,낮음
6/2/2020,구리(569),X,22.5,22.7,18.1,13.9,66,X, ,X,낮음
6/2/2020,화성(571),X,23,22.9,18.1,12.7,73,X, ,X,낮음
6/2/2020,성남(572),X,22.9,23.6,18.4,13.3,63,X, ,X,높음
6/2/2020,과천(590),X,22.7,22.9,17.8,11.7,72,X, ,X,낮음
6/2/2020,양주(598),X,22.5,22.4,16.6,11.9,75,X, ,X,낮음
6/2/2020,단양(601),X,25.1,27.6,20,12.5,58,X, ,X,낮음
6/2/2020,진천(602),X,23.1,24.3,18.7,12.8,63,X, ,X,낮음
6/2/2020,괴산(603),X,23.4,25.1,18.3,10.6,59,X, ,X,낮음
6/2/2020,옥천(604),X,23.2,23.9,18.8,11.8,61,X, ,X,낮음
6/2/2020,홍북(608),X,21.8,20.2,16.2,12,87,X, ,X,낮음
6/2/2020,공주(612),X,,,,,,X, ,X,낮음
6/2/2020,서천(614),X,24.2,23.9,19.9,15.5,75,X, ,X,낮음
6/2/2020,논산(615),X,23.8,24.4,19.8,13.8,69,X, ,X,낮음
6/2/2020,당진(616),X,23.3,23,17,12.3,80,X, ,X,낮음
6/2/2020,청양(618),X,22.4,21.9,17.1,11,81,X, ,X,낮음
6/2/2020,음성(619),X,23.7,25.4,17.8,10.7,63,X, ,X,낮음
6/2/2020,증평(623),X,23.6,25,19.2,12.9,60,X, ,X,낮음
6/2/2020,태안(627),X,21.8,21.1,16.8,12.7,87,X, ,X,낮음
6/2/2020,예산(628),X,22.9,22.6,18.1,13.5,75,X, ,X,낮음
6/2/2020,아산(634),X,22.9,23.2,18,13.3,72,X, ,X,낮음
6/2/2020,계룡(636),X,22.1,22.7,17.6,9.3,62,X, ,X,낮음
6/2/2020,연천청산(652),X,22.3,22.1,16.3,12.5,79,X, ,X,낮음
6/2/2020,양양(670),X,25,25.4,20,15.2,61,X, ,X,낮음
6/2/2020,무안(699),X,25.9,26.4,19.6,11.8,75,X, ,X,낮음
6/2/2020,무주(701),X,24.7,25.8,18.1,9.2,70,X, ,X,낮음
6/2/2020,익산(702),X,25.3,25.8,19.5,11.3,70,X, ,X,낮음
6/2/2020,진안(703),X,22.8,23.9,16.8,7.6,67,X, ,X,낮음
6/2/2020,담양(706),X,27.5,28,20.9,12,71,X, ,X,낮음
6/2/2020,구례(709),X,27.9,29.8,20.5,11.1,59,X, ,X,낮음
6/2/2020,나주(710),X,27.3,27.8,19.9,11.2,73,X, ,X,낮음
6/2/2020,순천시(712),X,27.5,28.3,21.2,14.4,56,X, ,X,낮음
6/2/2020,광양읍(713),X,28.3,29.7,20.9,12.1,54,X, ,X,낮음
6/2/2020,장성(730),X,25.6,27,20.1,11.4,65,X, ,X,낮음
6/2/2020,영암(731),X,28,28,20.1,12.5,71,X, ,X,낮음
6/2/2020,보성(732),X,26.4,27.6,18,9.6,68,X, ,X,낮음
6/2/2020,완주(734),X,25.1,24.8,18.3,10.3,68,X, ,X,낮음
6/2/2020,김제(737),X,24,,,,,X, ,X,낮음
6/2/2020,화순(741),X,26.3,28.6,19.7,10.3,57,X, ,X,낮음
6/2/2020,함평(754),X,26.9,26.9,19.5,11.2,73,X, ,X,낮음
6/2/2020,곡성(768),X,27,29.6,20.3,10.5,51,X, ,X,낮음
6/2/2020,압해도(789),X,26.1,25.9,19.8,13.5,80,X, ,X,낮음
6/2/2020,영양(801),X,25.3,27.4,19.5,9.4,51,X, ,X,낮음
6/2/2020,성주(810),X,25.8,28.3,20,11.3,51,X, ,X,낮음
6/2/2020,고령(812),X,26.6,29.4,20.7,10.5,53,X, ,X,낮음
6/2/2020,청도(813),X,27,29.9,21.3,11.2,48,X, ,X,낮음
6/2/2020,예천(815),X,24.8,25.3,19.3,12.3,66,X, ,X,낮음
6/2/2020,김천(822),X,25.9,27.7,19.6,10,63,X, ,X,낮음
6/2/2020,군위(823),X,25.7,26.7,19,10.7,62,X, ,X,낮음
6/2/2020,칠곡(825),X,25.3,27.4,21.2,13.6,52,X, ,X,낮음
6/2/2020,경산(827),X,26.9,30.1,22.6,14,37,X,관심,X,낮음
6/2/2020,삼척(876),X,24.7,26.5,20.8,15.7,49,X, ,X,낮음
6/2/2020,속초(90),X,24.6,25.1,19.3,13.9,56.5,X, ,X,낮음
6/2/2020,삼천포(907),X,24.7,25.5,19.8,14.5,59,X, ,X,낮음
6/2/2020,고성(918),X,25,25.7,19.9,12.9,61,X, ,X,낮음
6/2/2020,창녕(919),X,27.7,30.6,22.1,13,47,X, ,X,낮음
6/2/2020,함안(920),X,27.9,29.6,20.7,12.1,59,X, ,X,낮음
6/2/2020,북춘천(93),X,21.6,21.3,17,13.7,75.1,X, ,X,보통
6/2/2020,하동(932),X,26.9,28.7,20.5,12.2,57,X, ,X,낮음
6/2/2020,철원(95),X,22,22,16.3,12.7,82.9,X, ,X,낮음
6/2/2020,동두천(98),X,22.6,21.8,16.5,13.3,77.9,X, ,X,낮음
6/2/2020,파주(99),X,23.4,22.7,16.5,12.4,81.9,X, ,X,낮음
6/3/2020,북강릉(104),X,26.8,26.2,22.2,13.5,60.1,X, ,X,매우높음
6/3/2020,동해(106),X,25.1,25.6,20.1,15,69.3,X, ,X,낮음
6/3/2020,서울(108),X,28.4,28.4,22,17.6,73.3,X, ,X,높음
