일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
5/1/2021,통영(162),X,17.4,15.8,12.2,9.8,76.5,X, ,X,보통
5/1/2021,목포(165),X,14.6,13.3,11.1,8.6,78,X, ,X,높음
5/1/2021,여수(168),X,15.1,14.6,11.8,10.2,67.6,X, ,X,보통
5/1/2021,흑산도(169),X,16.9,15.4,12,8.9,80.1,X, ,X,높음
5/1/2021,완도(170),X,15.9,15.2,11.7,9.1,73.8,X, ,X,높음
5/1/2021,고창(172),X,14.3,13.2,9.7,7.4,72.9,X, ,X,보통
5/1/2021,제주(184),X,17.1,16.3,13.3,11.5,71,X, ,X,보통
5/1/2021,진주(192),X,16.6,15.2,10.6,5.6,78.8,X, ,X,보통
5/1/2021,양평(202),X,14.5,12.9,10.6,8.7,85.8,X, ,X,보통
5/1/2021,이천(203),X,15.6,14.7,10.9,8.8,79.5,X, ,X,보통
5/1/2021,인제(211),X,13.5,11.7,8.6,5.1,86.1,X, ,X,보통
5/1/2021,홍천(212),X,13.8,12.3,9.4,6.8,86,X, ,X,보통
5/1/2021,태백(216),X,11.1,8.8,6,3.8,84.6,X, ,X,보통
5/1/2021,정선군(217),X,12.1,9.8,8.2,6.5,83,X, ,X,보통
5/1/2021,제천(221),X,13.1,11,8.5,7.2,87.3,X, ,X,보통
5/1/2021,보은(226),X,14.2,12.9,9.5,8,83.3,X, ,X,보통
5/1/2021,천안(232),X,14.5,12.9,10.1,8.5,84.5,X, ,X,보통
5/1/2021,보령(235),X,15.5,13.7,10.1,8.2,79.5,X, ,X,보통
5/1/2021,부여(236),X,14.8,13.9,10.3,6.9,75.6,X, ,X,보통
5/1/2021,금산(238),X,14.1,12.3,9.8,8.5,79.8,X, ,X,보통
5/1/2021,세종(239),X,14.5,14,10,8,75.1,X, ,X,보통
5/1/2021,부안(243),X,15,13.4,11,9.4,80.1,X, ,X,보통
5/1/2021,임실(244),X,13,11.1,8.8,7.8,83.9,X, ,X,보통
5/1/2021,정읍(245),X,13.8,12.6,9.8,7.9,75.3,X, ,X,보통
5/1/2021,남원(247),X,13.7,12.8,9.5,8.2,80.4,X, ,X,보통
5/1/2021,장수(248),X,12,10.3,7.8,6.9,83,X, ,X,보통
5/1/2021,영광군(252),X,14.7,13.3,10.3,8.5,76,X, ,X,보통
5/1/2021,김해시(253),X,17.6,17.4,12.2,9.3,68.4,X, ,X,보통
5/1/2021,순창군(254),X,13.8,12.9,10.1,8.1,77.1,X, ,X,보통
5/1/2021,양산시(257),X,18.2,17.8,12.8,10.3,71.3,X, ,X,보통
5/1/2021,강진군(259),X,15.6,15.6,11.6,8.6,71.3,X, ,X,높음
5/1/2021,장흥(260),X,15.6,15.2,11.1,8.6,72.9,X, ,X,높음
5/1/2021,해남(261),X,15.5,14.6,10.7,8.2,76,X, ,X,높음
5/1/2021,고흥(262),X,15.1,14.8,11.1,8.3,72.4,X, ,X,보통
5/1/2021,의령군(263),X,16.9,16.1,12,9.7,68.5,X, ,X,보통
5/1/2021,함양군(264),X,13.4,12.5,9.9,8.4,68.9,X, ,X,보통
5/1/2021,진도군ASOS(268),X,16.1,15,11.9,9.3,78.4,X, ,X,높음
5/1/2021,봉화(271),X,11,8.8,7.2,6.2,87.4,X, ,X,보통
5/1/2021,영주(272),X,13.6,11.4,9.2,7.7,85,X, ,X,보통
5/1/2021,문경(273),X,14.4,13.7,9.9,8,76.5,X, ,X,보통
5/1/2021,청송군(276),X,13.2,11,8.7,7.7,80.1,X, ,X,보통
5/1/2021,영덕(277),X,17.2,15.2,10.8,9.3,79.5,X, ,X,보통
5/1/2021,의성(278),X,15.6,13.3,10.5,7.2,79.1,X, ,X,보통
5/1/2021,구미(279),X,16,16.1,12.1,9.6,61.8,X, ,X,보통
5/1/2021,영천(281),X,16.6,15.3,11,8.7,75.9,X, ,X,보통
5/1/2021,경주시(283),X,16.5,15.4,12.1,9.7,69.8,X, ,X,보통
5/1/2021,거창(284),X,14,12.8,9.7,8.1,72.1,X, ,X,보통
5/1/2021,합천(285),X,15.5,15.2,11.8,9,68.3,X, ,X,보통
5/1/2021,밀양(288),X,16.6,16.2,11.6,7.1,68.6,X, ,X,보통
5/1/2021,산청(289),X,13.6,12.7,10.1,8.3,72.1,X, ,X,보통
5/1/2021,거제(294),X,17.3,16.4,11.5,8.8,76.4,X, ,X,보통
5/1/2021,남해(295),X,15.9,15.5,11.8,9.2,70.4,X, ,X,보통
5/1/2021,부천(433),X,15.4,14.4,10.1,8.1,76,X, ,X,보통
5/1/2021,안양(434),X,12,14.2,10.6,8.7,,X, ,X,보통
5/1/2021,광명(437),X,15.5,14.9,10.9,8.8,73,X, ,X,보통
5/1/2021,군포(438),X,15.2,14.4,10.3,8.2,76,X, ,X,보통
5/1/2021,김포(441),X,,15.3,10.4,8.4,,X, ,X,보통
5/1/2021,하남(444),X,16.2,15.3,9.4,7.2,83,X, ,X,보통
5/1/2021,의왕(445),X,14.2,13.1,8.9,7.3,81,X, ,X,보통
5/1/2021,포천(504),X,14.2,12,9.1,6.6,87,X, ,X,보통
5/1/2021,가평조종(505),X,14.2,12.8,8.9,6.1,88,X, ,X,보통
5/1/2021,안성(516),X,15,14.3,10.2,8.6,82,X, ,X,보통
5/1/2021,간성(517),X,16.3,13.9,9.8,8.4,96,X, ,X,보통
5/1/2021,평창(526),X,12.3,9.8,8.1,7,83,X, ,X,보통
5/1/2021,의정부(532),X,15.8,14.7,9.5,7.3,93,X, ,X,보통
5/1/2021,횡성(536),X,14.1,11.9,9.1,7.4,92,X, ,X,보통
5/1/2021,고양(540),X,17.1,16.6,10.3,7.7,83,X, ,X,보통
5/1/2021,남양주(541),X,15.4,14.3,10.5,7.9,82,X, ,X,보통
5/1/2021,안산(545),X,16,14.7,10.4,8.2,82,X, ,X,보통
5/1/2021,경기광주(546),X,15.6,15.2,9.7,7.1,83,X, ,X,보통
5/1/2021,여주(548),X,15.7,14.7,9.6,7.5,85,X, ,X,보통
5/1/2021,용인(549),X,14.8,14.2,10.6,8.7,74,X, ,X,보통
5/1/2021,오산(550),X,15.8,15.1,10.7,8.7,78,X, ,X,보통
5/1/2021,평택(551),X,15.2,14.2,10.6,8.4,81,X, ,X,보통
5/1/2021,화천(555),X,15,13.1,9.2,6,93,X, ,X,보통
5/1/2021,양구(556),X,13.3,11.6,8.8,6.3,83,X, ,X,보통
5/1/2021,시흥(565),X,15.4,14.4,10.5,8.5,75,X, ,X,보통
5/1/2021,구리(569),X,15.5,15.3,10.4,7.5,71,X, ,X,보통
5/1/2021,화성(571),X,15.6,14.8,10.3,8.6,75,X, ,X,보통
5/1/2021,성남(572),X,15.4,15.1,10.7,8,72,X, ,X,보통
5/1/2021,과천(590),X,16.3,15.4,10.8,8.3,78,X, ,X,보통
5/1/2021,양주(598),X,15.3,13.9,9.5,7.2,83,X, ,X,보통
5/1/2021,단양(601),X,13.1,10.5,9,7.8,91,X, ,X,보통
5/1/2021,진천(602),X,14.7,13.4,10.1,8.2,79,X, ,X,보통
5/1/2021,괴산(603),X,14.3,13.4,9,7.2,83,X, ,X,보통
5/1/2021,옥천(604),X,14.2,13.2,9.9,8.9,79,X, ,X,보통
5/1/2021,홍북(608),X,16.5,15.3,9.8,7.4,84,X, ,X,보통
5/1/2021,공주(612),X,14.8,14.3,10.4,7.9,74,X, ,X,보통
5/1/2021,서천(614),X,14.8,13,10.4,7.6,80,X, ,X,보통
5/1/2021,논산(615),X,14.8,14.3,10.7,8.4,73,X, ,X,보통
5/1/2021,당진(616),X,15.2,14.2,9.7,7.9,81,X, ,X,보통
5/1/2021,청양(618),X,14.7,13.4,9.5,7,78,X, ,X,보통
5/1/2021,음성(619),X,14.3,13.5,8.5,6.8,84,X, ,X,보통
5/1/2021,증평(623),X,14,12.6,9.6,8.3,87,X, ,X,보통
5/1/2021,태안(627),X,14.8,12.9,9.9,7.8,86,X, ,X,보통
5/1/2021,예산(628),X,,,,,,X, ,X,보통
5/1/2021,아산(634),X,15.8,15.2,10.9,8.9,78,X, ,X,보통
5/1/2021,계룡(636),X,13.9,12.8,8.9,5.6,82,X, ,X,보통
5/1/2021,연천청산(652),X,,11.5,9.2,7.2,,X, ,X,보통
5/1/2021,양양(670),X,15.9,12.6,10.5,8.6,95,X, ,X,보통
5/1/2021,무안(699),X,15,13.6,10.9,8.8,79,X, ,X,보통
5/1/2021,무주(701),X,12.8,10.9,9.4,8.4,77,X, ,X,보통
5/1/2021,익산(702),X,15.3,13.7,10.8,9.3,78,X, ,X,보통
5/1/2021,진안(703),X,11.7,9.2,7.7,6.7,86,X, ,X,보통
5/1/2021,담양(706),X,16.7,14.8,10.5,8.8,82,X, ,X,보통
5/1/2021,구례(709),X,15.4,14.3,10.7,8.9,78,X, ,X,보통
5/1/2021,나주(710),X,16.1,15.3,10.7,7.8,80,X, ,X,보통
5/1/2021,순천시(712),X,15.7,15,11.8,9.1,72,X, ,X,보통
5/1/2021,광양읍(713),X,16.4,15.8,11.6,9.2,74,X, ,X,보통
5/1/2021,장성(730),X,15.6,14.6,10.5,8,77,X, ,X,보통
5/1/2021,영암(731),X,15.6,14.8,10.5,7,81,X, ,X,높음
5/1/2021,보성(732),X,14.8,13.9,10.2,7.8,75,X, ,X,보통
5/1/2021,완주(734),X,14,12,10,8.6,83,X, ,X,보통
5/1/2021,김제(737),X,14.2,12.7,10.2,8.9,79,X, ,X,보통
5/1/2021,화순(741),X,14.8,13.8,10.4,8.5,70,X, ,X,보통
5/1/2021,함평(754),X,15.3,13.8,10.8,8.6,82,X, ,X,보통
5/1/2021,곡성(768),X,15,13.9,10.1,8.5,72,X, ,X,보통
5/1/2021,압해도(789),X,15.8,14.1,11.6,9,78,X, ,X,높음
5/1/2021,영양(801),X,13.3,11.1,9.3,8.3,85,X, ,X,보통
5/1/2021,성주(810),X,16.9,16.4,12.2,9.3,63,X, ,X,보통
5/1/2021,고령(812),X,16.6,15.8,10.6,5.8,75,X, ,X,보통
5/1/2021,청도(813),X,16.1,14.5,10.2,5.6,76,X, ,X,보통
5/1/2021,예천(815),X,14.6,14.1,10.7,9,72,X, ,X,보통
5/1/2021,김천(822),X,15.8,15.6,11.4,8.7,66,X, ,X,보통
5/1/2021,군위(823),X,15,12.9,10.7,8.8,76,X, ,X,보통
5/1/2021,칠곡(825),X,16,15.8,12.1,9.7,68,X, ,X,보통
5/1/2021,경산(827),X,15.2,15.5,11.9,9.4,62,X, ,X,보통
5/1/2021,삼척(876),X,15,12.3,10.6,8.4,87,X, ,X,보통
5/1/2021,속초(90),X,14.4,12.1,9.7,8.1,88.5,X, ,X,보통
5/1/2021,삼천포(907),X,15.8,15,11.9,9.5,61,X, ,X,보통
5/1/2021,고성(918),X,16.3,15.6,11.1,6.8,76,X, ,X,보통
5/1/2021,창녕(919),X,16.3,15.4,11.4,8.3,75,X, ,X,보통
5/1/2021,함안(920),X,17,16,11.5,9.1,72,X, ,X,보통
5/1/2021,북춘천(93),X,14.3,12.4,9.4,6.8,88,X, ,X,보통
5/1/2021,하동(932),X,15.9,14.9,12,9.3,70,X, ,X,보통
5/1/2021,철원(95),X,14.3,11.5,8.6,6.3,98.4,X, ,X,보통
5/1/2021,동두천(98),X,14.9,12.2,8.6,6.6,95.4,X, ,X,보통
5/1/2021,파주(99),X,15.8,14.9,9.8,7.9,86.9,X, ,X,보통
5/2/2021,북강릉(104),X,16.9,17.6,12.8,7.3,58.4,X, ,X,높음
5/2/2021,동해(106),X,16.2,16.7,12.3,8,59.8,X, ,X,보통
5/2/2021,서울(108),X,19.1,18.7,12.4,7.3,67.9,X, ,X,높음
5/2/2021,인천(112),X,16.8,16.4,11.8,7.7,66.6,X, ,X,높음
5/2/2021,원주(114),X,18.2,18.5,12.2,7.2,64.3,X, ,X,높음
5/2/2021,울릉도(115),X,,14.1,11.9,8.8,66.5,X, ,X,높음
5/2/2021,수원(119),X,18.6,17.8,11.7,7.8,75.9,X, ,X,높음
5/2/2021,영월(121),X,18.4,18.4,9.9,6.5,80.1,X, ,X,보통
5/2/2021,충주(127),X,18.3,18.7,11.5,7,70,X, ,X,높음
5/2/2021,서산(129),X,18.2,18.3,11.8,7.7,69.3,X, ,X,높음
5/2/2021,울진(130),X,16.9,17,11.8,7.3,70.9,X, ,X,보통
5/2/2021,청주(131),X,18.4,18.9,13,8.1,60,X, ,X,높음
5/2/2021,대전(133),X,19.3,19.6,13,7.9,69,X, ,X,높음
5/2/2021,추풍령(135),X,17,17.2,10.7,6.1,65.9,X, ,X,보통
5/2/2021,안동(136),X,18.2,18.8,10.8,6.6,74.1,X, ,X,보통
5/2/2021,상주(137),X,19.2,19.7,12.9,7.3,64.3,X, ,X,보통
5/2/2021,포항(138),X,18.1,17.3,13.2,9.4,65.3,X, ,X,높음
5/2/2021,군산(140),X,16.9,15.9,11.9,8.6,71.6,X, ,X,높음
5/2/2021,대구(143),X,19.9,19.9,13.6,8.4,68,X, ,X,보통
5/2/2021,전주(146),X,18.2,17.9,11.6,8.1,71.1,X, ,X,보통
5/2/2021,울산(152),X,17.9,17.7,12.5,8.3,66.3,X, ,X,보통
5/2/2021,창원(155),X,18.1,19.2,12.7,8.3,56.4,X, ,X,보통
5/2/2021,광주(156),X,18.5,18.7,12.3,8.2,69.5,X, ,X,보통
5/2/2021,부산(159),X,17.1,16.9,12.6,8.6,62.6,X, ,X,보통
5/2/2021,통영(162),X,18.8,18.5,14.2,10.3,64.8,X, ,X,보통
5/2/2021,목포(165),X,15.8,15,12.1,9.9,70.8,X, ,X,높음
5/2/2021,여수(168),X,17.9,18,13.5,9.4,58.6,X, ,X,보통
5/2/2021,흑산도(169),X,17.9,16.2,12.3,9.5,82.1,X, ,X,매우높음
5/2/2021,완도(170),X,18.7,18.1,13.3,8.9,66.9,X, ,X,높음
5/2/2021,고창(172),X,16.6,16.1,10.1,6,72.4,X, ,X,높음
5/2/2021,제주(184),X,17.6,16.7,13.8,10.9,65.6,X, ,X,높음
5/2/2021,진주(192),X,19.1,19.4,11.6,4.1,68.9,X, ,X,높음
5/2/2021,양평(202),X,19.4,20.2,13.1,7.7,67.5,X, ,X,높음
5/2/2021,이천(203),X,19.6,20.2,12.6,7.4,66.8,X, ,X,높음
5/2/2021,인제(211),X,18.3,18.2,10.3,5,76.8,X, ,X,보통
5/2/2021,홍천(212),X,18.8,19.8,12.4,6,66.1,X, ,X,높음
5/2/2021,태백(216),X,14.5,14.6,8.5,3.3,66.3,X, ,X,보통
5/2/2021,정선군(217),X,17.4,18,10.9,4.7,66.3,X, ,X,높음
5/2/2021,제천(221),X,17.9,18.2,10.7,6.4,74,X, ,X,보통
5/2/2021,보은(226),X,18,18.2,11,6.3,73.4,X, ,X,높음
5/2/2021,천안(232),X,18.2,18,11.5,6.6,74.8,X, ,X,높음
5/2/2021,보령(235),X,17.7,16.6,11.2,6.8,73.4,X, ,X,높음
5/2/2021,부여(236),X,19,19.6,12.3,6.7,66.5,X, ,X,높음
5/2/2021,금산(238),X,18,18.3,11.5,7.2,69.9,X, ,X,높음
5/2/2021,세종(239),X,17.9,18.7,12.1,7.2,61.5,X, ,X,높음
5/2/2021,부안(243),X,17,16,11.4,7.8,76.6,X, ,X,높음
5/2/2021,임실(244),X,17.1,16.8,10.3,5.7,74.8,X, ,X,보통
5/2/2021,정읍(245),X,17.6,17.4,10.9,6.7,70.1,X, ,X,보통
5/2/2021,남원(247),X,17.5,17.6,11.2,6.7,71.3,X, ,X,보통
5/2/2021,장수(248),X,16.1,15.6,8.9,4.7,76.5,X, ,X,보통
5/2/2021,영광군(252),X,16.1,15.5,10.6,6.8,73.3,X, ,X,높음
5/2/2021,김해시(253),X,18.3,18.5,12.1,7.8,67.6,X, ,X,보통
5/2/2021,순창군(254),X,17.7,17.9,11.1,6.3,72.1,X, ,X,보통
5/2/2021,양산시(257),X,19.5,19.8,12.8,8.5,67.5,X, ,X,보통
5/2/2021,강진군(259),X,18.8,18.9,12.5,7.3,67.9,X, ,X,높음
5/2/2021,장흥(260),X,18.2,18.1,12.2,6.8,68.3,X, ,X,보통
5/2/2021,해남(261),X,17.3,16.6,11.2,5.4,72.4,X, ,X,높음
5/2/2021,고흥(262),X,18.4,18.7,12.2,7.8,66.9,X, ,X,보통
5/2/2021,의령군(263),X,19.3,20.8,13.5,7.5,53.1,X, ,X,높음
5/2/2021,함양군(264),X,17.2,18.5,11.5,6.2,52.1,X, ,X,보통
5/2/2021,진도군ASOS(268),X,17.3,15.7,11.8,7.5,76.4,X, ,X,매우높음
5/2/2021,봉화(271),X,16,16.1,9.4,4.3,72.8,X, ,X,높음
5/2/2021,영주(272),X,18.1,18.1,12,7.4,64.1,X, ,X,높음
5/2/2021,문경(273),X,18.4,18.9,12.6,7.8,60.9,X, ,X,보통
5/2/2021,청송군(276),X,17.6,18.4,10.8,4.7,67.8,X, ,X,보통
5/2/2021,영덕(277),X,18.5,17.8,11.5,7.3,73.4,X, ,X,보통
5/2/2021,의성(278),X,19,19.8,11.3,5.6,76.3,X, ,X,높음
5/2/2021,구미(279),X,19,19.8,13.7,7.8,57,X, ,X,보통
5/2/2021,영천(281),X,18.8,19.6,12.2,7.2,66.8,X, ,X,보통
5/2/2021,경주시(283),X,18.6,19.3,12.1,7.5,66,X, ,X,보통
5/2/2021,거창(284),X,17.6,18.4,11.8,6.2,59.5,X, ,X,보통
5/2/2021,합천(285),X,18.4,19.2,13.2,7.7,57.1,X, ,X,높음
5/2/2021,밀양(288),X,18.1,19.5,12.3,6.4,61.1,X, ,X,보통
5/2/2021,산청(289),X,18.3,18.7,12.4,7.3,58.5,X, ,X,보통
5/2/2021,거제(294),X,18.3,18.4,13.7,9.8,58.9,X, ,X,보통
5/2/2021,남해(295),X,18.5,18.6,13.7,9.6,59.3,X, ,X,보통
5/2/2021,부천(433),X,18.2,18,12,6.8,66,X, ,X,높음
5/2/2021,안양(434),X,13.3,18.2,12.2,8.2,,X, ,X,높음
5/2/2021,광명(437),X,18.5,18.7,12.6,8.2,65,X, ,X,높음
5/2/2021,군포(438),X,17.9,18.3,12.1,7.7,63,X, ,X,높음
5/2/2021,김포(441),X,,18.9,12,7,,X, ,X,높음
5/2/2021,하남(444),X,19.3,19.8,11.6,6.3,67,X, ,X,높음
5/2/2021,의왕(445),X,17,17,10.4,6.1,69,X, ,X,높음
5/2/2021,포천(504),X,19.8,20.3,11.9,5.3,72,X, ,X,높음
5/2/2021,가평조종(505),X,18.7,19.3,11.1,4.5,73,X, ,X,높음
5/2/2021,안성(516),X,18.4,18,11.2,6.9,76,X, ,X,높음
5/2/2021,간성(517),X,18.5,18.8,13.9,7.3,61,X, ,X,보통
5/2/2021,평창(526),X,17.2,17.8,10.1,5.6,70,X, ,X,보통
5/2/2021,의정부(532),X,19.8,19.3,11.9,5.7,76,X, ,X,높음
5/2/2021,횡성(536),X,19,19.3,11.9,6.3,73,X, ,X,높음
5/2/2021,고양(540),X,21,21,11.7,5.8,74,X, ,X,높음
5/2/2021,남양주(541),X,20.4,21.1,12.9,6.8,66,X, ,X,높음
5/2/2021,안산(545),X,18.3,17.8,11.2,5.7,76,X, ,X,높음
5/2/2021,경기광주(546),X,19,19.2,11.6,5.8,69,X, ,X,높음
5/2/2021,여주(548),X,19.1,19.3,11.6,6.2,70,X, ,X,높음
5/2/2021,용인(549),X,18.2,18.6,11.5,7.5,67,X, ,X,높음
5/2/2021,오산(550),X,18.5,19,12,7.7,67,X, ,X,높음
5/2/2021,평택(551),X,18.1,17.6,11.8,8.2,73,X, ,X,높음
5/2/2021,화천(555),X,20.6,22,12.6,5.1,70,X, ,X,높음
5/2/2021,양구(556),X,19,20.6,11.7,5.4,66,X, ,X,높음
5/2/2021,시흥(565),X,18.3,18.1,11.8,7,69,X, ,X,높음
5/2/2021,구리(569),X,19.6,20,12.5,6.3,60,X, ,X,높음
5/2/2021,화성(571),X,18.4,18.2,11.8,8,69,X, ,X,높음
5/2/2021,성남(572),X,18.7,19.3,12.5,7.6,62,X, ,X,높음
5/2/2021,과천(590),X,19.4,19.5,12.5,6.8,69,X, ,X,높음
5/2/2021,양주(598),X,19.1,19,11.7,4.6,68,X, ,X,높음
5/2/2021,단양(601),X,18.7,18.7,10.4,7,84,X, ,X,보통
5/2/2021,진천(602),X,18.4,18.3,11.3,6.9,70,X, ,X,높음
5/2/2021,괴산(603),X,18.2,18.8,11.2,5.7,71,X, ,X,높음
5/2/2021,옥천(604),X,18.3,18.7,11.5,7.4,70,X, ,X,높음
5/2/2021,홍북(608),X,20.8,20.6,11.5,6.6,78,X, ,X,높음
5/2/2021,공주(612),X,19.1,20.1,12.4,7.5,65,X, ,X,높음
5/2/2021,서천(614),X,17.2,15.7,11.1,6.6,73,X, ,X,높음
5/2/2021,논산(615),X,19.1,19.3,12.4,7.6,66,X, ,X,높음
5/2/2021,당진(616),X,17.1,17,11.4,7.5,71,X, ,X,높음
5/2/2021,청양(618),X,17.8,18.4,10.6,4.1,73,X, ,X,높음
5/2/2021,음성(619),X,18.2,18.5,10.6,5.3,71,X, ,X,높음
5/2/2021,증평(623),X,18.4,18.3,11.5,6.9,73,X, ,X,높음
5/2/2021,태안(627),X,17.7,16.9,11.1,6.8,77,X, ,X,높음
5/2/2021,예산(628),X,,,,,,X, ,X,높음
5/2/2021,아산(634),X,17.7,18.1,12.5,8.4,69,X, ,X,높음
5/2/2021,계룡(636),X,18.6,19.1,10.4,4,74,X, ,X,높음
5/2/2021,연천청산(652),X,,19.8,11.8,4.6,,X, ,X,높음
5/2/2021,양양(670),X,18.7,18.4,13.5,7.2,69,X, ,X,보통
5/2/2021,무안(699),X,16.8,15.6,11.4,7,76,X, ,X,높음
5/2/2021,무주(701),X,17.4,17.6,10.3,6.4,72,X, ,X,보통
5/2/2021,익산(702),X,18.6,18.3,11.4,6.2,74,X, ,X,보통
5/2/2021,진안(703),X,15.7,15.4,9,5.5,77,X, ,X,보통
5/2/2021,담양(706),X,19.4,19.5,11.4,4,75,X, ,X,보통
5/2/2021,구례(709),X,18.7,18.7,12.6,7.5,68,X, ,X,보통
5/2/2021,나주(710),X,18.7,17.9,11.5,5.4,76,X, ,X,높음
5/2/2021,순천시(712),X,19,19.2,13.3,8,60,X, ,X,보통
5/2/2021,광양읍(713),X,19.6,19.9,13.3,8.7,63,X, ,X,보통
5/2/2021,장성(730),X,18.6,18.6,10.9,5.8,75,X, ,X,보통
5/2/2021,영암(731),X,17.9,16.9,11,5.3,79,X, ,X,높음
5/2/2021,보성(732),X,17.9,17.9,11.4,6.1,70,X, ,X,보통
5/2/2021,완주(734),X,18.4,18.3,10.9,6.3,78,X, ,X,보통
5/2/2021,김제(737),X,17.7,18.1,11,7.1,73,X, ,X,보통
5/2/2021,화순(741),X,18.3,18.6,11.8,6.4,66,X, ,X,보통
5/2/2021,함평(754),X,17.4,16.6,11.4,5.8,76,X, ,X,높음
5/2/2021,곡성(768),X,18.1,18.6,11.6,6.3,63,X, ,X,보통
5/2/2021,압해도(789),X,17.1,16,12.3,7.9,71,X, ,X,높음
5/2/2021,영양(801),X,18.3,18.8,10.7,6.9,80,X, ,X,보통
5/2/2021,성주(810),X,19.2,20.1,13.2,7.9,58,X, ,X,보통
5/2/2021,고령(812),X,18.7,20,12.1,5.9,64,X, ,X,높음
5/2/2021,청도(813),X,18.7,19.6,12.2,5.4,63,X, ,X,보통
5/2/2021,예천(815),X,18.7,19.7,12.5,7.3,58,X, ,X,보통
5/2/2021,김천(822),X,19.7,20.1,12.1,6,64,X, ,X,보통
5/2/2021,군위(823),X,19.2,19.6,12.1,7.1,68,X, ,X,높음
5/2/2021,칠곡(825),X,19.5,20.2,13.2,8.6,64,X, ,X,보통
5/2/2021,경산(827),X,18.3,19.7,13.2,8.5,54,X, ,X,보통
5/2/2021,삼척(876),X,17.9,18.4,13.5,8.3,58,X, ,X,보통
5/2/2021,속초(90),X,17.6,16.9,13.4,7.6,58.9,X, ,X,보통
5/2/2021,삼천포(907),X,18.7,19.3,13.5,10.1,57,X, ,X,높음
5/2/2021,고성(918),X,17.9,17.9,11.9,5.4,69,X, ,X,높음
5/2/2021,창녕(919),X,18.9,19.7,12.3,6,68,X, ,X,높음
5/2/2021,함안(920),X,18.9,19.8,12.3,5.7,62,X, ,X,높음
5/2/2021,북춘천(93),X,19.6,20,11.9,5.7,75.4,X, ,X,높음
5/2/2021,하동(932),X,19.4,19.8,13.6,9.1,59,X, ,X,높음
5/2/2021,철원(95),X,19,19.3,11.8,5,75.8,X, ,X,높음
5/2/2021,동두천(98),X,20.5,20.8,11.9,5.3,74.8,X, ,X,높음
5/2/2021,파주(99),X,19.6,19.2,11.3,4.3,75.8,X, ,X,높음
5/3/2021,북강릉(104),X,20.2,22.9,17.5,10.2,31.3,X, ,X,매우높음
5/3/2021,동해(106),X,20,22.2,16.2,10.5,40.8,X, ,X,매우높음
5/3/2021,서울(108),X,19.2,20.3,14.1,8.4,56.4,X, ,X,매우높음
5/3/2021,인천(112),X,17.4,17.4,12.7,9.1,57.3,X, ,X,매우높음
5/3/2021,원주(114),X,19,20.6,13.9,6.4,52.4,X, ,X,매우높음
5/3/2021,울릉도(115),X,19.3,19.9,16.1,13.7,59.1,X, ,X,매우높음
5/3/2021,수원(119),X,20.1,20.3,13.1,6.3,70.3,X, ,X,매우높음
5/3/2021,영월(121),X,19.5,20.9,12.6,5.7,66,X, ,X,매우높음
