ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
5/1/2025,Á¤¼±±º(217),X,20.6,21.4,13.5,6.9,67.1,X, ,X,³·À½
5/1/2025,Á¦Ãµ(221),X,19.9,20.5,12.7,5.9,76.4,X, ,X,³·À½
5/1/2025,º¸Àº(226),X,20.8,20.9,13,6.6,83.5,X, ,X,³·À½
5/1/2025,Ãµ¾È(232),X,19.5,20.2,12.9,8.1,83.3,X, ,X,³·À½
5/1/2025,º¸·É(235),X,19.8,19.8,13.9,7,77.8,X, ,X,³·À½
5/1/2025,ºÎ¿©(236),X,21.7,21.7,13.3,8,85.4,X, ,X,³·À½
5/1/2025,±Ý»ê(238),X,21.5,22.7,14.5,9.6,77.5,X, ,X,³·À½
5/1/2025,¼¼Á¾(239),X,20.4,20.9,14.3,10.6,76.9,X, ,X,³·À½
5/1/2025,ºÎ¾È(243),X,21.5,21.4,15.3,9.3,78.9,X, ,X,³·À½
5/1/2025,ÀÓ½Ç(244),X,20.9,20.4,14.3,10.6,83.4,X, ,X,³·À½
5/1/2025,Á¤À¾(245),X,21.7,20.8,15.8,9.5,75.9,X, ,X,³·À½
5/1/2025,³²¿ø(247),X,21.9,21.5,14.1,8.7,83,X, ,X,³·À½
5/1/2025,Àå¼ö(248),X,19.8,20.7,13.3,6.4,74.1,X, ,X,³·À½
5/1/2025,¿µ±¤±º(252),X,20.6,20.4,14.5,8.5,81.6,X, ,X,³·À½
5/1/2025,±èÇØ½Ã(253),X,23.6,22.7,16.2,13,86.1,X, ,X,³·À½
5/1/2025,¼øÃ¢±º(254),X,20.5,20,14.4,9.4,84,X, ,X,³·À½
5/1/2025,¾ç»ê½Ã(257),X,24.5,23.8,16.3,10,83.1,X, ,X,³·À½
5/1/2025,°­Áø±º(259),X,22.2,20.9,15.9,12.5,88.8,X, ,X,³·À½
5/1/2025,ÀåÈï(260),X,21.4,19.6,16,12.7,87.5,X, ,X,³·À½
5/1/2025,ÇØ³²(261),X,21,20.2,15.8,11.7,91.1,X, ,X,³·À½
5/1/2025,°íÈï(262),X,22.8,22.2,15.8,10.3,88.3,X, ,X,³·À½
5/1/2025,ÀÇ·É±º(263),X,23.2,23.1,14.9,7.5,79.3,X, ,X,³·À½
5/1/2025,ÇÔ¾ç±º(264),X,22.6,23,13.5,5,82.3,X, ,X,³·À½
5/1/2025,Áøµµ±ºASOS(268),X,20.3,19.5,15.4,10.8,86.4,X, ,X,³·À½
5/1/2025,ºÀÈ­(271),X,21,21.5,12.3,3.4,82.3,X, ,X,³·À½
5/1/2025,¿µÁÖ(272),X,20.9,21,13.5,6.3,76.6,X, ,X,³·À½
5/1/2025,¹®°æ(273),X,21.3,21,13.7,8.2,77.4,X, ,X,³·À½
5/1/2025,Ã»¼Û±º(276),X,22.9,25,14.8,6.6,64.3,X, ,X,³·À½
5/1/2025,¿µ´ö(277),X,23.4,24,17.4,10.6,63.8,X, ,X,³·À½
5/1/2025,ÀÇ¼º(278),X,23.3,24.5,14.8,5.4,78.8,X, ,X,³·À½
5/1/2025,±¸¹Ì(279),X,22.3,22.8,16.4,13.2,70.1,X, ,X,³·À½
5/1/2025,¿µÃµ(281),X,23.1,24.2,15.1,6.9,76.8,X, ,X,³·À½
5/1/2025,°æÁÖ½Ã(283),X,23.8,24.8,16.4,9.1,71.4,X, ,X,³·À½
5/1/2025,°ÅÃ¢(284),X,21.1,21.6,12.7,4.6,76.3,X, ,X,³·À½
5/1/2025,ÇÕÃµ(285),X,23.6,23.7,14.6,7.8,86.5,X, ,X,³·À½
5/1/2025,¹Ð¾ç(288),X,23.5,23.6,16,8.8,75,X, ,X,³·À½
5/1/2025,»êÃ»(289),X,21.9,21.2,14.7,10.8,84.3,X, ,X,³·À½
5/1/2025,°ÅÁ¦(294),X,22.8,22,16.3,11.3,82.6,X, ,X,³·À½
5/1/2025,³²ÇØ(295),X,21.8,20.3,15.8,10.4,86.9,X, ,X,³·À½
5/1/2025,ºÎÃµ(433),X,15.8,16.6,13.2,10.1,69,X, ,X,³·À½
5/1/2025,¾È¾ç(434),X,14.5,18,14.7,11,,X, ,X,³·À½
5/1/2025,±¤¸í(437),X,17.3,18.7,14.8,10.9,69,X, ,X,³·À½
5/1/2025,±ºÆ÷(438),X,16.8,17.3,14,10.6,70,X, ,X,³·À½
5/1/2025,±èÆ÷(441),X,,17.1,13.5,10.3,,X, ,X,³·À½
5/1/2025,ÇÏ³²(444),X,16.6,17.2,13.3,11.1,74,X, ,X,³·À½
5/1/2025,ÀÇ¿Õ(445),X,,,,,,X, ,X,³·À½
5/1/2025,Æ÷Ãµ(504),X,16.5,17.4,12.2,8,83,X, ,X,³·À½
5/1/2025,°¡ÆòÁ¶Á¾(505),X,15.6,15.1,11,7.2,89,X, ,X,³·À½
5/1/2025,¾È¼º(516),X,19.2,19.9,13.3,9.7,82,X, ,X,³·À½
5/1/2025,°£¼º(517),X,18.6,21.3,16,9.6,56,X, ,X,³·À½
5/1/2025,ÆòÃ¢(526),X,19.9,20.8,12.2,5.3,76,X, ,X,³·À½
5/1/2025,ÀÇÁ¤ºÎ(532),X,16.9,17.4,13.3,10,74,X, ,X,³·À½
5/1/2025,È¾¼º(536),X,19,20.7,12.3,6.4,82,X, ,X,³·À½
5/1/2025,°í¾ç(540),X,16.5,17.4,13.2,8.9,76,X, ,X,³·À½
5/1/2025,³²¾çÁÖ(541),X,17.1,17.3,12.7,9.5,81,X, ,X,³·À½
5/1/2025,¾È»ê(545),X,17.1,16.5,11.8,7.5,87,X, ,X,³·À½
5/1/2025,°æ±â±¤ÁÖ(546),X,16.1,16.4,12.2,10.1,79,X, ,X,³·À½
5/1/2025,¿©ÁÖ(548),X,19.2,20.7,12.6,10,82,X, ,X,³·À½
5/1/2025,¿ëÀÎ(549),X,17.8,18.4,13.2,10,77,X, ,X,³·À½
5/1/2025,¿À»ê(550),X,18.3,18.9,12.8,7.1,78,X, ,X,³·À½
5/1/2025,ÆòÅÃ(551),X,18.4,18.4,13.9,9.6,78,X, ,X,³·À½
5/1/2025,È­Ãµ(555),X,16.4,15.1,11.1,7.2,88,X, ,X,³·À½
5/1/2025,¾ç±¸(556),X,17.1,18.7,11,5.9,84,X, ,X,³·À½
5/1/2025,½ÃÈï(565),X,17,17.3,13.5,9.7,73,X, ,X,³·À½
5/1/2025,±¸¸®(569),X,17.1,17.8,12.6,10.4,82,X, ,X,³·À½
5/1/2025,È­¼º(571),X,17.8,17.9,13.4,8.7,76,X, ,X,³·À½
5/1/2025,¼º³²(572),X,17.5,18.1,13.8,11,77,X, ,X,³·À½
5/1/2025,°úÃµ(590),X,17.4,18,13.6,10.3,78,X, ,X,³·À½
5/1/2025,¾çÁÖ(598),X,17.1,16.9,12.2,8.8,83,X, ,X,³·À½
5/1/2025,´Ü¾ç(601),X,20.6,20.9,14.8,8.3,67,X, ,X,³·À½
5/1/2025,ÁøÃµ(602),X,19.6,20.7,12.9,7.4,79,X, ,X,³·À½
5/1/2025,±«»ê(603),X,19.7,20.3,12.6,5.7,83,X, ,X,³·À½
5/1/2025,¿ÁÃµ(604),X,21.3,22.4,13.6,6.8,83,X, ,X,³·À½
5/1/2025,È«ºÏ(608),X,,,,,,X, ,X,³·À½
5/1/2025,°øÁÖ(612),X,21,21,13.1,7.2,84,X, ,X,³·À½
5/1/2025,¼­Ãµ(614),X,21.3,21.2,12.7,7.8,89,X, ,X,³·À½
5/1/2025,³í»ê(615),X,21.8,21.8,13.8,7.2,79,X, ,X,³·À½
5/1/2025,´çÁø(616),X,18.3,18.9,13.1,8.5,77,X, ,X,³·À½
5/1/2025,Ã»¾ç(618),X,19.7,19.5,12.8,7,81,X, ,X,³·À½
5/1/2025,À½¼º(619),X,20.1,20.8,12.4,5.2,84,X, ,X,³·À½
5/1/2025,ÁõÆò(623),X,19.8,21.3,13.8,9.6,74,X, ,X,³·À½
5/1/2025,ÅÂ¾È(627),X,18.3,17.3,12.8,9.5,82,X, ,X,³·À½
5/1/2025,¿¹»ê(628),X,20,20.2,15.3,9.7,69,X, ,X,³·À½
5/1/2025,¾Æ»ê(634),X,19.1,18.7,14.1,8.6,74,X, ,X,³·À½
5/1/2025,°è·æ(636),X,20.3,20.5,12.4,3.8,87,X, ,X,³·À½
5/1/2025,¿¬ÃµÃ»»ê(652),X,16.5,15.2,11.8,7.9,79,X, ,X,³·À½
5/1/2025,¾ç¾ç(670),X,20.5,22.5,16.7,10.6,58,X, ,X,³·À½
5/1/2025,¹«¾È(699),X,20.9,20.9,15.2,10.1,84,X, ,X,³·À½
5/1/2025,¹«ÁÖ(701),X,20.9,22.3,13,5.9,76,X, ,X,³·À½
5/1/2025,ÀÍ»ê(702),X,21.9,21.8,15.3,10,75,X, ,X,³·À½
5/1/2025,Áø¾È(703),X,19.9,20.3,13.5,6.3,79,X, ,X,³·À½
5/1/2025,´ã¾ç(706),X,21.1,20.6,14.4,8.6,82,X, ,X,³·À½
5/1/2025,±¸·Ê(709),X,23.4,23,16.2,10.3,79,X, ,X,³·À½
5/1/2025,³ªÁÖ(710),X,21.2,20.6,14.4,10,89,X, ,X,³·À½
5/1/2025,¼øÃµ½Ã(712),X,,21.4,15.6,10.7,,X, ,X,³·À½
5/1/2025,±¤¾çÀ¾(713),X,23.1,22.1,15.3,9.8,93,X, ,X,³·À½
5/1/2025,Àå¼º(730),X,20.9,19.9,15.2,10.1,85,X, ,X,³·À½
5/1/2025,¿µ¾Ï(731),X,21.9,21.1,15.9,10.9,86,X, ,X,³·À½
5/1/2025,º¸¼º(732),X,21.1,19.4,15,11.7,92,X, ,X,³·À½
5/1/2025,¿ÏÁÖ(734),X,22.3,22.6,14.6,6.9,83,X, ,X,³·À½
5/1/2025,±èÁ¦(737),X,22.3,21.1,15.2,9.1,86,X, ,X,³·À½
5/1/2025,È­¼ø(741),X,22.8,22.1,15.7,11.6,84,X, ,X,³·À½
5/1/2025,ÇÔÆò(754),X,20.6,19.6,14.8,10.6,86,X, ,X,³·À½
5/1/2025,°î¼º(768),X,22.6,21.7,15.9,10.7,84,X, ,X,³·À½
5/1/2025,¾ÐÇØµµ(789),X,20.3,19.5,14.9,10.2,86,X, ,X,³·À½
5/1/2025,¿µ¾ç(801),X,22.6,23.8,13.8,4,79,X, ,X,³·À½
5/1/2025,¼ºÁÖ(810),X,21.9,22.4,16,12.4,74,X, ,X,³·À½
5/1/2025,°í·É(812),X,23.8,24.2,15.1,7.8,82,X, ,X,³·À½
5/1/2025,Ã»µµ(813),X,22.4,22.6,14.9,6.6,82,X, ,X,³·À½
5/1/2025,¿¹Ãµ(815),X,22,22.5,14.4,7.6,77,X, ,X,³·À½
5/1/2025,±èÃµ(822),X,21.3,21.8,14.2,6.3,71,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,±ºÀ§(823),X,23.3,23.7,16.2,9.7,78,X, ,X,³·À½
5/1/2025,Ä¥°î(825),X,23,23.3,16.2,12.2,76,X, ,X,³·À½
5/1/2025,°æ»ê(827),X,23,24.1,16.9,12.3,72,X, ,X,³·À½
5/1/2025,»ïÃ´(876),X,24.4,25.9,18.8,15.3,46,X, ,X,³·À½
5/1/2025,¼ÓÃÊ(90),X,20.1,22.4,16,10.9,58.9,X, ,X,³·À½
5/1/2025,»ïÃµÆ÷(907),X,22.9,21.3,15.4,10.7,89,X, ,X,³·À½
5/1/2025,°í¼º(918),X,23,21.5,15.1,8.8,90,X, ,X,³·À½
5/1/2025,Ã¢³ç(919),X,23.1,23.6,15,7.6,80,X, ,X,³·À½
5/1/2025,ÇÔ¾È(920),X,,,,,,X, ,X,³·À½
5/1/2025,ºÏÃáÃµ(93),X,17,17.8,11.7,7.5,83.1,X, ,X,³·À½
5/1/2025,ÇÏµ¿(932),X,22.7,21.8,14.8,9.2,89,X, ,X,³·À½
5/1/2025,Ã¶¿ø(95),X,16.3,16,11.9,7.8,84.6,X, ,X,³·À½
5/1/2025,µ¿µÎÃµ(98),X,16.6,17.1,12.4,9.8,84.6,X, ,X,³·À½
5/1/2025,ÆÄÁÖ(99),X,16.8,13.9,11.2,8.3,90.4,X, ,X,³·À½
5/2/2025,ºÏ°­¸ª(104),X,18,19.5,14.1,9.5,46.1,X, ,X,³·À½
5/2/2025,µ¿ÇØ(106),X,18,19.8,14.2,9.8,46.8,X, ,X,³·À½
5/2/2025,¼­¿ï(108),X,18,18.5,13.4,8.2,59.3,X, ,X,³·À½
5/2/2025,ÀÎÃµ(112),X,16.5,16.7,12.5,8.7,62.9,X, ,X,³·À½
5/2/2025,¿øÁÖ(114),X,17.9,19.7,13.5,8,55.5,X, ,X,³·À½
5/2/2025,¿ï¸ªµµ(115),X,16.3,15.1,12.6,10,67.3,X, ,X,³·À½
5/2/2025,¼ö¿ø(119),X,16.9,17.2,12.3,7.6,62.9,X, ,X,³·À½
5/2/2025,¿µ¿ù(121),X,17.7,18.9,13.1,7.4,58.1,X, ,X,³·À½
5/2/2025,ÃæÁÖ(127),X,18.4,19.1,13.1,7.5,60.6,X, ,X,³·À½
5/2/2025,¼­»ê(129),X,16.4,17.8,11.6,6,64,X, ,X,³·À½
5/2/2025,¿ïÁø(130),X,18.2,18.6,13.5,10.6,57.9,X, ,X,³·À½
5/2/2025,Ã»ÁÖ(131),X,17.5,19.7,13.8,8.1,51,X, ,X,³·À½
5/2/2025,´ëÀü(133),X,18.1,19.8,13.6,8.1,55.8,X, ,X,³·À½
5/2/2025,ÃßÇ³·É(135),X,16.6,18.2,12.8,7.4,49.9,X, ,X,³·À½
5/2/2025,¾Èµ¿(136),X,18.1,19.3,13.9,6.9,54.9,X, ,X,³·À½
5/2/2025,»óÁÖ(137),X,18.6,20,14.1,8.6,51.9,X, ,X,³·À½
5/2/2025,Æ÷Ç×(138),X,19.8,21.3,15.1,11.3,51.8,X, ,X,³·À½
5/2/2025,±º»ê(140),X,16.3,15.7,11.7,7.9,71.9,X, ,X,³·À½
5/2/2025,´ë±¸(143),X,18.7,21.1,15.9,10.5,40.6,X, ,X,³·À½
5/2/2025,ÀüÁÖ(146),X,18.5,18.9,13,8.2,68.5,X, ,X,³·À½
5/2/2025,¿ï»ê(152),X,18.6,21.1,15.1,10.1,49.8,X, ,X,³·À½
5/2/2025,Ã¢¿ø(155),X,20.5,21.7,16.3,10.8,49.6,X, ,X,³·À½
5/2/2025,±¤ÁÖ(156),X,18.7,19.8,14.2,8.6,52.8,X, ,X,³·À½
5/2/2025,ºÎ»ê(159),X,20.3,21.3,16.1,10.4,53.3,X, ,X,³·À½
5/2/2025,Åë¿µ(162),X,19.3,20.1,15,9,59.1,X, ,X,³·À½
5/2/2025,¸ñÆ÷(165),X,16.6,16.9,13.2,9.5,62.4,X, ,X,³·À½
5/2/2025,¿©¼ö(168),X,19.2,21.7,15.7,10.1,40.5,X, ,X,³·À½
5/2/2025,Èæ»êµµ(169),X,17.5,17.6,13.1,9.9,60.4,X, ,X,³·À½
5/2/2025,¿Ïµµ(170),X,20.1,21,14.9,9.8,54.8,X, ,X,³·À½
5/2/2025,°íÃ¢(172),X,16.5,16.6,11.4,5,66.9,X, ,X,³·À½
5/2/2025,Á¦ÁÖ(184),X,17.9,18.9,15.3,11.4,47.5,X, ,X,³·À½
5/2/2025,ÁøÁÖ(192),X,20,22.2,14.9,6.3,61.6,X, ,X,³·À½
5/2/2025,¾çÆò(202),X,17.8,19.5,14.2,8.8,53.3,X, ,X,³·À½
5/2/2025,ÀÌÃµ(203),X,18.7,19.7,13.5,7.6,61.1,X, ,X,³·À½
5/2/2025,ÀÎÁ¦(211),X,16.4,17.5,11.9,7.6,60,X, ,X,³·À½
5/2/2025,È«Ãµ(212),X,17.3,19.1,13.6,8.1,56,X, ,X,³·À½
5/2/2025,ÅÂ¹é(216),X,15.6,17.1,11.2,5.5,49.3,X, ,X,³·À½
5/2/2025,Á¤¼±±º(217),X,17.5,19.3,13.2,8.3,48.9,X, ,X,³·À½
5/2/2025,Á¦Ãµ(221),X,16.8,18,12.5,7.4,60.4,X, ,X,³·À½
5/2/2025,º¸Àº(226),X,16.9,18.2,12.3,6.1,63.4,X, ,X,³·À½
5/2/2025,Ãµ¾È(232),X,17,18.2,12.4,6.4,62.3,X, ,X,³·À½
5/2/2025,º¸·É(235),X,18.6,18.7,11.5,5.1,77.3,X, ,X,³·À½
5/2/2025,ºÎ¿©(236),X,18.2,19.9,12.2,4.7,66.9,X, ,X,³·À½
5/2/2025,±Ý»ê(238),X,18.4,19.2,12.9,5.3,63.1,X, ,X,³·À½
5/2/2025,¼¼Á¾(239),X,17.1,18.6,12.6,6.5,58.6,X, ,X,³·À½
5/2/2025,ºÎ¾È(243),X,16.6,16.8,12.7,7.2,68.4,X, ,X,³·À½
5/2/2025,ÀÓ½Ç(244),X,17.9,18.5,11.8,5.2,71.9,X, ,X,³·À½
5/2/2025,Á¤À¾(245),X,17.3,18.2,12.4,5.9,65.4,X, ,X,³·À½
5/2/2025,³²¿ø(247),X,18.3,19.4,12.6,5.2,65.6,X, ,X,³·À½
5/2/2025,Àå¼ö(248),X,17.1,17.5,10.9,4.2,64.9,X, ,X,³·À½
5/2/2025,¿µ±¤±º(252),X,16.3,16.6,12.3,7,63.6,X, ,X,³·À½
5/2/2025,±èÇØ½Ã(253),X,21.5,23.2,15.9,9.4,55,X, ,X,³·À½
5/2/2025,¼øÃ¢±º(254),X,17.1,19,12.4,5.2,60.1,X, ,X,³·À½
5/2/2025,¾ç»ê½Ã(257),X,21.6,23.4,16.4,9.5,56.1,X, ,X,³·À½
5/2/2025,°­Áø±º(259),X,18.6,20.2,14.3,7.1,57.4,X, ,X,³·À½
5/2/2025,ÀåÈï(260),X,19.1,20,13.3,7.4,61,X, ,X,³·À½
5/2/2025,ÇØ³²(261),X,18.2,18.5,12.8,6.5,70.5,X, ,X,³·À½
5/2/2025,°íÈï(262),X,19,20.6,14,8.2,56.8,X, ,X,³·À½
5/2/2025,ÀÇ·É±º(263),X,20.8,23.4,15.7,6.3,53.8,X, ,X,³·À½
5/2/2025,ÇÔ¾ç±º(264),X,18.9,20.5,14,7.3,56.3,X, ,X,³·À½
5/2/2025,Áøµµ±ºASOS(268),X,17.3,17.3,12.6,7.9,70.5,X, ,X,³·À½
5/2/2025,ºÀÈ­(271),X,17,17.8,11.3,4.2,67.6,X, ,X,³·À½
5/2/2025,¿µÁÖ(272),X,17.1,18.1,13.3,9,55.6,X, ,X,³·À½
5/2/2025,¹®°æ(273),X,17.6,18.5,13.5,8.3,55.1,X, ,X,³·À½
5/2/2025,Ã»¼Û±º(276),X,17.7,19.6,14,8.4,45,X, ,X,³·À½
5/2/2025,¿µ´ö(277),X,19.5,19.9,13.4,9.6,60.1,X, ,X,³·À½
5/2/2025,ÀÇ¼º(278),X,18.9,20.6,14.4,6.9,56.9,X, ,X,³·À½
5/2/2025,±¸¹Ì(279),X,19.7,21.6,15.3,9.1,46.9,X, ,X,³·À½
5/2/2025,¿µÃµ(281),X,18.9,20.6,14.5,9.3,54.1,X, ,X,³·À½
5/2/2025,°æÁÖ½Ã(283),X,19.7,21.8,15.2,9.8,51.3,X, ,X,³·À½
5/2/2025,°ÅÃ¢(284),X,19,20.7,13.8,7.5,49,X, ,X,³·À½
5/2/2025,ÇÕÃµ(285),X,20.7,23,15.8,7.3,53,X, ,X,³·À½
5/2/2025,¹Ð¾ç(288),X,20.9,23.8,16.4,8.6,49.5,X, ,X,³·À½
5/2/2025,»êÃ»(289),X,19.5,21.1,15,9.7,48.5,X, ,X,³·À½
5/2/2025,°ÅÁ¦(294),X,18.9,19.6,15.6,10.6,54.4,X, ,X,³·À½
5/2/2025,³²ÇØ(295),X,19.4,22,15.7,9.6,45.8,X, ,X,³·À½
5/2/2025,ºÎÃµ(433),X,16.6,17.7,12.6,7.4,51,X, ,X,³·À½
5/2/2025,¾È¾ç(434),X,13.4,17.9,13.4,9.3,,X, ,X,³·À½
5/2/2025,±¤¸í(437),X,18.1,19.3,14.1,9.7,50,X, ,X,³·À½
5/2/2025,±ºÆ÷(438),X,17.9,19.1,13.3,9.1,51,X, ,X,³·À½
5/2/2025,±èÆ÷(441),X,,18.3,13,7.4,,X, ,X,³·À½
