ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
5/1/2019,³ªÁÖ(710),X,23.5,22.2,13.3,7.9,83,X, ,X,³·À½
5/1/2019,¼øÃµ½Ã(712),X,23.9,24.2,18.2,13.1,61,X, ,X,³·À½
5/1/2019,±¤¾çÀ¾(713),X,24.2,24.9,18,12.3,59,X, ,X,³·À½
5/1/2019,Àå¼º(730),X,21.4,20.7,13.2,7.9,78,X, ,X,³·À½
5/1/2019,¿µ¾Ï(731),X,20.8,19.3,12.8,8.2,84,X, ,X,³·À½
5/1/2019,º¸¼º(732),X,21.9,21.3,14.7,9.8,73,X, ,X,³·À½
5/1/2019,¿ÏÁÖ(734),X,20.6,20,12.8,7.5,80,X, ,X,³·À½
5/1/2019,±èÁ¦(737),X,19,17.1,12,9.5,85,X, ,X,³·À½
5/1/2019,È­¼ø(741),X,21.2,21.5,14.4,9.3,69,X, ,X,³·À½
5/1/2019,ÇÔÆò(754),X,20.3,18.7,12.8,9.3,84,X, ,X,³·À½
5/1/2019,°î¼º(768),X,21.8,22.1,15,8.8,65,X, ,X,³·À½
5/1/2019,¾ÐÇØµµ(789),X,18.5,15.8,12.6,10.2,89,X, ,X,³·À½
5/1/2019,¿µ¾ç(801),X,22.6,23,14.9,9.3,71,X, ,X,³·À½
5/1/2019,¼ºÁÖ(810),X,21.9,23.5,16.6,10.5,54,X, ,X,³·À½
5/1/2019,°í·É(812),X,23.5,24.4,15.9,9.9,74,X, ,X,³·À½
5/1/2019,Ã»µµ(813),X,22.3,24.5,15.6,9.6,66,X, ,X,³·À½
5/1/2019,¿¹Ãµ(815),X,22.6,22.9,15.9,9.1,74,X, ,X,³·À½
5/1/2019,±èÃµ(822),X,22.4,22.6,15.5,9.1,66,X, ,X,³·À½
5/1/2019,±ºÀ§(823),X,23.4,23.7,15.3,8.9,72,X, ,X,³·À½
5/1/2019,Ä¥°î(825),X,23.6,24.8,17.5,10.7,54,X, ,X,³·À½
5/1/2019,°æ»ê(827),X,22.9,24.3,17,10.1,58,X, ,X,³·À½
5/1/2019,»ïÃ´(876),X,21.3,20.9,15.4,10.3,74,X, ,X,³·À½
5/1/2019,¼ÓÃÊ(90),X,21.6,21.2,15.5,10.1,73,X, ,X,³·À½
5/1/2019,»ïÃµÆ÷(907),X,22.3,20.9,16.7,13.3,73,X, ,X,³·À½
5/1/2019,°í¼º(918),X,22.5,21,16.2,11.9,79,X, ,X,³·À½
5/1/2019,Ã¢³ç(919),X,24.3,25.2,16.1,10.3,69,X, ,X,³·À½
5/1/2019,ÇÔ¾È(920),X,24.6,25.1,16.2,10.8,76,X, ,X,³·À½
5/1/2019,ºÏÃáÃµ(93),X,22,25.2,16.5,7.7,56.3,X, ,X,³ôÀ½
5/1/2019,ÇÏµ¿(932),X,24.4,24.4,17.4,11.9,67,X, ,X,³·À½
5/1/2019,Ã¶¿ø(95),X,21.9,23.6,15.9,8.8,59.8,X, ,X,³·À½
5/1/2019,µ¿µÎÃµ(98),X,23.5,25.4,16.6,9.1,55.3,X, ,X,³·À½
5/1/2019,ÆÄÁÖ(99),X,22.9,23,15.6,8.5,60.4,X, ,X,³·À½
5/2/2019,ºÏ°­¸ª(104),X,22.3,25.8,18,9.4,42.6,X, ,X,¸Å¿ì³ôÀ½
5/2/2019,µ¿ÇØ(106),X,20.7,22,16.4,9.6,61.9,X, ,X,³·À½
5/2/2019,¼­¿ï(108),X,22.2,25.3,17.1,10.6,28.5,X, ,X,³ôÀ½
5/2/2019,ÀÎÃµ(112),X,20.1,22,16,12.6,39,X, ,X,³ôÀ½
5/2/2019,¿øÁÖ(114),X,21,24.3,16.6,9.2,43,X, ,X,³·À½
5/2/2019,¿ï¸ªµµ(115),X,20.5,19.1,15.6,10.7,53.6,X, ,X,³·À½
5/2/2019,¼ö¿ø(119),X,22.4,25.3,15,7.2,55.1,X, ,X,³·À½
5/2/2019,¿µ¿ù(121),X,21.1,23.5,16,7.9,49.5,X, ,X,³·À½
5/2/2019,ÃæÁÖ(127),X,21.8,24.1,15.2,6.4,49.9,X, ,X,³·À½
5/2/2019,¼­»ê(129),X,21.7,24.7,14.2,5.2,54.9,X, ,X,¸Å¿ì³ôÀ½
5/2/2019,¿ïÁø(130),X,22.2,20.5,15.5,10.7,76.4,X, ,X,³·À½
5/2/2019,Ã»ÁÖ(131),X,22,24.8,16.7,9.5,48.3,X, ,X,³ôÀ½
5/2/2019,´ëÀü(133),X,23.2,25,15.9,8.9,57.8,X, ,X,¸Å¿ì³ôÀ½
5/2/2019,ÃßÇ³·É(135),X,20.6,22.5,15.7,8,44,X, ,X,³·À½
5/2/2019,¾Èµ¿(136),X,22,24.2,16.6,8.8,50.3,X, ,X,¸Å¿ì³ôÀ½
5/2/2019,»óÁÖ(137),X,22.7,24.5,17.8,10.9,44.3,X, ,X,³·À½
5/2/2019,Æ÷Ç×(138),X,23.7,26.2,19.2,13.1,51.3,X, ,X,³·À½
5/2/2019,±º»ê(140),X,19.6,19,12.6,6.9,77.6,X, ,X,³·À½
5/2/2019,´ë±¸(143),X,23.1,26.3,19,10.5,39.4,X, ,X,¸Å¿ì³ôÀ½
5/2/2019,ÀüÁÖ(146),X,21.8,22.4,14.4,7.5,64.4,X, ,X,¸Å¿ì³ôÀ½
5/2/2019,¿ï»ê(152),X,23.1,22.5,17.2,12.9,66.3,X, ,X,¸Å¿ì³ôÀ½
5/2/2019,Ã¢¿ø(155),X,22,22.4,17.1,12.3,48.9,X, ,X,³ôÀ½
5/2/2019,±¤ÁÖ(156),X,22,24.1,15.4,8.1,56,X, ,X,¸Å¿ì³ôÀ½
5/2/2019,ºÎ»ê(159),X,21.4,21.7,17.6,14.8,54.8,X, ,X,¸Å¿ì³ôÀ½
5/2/2019,Åë¿µ(162),X,20.4,20.3,16,11.1,62.6,X, ,X,³·À½
5/2/2019,¸ñÆ÷(165),X,19.3,19.4,14.1,9.9,62.6,X, ,X,¸Å¿ì³ôÀ½
5/2/2019,¿©¼ö(168),X,22.8,25.2,18.6,11.9,41.5,X, ,X,³·À½
5/2/2019,Èæ»êµµ(169),X,19,18.4,14.7,10.6,60.1,X, ,X,³·À½
5/2/2019,¿Ïµµ(170),X,22.3,23.4,16.8,9,45.8,X, ,X,³·À½
5/2/2019,°íÃ¢(172),X,19.9,21.3,12.5,4.2,65.6,X, ,X,³·À½
5/2/2019,Á¦ÁÖ(184),X,21.7,21.5,17.2,12.8,40.9,X, ,X,¸Å¿ì³ôÀ½
5/2/2019,ÁøÁÖ(192),X,23.6,25.1,16,6.4,59,X, ,X,³·À½
5/2/2019,¾çÆò(202),X,22.2,26.2,16.2,7.6,46.9,X, ,X,³·À½
5/2/2019,ÀÌÃµ(203),X,22.2,26.1,16.2,6.8,42.1,X, ,X,³·À½
5/2/2019,ÀÎÁ¦(211),X,21.1,24.7,16,6.6,45.3,X, ,X,³·À½
5/2/2019,È«Ãµ(212),X,22.4,26.2,16.7,7.7,47.9,X, ,X,³·À½
5/2/2019,ÅÂ¹é(216),X,19.9,21.6,15,6.3,49,X, ,X,³·À½
5/2/2019,Á¤¼±±º(217),X,21,23.6,15.5,7.7,47.9,X, ,X,³·À½
5/2/2019,Á¦Ãµ(221),X,21.1,23.8,14.9,5.3,46.9,X, ,X,³·À½
5/2/2019,º¸Àº(226),X,22.1,24.3,14.5,5.7,59.6,X, ,X,³·À½
5/2/2019,Ãµ¾È(232),X,20.2,23,14,4.7,49.8,X, ,X,³·À½
5/2/2019,º¸·É(235),X,19.4,20.2,12.1,6.1,68.6,X, ,X,³·À½
5/2/2019,ºÎ¿©(236),X,23.1,24.1,14.5,8.7,62.1,X, ,X,³·À½
5/2/2019,±Ý»ê(238),X,21.2,23,13.6,5.2,59.8,X, ,X,³·À½
5/2/2019,¼¼Á¾(239),X,,,,,,X, ,X,¸Å¿ì³ôÀ½
5/2/2019,ºÎ¾È(243),X,19.6,20.7,13.5,6.8,62.6,X, ,X,³·À½
5/2/2019,ÀÓ½Ç(244),X,20.5,22.8,12.7,4.9,61.1,X, ,X,³·À½
5/2/2019,Á¤À¾(245),X,20,21.3,13.1,5.4,67.8,X, ,X,³·À½
5/2/2019,³²¿ø(247),X,21.2,23.5,14,6.5,60.6,X, ,X,³·À½
5/2/2019,Àå¼ö(248),X,20.2,22.2,12.5,3.2,57.8,X, ,X,³·À½
5/2/2019,¿µ±¤±º(252),X,19.8,20.7,12.4,3.9,66.5,X, ,X,³·À½
5/2/2019,±èÇØ½Ã(253),X,23.5,24.1,18,12.8,59.8,X, ,X,³·À½
5/2/2019,¼øÃ¢±º(254),X,21.1,23.4,13,4.6,65.8,X, ,X,³·À½
5/2/2019,¾ç»ê½Ã(257),X,23.6,23.9,16.7,9.8,65,X, ,X,³·À½
5/2/2019,°­Áø±º(259),X,21.6,23.2,14.8,6.2,55.9,X, ,X,³·À½
5/2/2019,ÀåÈï(260),X,22.2,23.7,14.1,5.2,61.1,X, ,X,³·À½
5/2/2019,ÇØ³²(261),X,21,21.9,12.4,3.5,66.8,X, ,X,³·À½
5/2/2019,°íÈï(262),X,22.3,24.4,15.7,7.5,50.9,X, ,X,³·À½
5/2/2019,ÀÇ·É±º(263),X,25.7,27.3,16.8,6.8,53.5,X, ,X,³·À½
5/2/2019,ÇÔ¾ç±º(264),X,22.6,24.4,15.7,5.4,56.9,X, ,X,³·À½
5/2/2019,Áøµµ±ºASOS(268),X,20.3,20.1,13.2,6.8,66.3,X, ,X,³·À½
5/2/2019,ºÀÈ­(271),X,21.9,24.4,14.5,6.2,56.3,X, ,X,³·À½
5/2/2019,¿µÁÖ(272),X,20.4,22.9,16.3,7.8,44.4,X, ,X,³·À½
5/2/2019,¹®°æ(273),X,22.4,24.4,17.1,9.2,42.4,X, ,X,³·À½
5/2/2019,Ã»¼Û±º(276),X,22.4,23.6,15.1,5.9,63.4,X, ,X,³·À½
5/2/2019,¿µ´ö(277),X,23.6,24.8,17.4,9.8,58.6,X, ,X,³·À½
5/2/2019,ÀÇ¼º(278),X,22.7,25.5,15.5,6.2,55,X, ,X,³·À½
5/2/2019,±¸¹Ì(279),X,22.9,25,18.6,11.5,42.5,X, ,X,³·À½
5/2/2019,¿µÃµ(281),X,22.9,26.4,17.2,7.8,47.1,X, ,X,³·À½
5/2/2019,°æÁÖ½Ã(283),X,24.1,25.8,16.8,8.3,62,X, ,X,³·À½
5/2/2019,°ÅÃ¢(284),X,22.8,24.9,15.5,5.5,52.9,X, ,X,³·À½
5/2/2019,ÇÕÃµ(285),X,23.7,26.8,17.2,7.2,48,X, ,X,³·À½
5/2/2019,¹Ð¾ç(288),X,23.3,26.2,16.9,7.9,53.6,X, ,X,³·À½
5/2/2019,»êÃ»(289),X,22.8,25.2,17.3,6.8,44.9,X, ,X,³·À½
5/2/2019,°ÅÁ¦(294),X,22.7,23.1,16.8,10.5,57.1,X, ,X,³·À½
5/2/2019,³²ÇØ(295),X,23.6,25.6,17.9,8.5,46.1,X, ,X,³·À½
5/2/2019,ºÎÃµ(433),X,,24.7,16.5,10,,X, ,X,³·À½
5/2/2019,¾È¾ç(434),X,,22.7,15.9,10,38,X, ,X,³·À½
5/2/2019,±¤¸í(437),X,,25.4,17.5,11.5,,X, ,X,³·À½
5/2/2019,±ºÆ÷(438),X,,24.8,16.7,10.8,,X, ,X,³·À½
5/2/2019,±èÆ÷(441),X,,24.3,14.4,7.1,,X, ,X,³·À½
5/2/2019,ÇÏ³²(444),X,,,15.5,,,X, ,X,³·À½
5/2/2019,ÀÇ¿Õ(445),X,,23,13.6,5.8,,X, ,X,³·À½
5/2/2019,Æ÷Ãµ(504),X,22.3,26.2,15.6,5.7,40,X, ,X,³·À½
5/2/2019,°¡ÆòÁ¶Á¾(505),X,,25.6,15,4.9,,X, ,X,³·À½
5/2/2019,¾È¼º(516),X,22,24.3,14.9,6.7,58,X, ,X,³·À½
5/2/2019,°£¼º(517),X,23.4,26.9,18.2,8.9,48,X, ,X,³·À½
5/2/2019,ÆòÃ¢(526),X,20.7,23.3,14.7,6.3,52,X, ,X,³·À½
5/2/2019,ÀÇÁ¤ºÎ(532),X,23.4,26.3,16.1,7.9,40,X, ,X,³·À½
5/2/2019,È¾¼º(536),X,23.5,26.2,15.5,6,58,X, ,X,³·À½
5/2/2019,°í¾ç(540),X,24.5,27.6,15.5,6.3,43,X, ,X,³·À½
5/2/2019,³²¾çÁÖ(541),X,23.3,26.9,15.9,7.2,42,X, ,X,³·À½
5/2/2019,¾È»ê(545),X,22.2,24,13.6,4.5,62,X, ,X,³·À½
5/2/2019,°æ±â±¤ÁÖ(546),X,21.4,24.9,15,6.8,44,X, ,X,³·À½
5/2/2019,¿©ÁÖ(548),X,22.7,25.9,15.8,7.2,47,X, ,X,³·À½
5/2/2019,¿ëÀÎ(549),X,21.2,24.3,14.4,6.5,50,X, ,X,³·À½
5/2/2019,¿À»ê(550),X,21.8,25.1,15,7.3,44,X, ,X,³·À½
5/2/2019,ÆòÅÃ(551),X,21.9,24.1,15.2,7.5,53,X, ,X,³·À½
5/2/2019,È­Ãµ(555),X,22.8,26.8,15.9,5,49,X, ,X,³·À½
5/2/2019,¾ç±¸(556),X,21.9,25.6,16,5.5,46,X, ,X,³·À½
5/2/2019,½ÃÈï(565),X,21.8,25,15,6.1,47,X, ,X,³·À½
5/2/2019,±¸¸®(569),X,23,26.2,16.4,8.1,42,X, ,X,³·À½
5/2/2019,È­¼º(571),X,21.9,25.4,14.9,7.4,44,X, ,X,³·À½
5/2/2019,¼º³²(572),X,22.2,25.2,16.1,7.4,43,X, ,X,¸Å¿ì³ôÀ½
5/2/2019,°úÃµ(590),X,22,25.7,15.5,6.6,36,X, ,X,³·À½
5/2/2019,¾çÁÖ(598),X,22.5,25.9,15.3,5.2,42,X, ,X,³·À½
5/2/2019,´Ü¾ç(601),X,22.4,24.2,16.5,8.6,53,X, ,X,³·À½
5/2/2019,ÁøÃµ(602),X,21.6,24.5,15.2,6.2,44,X, ,X,³·À½
5/2/2019,±«»ê(603),X,21.5,24.2,14.3,5.2,54,X, ,X,³·À½
