ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
5/9/2024,¾Èµ¿(136),X,21.9,23.4,14.9,6.1,64.9,X, ,X,³·À½
5/9/2024,»óÁÖ(137),X,22.1,23.8,16,7.3,58.5,X, ,X,³·À½
5/9/2024,Æ÷Ç×(138),X,22.4,25,17.8,8.4,48.8,X, ,X,³·À½
5/9/2024,±º»ê(140),X,19.5,20.5,14.7,8.3,65.8,X, ,X,³·À½
5/9/2024,´ë±¸(143),X,23.7,25.6,16.8,6.9,56.3,X, ,X,³·À½
5/9/2024,ÀüÁÖ(146),X,21.2,22.2,15.9,9.4,57.6,X, ,X,³·À½
5/9/2024,¿ï»ê(152),X,21.4,21.4,15.3,6.1,68.9,X, ,X,³·À½
5/9/2024,Ã¢¿ø(155),X,22.7,23,16,8.6,68.5,X, ,X,³·À½
5/9/2024,±¤ÁÖ(156),X,22.3,23.3,16.6,10.1,61.6,X, ,X,³·À½
5/9/2024,ºÎ»ê(159),X,20.9,20,15.7,9.6,65.4,X, ,X,³·À½
5/9/2024,Åë¿µ(162),X,20.9,21.3,16,9.7,71.6,X, ,X,³·À½
5/9/2024,¸ñÆ÷(165),X,19.5,20.3,15.6,11,65.1,X, ,X,³·À½
5/9/2024,¿©¼ö(168),X,20.8,20.3,16.6,11.7,65.1,X, ,X,³·À½
5/9/2024,Èæ»êµµ(169),X,21.8,20.5,15.6,11.4,69.1,X, ,X,³·À½
5/9/2024,¿Ïµµ(170),X,22,22.8,16.7,10.4,60.6,X, ,X,³·À½
5/9/2024,°íÃ¢(172),X,19.9,21,14.3,6.4,60,X, ,X,³·À½
5/9/2024,Á¦ÁÖ(184),X,20.8,21.1,16.7,12.4,61.6,X, ,X,³·À½
5/9/2024,ÁøÁÖ(192),X,22.9,23.3,15.1,7.1,75.3,X, ,X,³·À½
5/9/2024,¾çÆò(202),X,21.4,23,15.6,8.6,63,X, ,X,³·À½
5/9/2024,ÀÌÃµ(203),X,22.2,23.3,16.1,8,62.1,X, ,X,³·À½
5/9/2024,ÀÎÁ¦(211),X,20.8,22.1,13.6,3.7,63.3,X, ,X,³·À½
5/9/2024,È«Ãµ(212),X,21.4,23,14.6,6.1,63.9,X, ,X,³·À½
5/9/2024,ÅÂ¹é(216),X,19.9,21.2,12.4,0.3,55.8,X, ,X,³·À½
5/9/2024,Á¤¼±±º(217),X,21.6,24.2,13.5,1.9,57.5,X, ,X,³·À½
5/9/2024,Á¦Ãµ(221),X,19.8,21.3,13.4,5.1,67.5,X, ,X,³·À½
5/9/2024,º¸Àº(226),X,20.9,22,14.3,6.2,65.4,X, ,X,³·À½
5/9/2024,Ãµ¾È(232),X,20.7,22.7,14.7,6.2,59.4,X, ,X,³·À½
5/9/2024,º¸·É(235),X,18.3,18.7,14.1,7.4,69.5,X, ,X,³·À½
5/9/2024,ºÎ¿©(236),X,20.7,22,14.6,7.2,69.6,X, ,X,³·À½
5/9/2024,±Ý»ê(238),X,21,21.9,13.9,5.2,65,X, ,X,³·À½
5/9/2024,¼¼Á¾(239),X,21.3,23,15.2,7.8,64.6,X, ,X,³·À½
5/9/2024,ºÎ¾È(243),X,20.1,22,15.1,8.5,61.4,X, ,X,³·À½
5/9/2024,ÀÓ½Ç(244),X,20.9,22.2,14,6.3,67.1,X, ,X,³·À½
5/9/2024,Á¤À¾(245),X,20.7,22.5,14.8,7.1,60.8,X, ,X,³·À½
5/9/2024,³²¿ø(247),X,22.3,23.7,14.8,6.9,64.5,X, ,X,³·À½
5/9/2024,Àå¼ö(248),X,20.1,21.1,12.8,4.4,68.3,X, ,X,³·À½
5/9/2024,¿µ±¤±º(252),X,19.9,21.1,14.4,6.9,63.8,X, ,X,³·À½
5/9/2024,±èÇØ½Ã(253),X,22.9,23.5,15.7,7.7,69.1,X, ,X,³·À½
5/9/2024,¼øÃ¢±º(254),X,21,23.5,14.9,7.1,59.1,X, ,X,³·À½
5/9/2024,¾ç»ê½Ã(257),X,23,23.5,16,7.5,71.4,X, ,X,³·À½
5/9/2024,°­Áø±º(259),X,22.4,23.7,16,9.2,67,X, ,X,³·À½
5/9/2024,ÀåÈï(260),X,21.8,23.1,15.6,8.7,68.5,X, ,X,³·À½
5/9/2024,ÇØ³²(261),X,21.9,22.7,14.5,7.4,73.4,X, ,X,³·À½
5/9/2024,°íÈï(262),X,22.9,23.9,15.8,7.3,66,X, ,X,³·À½
5/9/2024,ÀÇ·É±º(263),X,23.3,24.6,15.7,6.8,68.6,X, ,X,³·À½
5/9/2024,ÇÔ¾ç±º(264),X,21.9,24.2,15.6,5.1,55.8,X, ,X,³·À½
5/9/2024,Áøµµ±ºASOS(268),X,20.1,20.7,13.8,7,72.4,X, ,X,³·À½
5/9/2024,ºÀÈ­(271),X,20.2,21.6,12.8,4.6,70.6,X, ,X,³·À½
5/9/2024,¿µÁÖ(272),X,20.6,21.9,15,5.7,60,X, ,X,³·À½
5/9/2024,¹®°æ(273),X,21.3,22.6,15.1,6.1,63.3,X, ,X,³·À½
5/9/2024,Ã»¼Û±º(276),X,21.5,23.1,13.6,3.8,65.8,X, ,X,³·À½
5/9/2024,¿µ´ö(277),X,22.3,23.9,16.8,6,54.8,X, ,X,³·À½
5/9/2024,ÀÇ¼º(278),X,22.3,24.3,14.3,4.3,67.6,X, ,X,³·À½
5/9/2024,±¸¹Ì(279),X,22.6,24.8,16.4,7,53.8,X, ,X,³·À½
5/9/2024,¿µÃµ(281),X,22.6,24.7,15.7,4.3,58,X, ,X,³·À½
5/9/2024,°æÁÖ½Ã(283),X,22.8,25.3,15.8,4.6,56.6,X, ,X,³·À½
5/9/2024,°ÅÃ¢(284),X,22.2,24.1,14.4,4.7,62.3,X, ,X,³·À½
5/9/2024,ÇÕÃµ(285),X,23.8,26.1,16.3,7.3,58.6,X, ,X,³·À½
5/9/2024,¹Ð¾ç(288),X,22.9,25,16,6.8,61.3,X, ,X,³·À½
5/9/2024,»êÃ»(289),X,23.1,25.3,15.7,6.5,61.6,X, ,X,³·À½
5/9/2024,°ÅÁ¦(294),X,21.8,21.8,15.5,8.7,70.6,X, ,X,³·À½
5/9/2024,³²ÇØ(295),X,22.6,23,17,9.9,65.8,X, ,X,³·À½
5/9/2024,ºÎÃµ(433),X,19.4,20.5,14.5,9.2,65,X, ,X,³·À½
5/9/2024,¾È¾ç(434),X,17,21.2,15.9,11.1,,X, ,X,³·À½
5/9/2024,±¤¸í(437),X,20.4,21.8,16.4,11.1,61,X, ,X,³·À½
5/9/2024,±ºÆ÷(438),X,21.1,22.6,15.9,10,61,X, ,X,³·À½
5/9/2024,±èÆ÷(441),X,,20.3,15.3,10,,X, ,X,³·À½
5/9/2024,ÇÏ³²(444),X,21.5,23.3,15.5,7.8,61,X, ,X,³·À½
5/9/2024,ÀÇ¿Õ(445),X,20.9,21.9,14.7,7.4,68,X, ,X,³·À½
5/9/2024,Æ÷Ãµ(504),X,21.3,22.4,14.9,7.7,70,X, ,X,³·À½
5/9/2024,°¡ÆòÁ¶Á¾(505),X,21.4,22.5,14.2,6.4,71,X, ,X,³·À½
5/9/2024,¾È¼º(516),X,21.5,22.7,15.2,7.6,63,X, ,X,³·À½
5/9/2024,°£¼º(517),X,22.9,24.8,17.9,5.6,47,X, ,X,³·À½
5/9/2024,ÆòÃ¢(526),X,20.2,22.2,13.1,4.2,62,X, ,X,³·À½
5/9/2024,ÀÇÁ¤ºÎ(532),X,21.5,22.9,15,8.1,67,X, ,X,³·À½
5/9/2024,È¾¼º(536),X,21,22.5,14.7,6,62,X, ,X,³·À½
5/9/2024,°í¾ç(540),X,23,24.2,15.6,8.1,71,X, ,X,³·À½
5/9/2024,³²¾çÁÖ(541),X,22,23.4,16,8.3,64,X, ,X,³·À½
5/9/2024,¾È»ê(545),X,21.5,22.2,14.4,5.9,73,X, ,X,³·À½
5/9/2024,°æ±â±¤ÁÖ(546),X,20.7,22.6,15.2,7.9,57,X, ,X,³·À½
5/9/2024,¿©ÁÖ(548),X,21.6,22.8,15.6,7.8,60,X, ,X,³·À½
5/9/2024,¿ëÀÎ(549),X,21.1,22.5,15.3,7.2,63,X, ,X,³·À½
5/9/2024,¿À»ê(550),X,22.4,23.1,14.9,6.8,69,X, ,X,³·À½
5/9/2024,ÆòÅÃ(551),X,21.5,22.8,15.5,8.6,65,X, ,X,³·À½
5/9/2024,È­Ãµ(555),X,21.5,23,13.8,5,67,X, ,X,³·À½
5/9/2024,¾ç±¸(556),X,21.3,23,13.4,3.7,63,X, ,X,³·À½
5/9/2024,½ÃÈï(565),X,21,21.4,15.1,7.6,72,X, ,X,³·À½
5/9/2024,±¸¸®(569),X,21.5,22.9,15.9,8.8,63,X, ,X,³·À½
5/9/2024,È­¼º(571),X,21.1,21.9,14.9,8.5,69,X, ,X,³·À½
5/9/2024,¼º³²(572),X,21.2,22,15.7,8.4,68,X, ,X,³·À½
5/9/2024,°úÃµ(590),X,22.4,23.6,15.7,7.2,66,X, ,X,³·À½
5/9/2024,¾çÁÖ(598),X,21.4,22.2,15,7.1,69,X, ,X,³·À½
5/9/2024,´Ü¾ç(601),X,20.9,22.9,14.5,5.8,63,X, ,X,³·À½
5/9/2024,ÁøÃµ(602),X,21.2,23.8,16.2,8.2,51,X, ,X,³·À½
5/9/2024,±«»ê(603),X,21.2,23.1,14.4,5.5,63,X, ,X,³·À½
5/9/2024,¿ÁÃµ(604),X,21.5,22.9,14.9,5.9,60,X, ,X,³·À½
5/9/2024,È«ºÏ(608),X,,,,,,X, ,X,³·À½
5/9/2024,°øÁÖ(612),X,21.6,22.9,15,6.5,63,X, ,X,³·À½
5/9/2024,¼­Ãµ(614),X,19.2,19.3,13.6,6.7,74,X, ,X,³·À½
5/9/2024,³í»ê(615),X,20.3,21.7,14.6,7.3,64,X, ,X,³·À½
5/9/2024,´çÁø(616),X,20.9,21.4,14.9,7,67,X, ,X,³·À½
5/9/2024,Ã»¾ç(618),X,20.3,21.6,13.3,5,68,X, ,X,³·À½
5/9/2024,À½¼º(619),X,20.8,22.4,14.6,6.3,63,X, ,X,³·À½
5/9/2024,ÁõÆò(623),X,20.7,22.9,15.3,7.1,57,X, ,X,³·À½
5/9/2024,ÅÂ¾È(627),X,19.5,19.5,14.2,8.2,79,X, ,X,³·À½
5/9/2024,¿¹»ê(628),X,20.2,21.8,15.2,8.5,62,X, ,X,³·À½
5/9/2024,¾Æ»ê(634),X,22.8,23.5,15.1,7.8,68,X, ,X,³·À½
5/9/2024,°è·æ(636),X,20.3,21.3,13.3,4.6,68,X, ,X,³·À½
5/9/2024,¿¬ÃµÃ»»ê(652),X,21.2,21.9,14.7,7.5,70,X, ,X,³·À½
5/9/2024,¾ç¾ç(670),X,22.5,24.7,19,6.9,40,X, ,X,³·À½
5/9/2024,¹«¾È(699),X,20.1,21.5,14.2,7,67,X, ,X,³·À½
5/9/2024,¹«ÁÖ(701),X,20.9,22.3,13.9,4.8,63,X, ,X,³·À½
5/9/2024,ÀÍ»ê(702),X,19.6,21.2,14.5,8.5,64,X, ,X,³·À½
5/9/2024,Áø¾È(703),X,19.6,20.8,12.8,4.5,67,X, ,X,³·À½
5/9/2024,´ã¾ç(706),X,24.1,24.8,15.4,7.3,74,X, ,X,³·À½
5/9/2024,±¸·Ê(709),X,23.2,24.1,15.7,8.6,72,X, ,X,³·À½
5/9/2024,³ªÁÖ(710),X,21.2,22.7,14.6,6.8,67,X, ,X,³·À½
5/9/2024,¼øÃµ½Ã(712),X,23.6,25,16.3,8.7,71,X, ,X,³·À½
5/9/2024,±¤¾çÀ¾(713),X,23.8,25.7,17.2,8.4,63,X, ,X,³·À½
5/9/2024,Àå¼º(730),X,21.7,23.3,14.6,6.8,66,X, ,X,³·À½
5/9/2024,¿µ¾Ï(731),X,21.9,22.3,14.3,7.4,75,X, ,X,³·À½
5/9/2024,º¸¼º(732),X,21.6,23,14.8,7.8,70,X, ,X,³·À½
5/9/2024,¿ÏÁÖ(734),X,21.2,22.2,14,6.9,68,X, ,X,³·À½
5/9/2024,±èÁ¦(737),X,20.4,21.5,15.2,9.3,62,X, ,X,³·À½
5/9/2024,È­¼ø(741),X,22.5,23.6,14.6,7.8,69,X, ,X,³·À½
5/9/2024,ÇÔÆò(754),X,20.9,21.9,13.9,6.3,69,X, ,X,³·À½
5/9/2024,°î¼º(768),X,22.5,24.1,14.6,7.1,68,X, ,X,³·À½
5/9/2024,¾ÐÇØµµ(789),X,20.6,20.4,15.8,10.6,68,X, ,X,³·À½
5/9/2024,¿µ¾ç(801),X,21.6,22.6,13.6,4.7,70,X, ,X,³·À½
5/9/2024,¼ºÁÖ(810),X,23.6,26.3,15.7,5.9,60,X, ,X,³·À½
5/9/2024,°í·É(812),X,24.1,24.5,15,6.5,75,X, ,X,³·À½
5/9/2024,Ã»µµ(813),X,22.9,24.2,14.6,5.5,71,X, ,X,³·À½
5/9/2024,¿¹Ãµ(815),X,21.6,23.9,14.9,6,65,X, ,X,³·À½
5/9/2024,±èÃµ(822),X,23.7,26.2,16.1,5.1,58,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,±ºÀ§(823),X,22.6,24,14.6,5.6,68,X, ,X,³·À½
5/9/2024,Ä¥°î(825),X,23.4,25.4,16.2,6.8,64,X, ,X,³·À½
5/9/2024,°æ»ê(827),X,23.4,25.3,16.2,6.3,59,X, ,X,³·À½
5/9/2024,»ïÃ´(876),X,24.3,26.7,18.6,7,43,X, ,X,³·À½
5/9/2024,¼ÓÃÊ(90),X,23.4,25.2,18.5,6.5,44.1,X, ,X,³·À½
5/9/2024,»ïÃµÆ÷(907),X,21.8,20.7,16.2,10.1,72,X, ,X,³·À½
5/9/2024,°í¼º(918),X,21.3,20.5,14.9,8,80,X, ,X,³·À½
5/9/2024,Ã¢³ç(919),X,24,25,15.3,5.9,75,X, ,X,³·À½
5/9/2024,ÇÔ¾È(920),X,23.3,24.6,15.3,7,73,X, ,X,³·À½
5/9/2024,ºÏÃáÃµ(93),X,21.7,23,14.7,6.5,66.8,X, ,X,³·À½
5/9/2024,ÇÏµ¿(932),X,24.2,25,17,7.6,64,X, ,X,³·À½
5/9/2024,Ã¶¿ø(95),X,20.7,21.4,14.7,7.3,68.9,X, ,X,³·À½
5/9/2024,µ¿µÎÃµ(98),X,21,21.7,15.2,8.3,71.5,X, ,X,³·À½
5/9/2024,ÆÄÁÖ(99),X,21.4,21.1,14.5,6.6,77.8,X, ,X,³·À½
5/10/2024,ºÏ°­¸ª(104),X,25.9,28.8,22.7,16.4,37,X, ,X,³·À½
5/10/2024,µ¿ÇØ(106),X,26.3,29.4,22.5,15.8,37.9,X, ,X,³·À½
5/10/2024,¼­¿ï(108),X,22.6,23.8,17.9,12.5,55.6,X, ,X,³·À½
5/10/2024,ÀÎÃµ(112),X,20.4,20.5,16.3,12.8,62.1,X, ,X,³·À½
5/10/2024,¿øÁÖ(114),X,23.8,25.4,17.9,10.9,52.1,X, ,X,³·À½
5/10/2024,¿ï¸ªµµ(115),X,22,22.1,18.5,15.1,64.6,X, ,X,³·À½
5/10/2024,¼ö¿ø(119),X,22.1,23.6,16.7,10.9,55.9,X, ,X,³·À½
5/10/2024,¿µ¿ù(121),X,23.1,25.4,16.7,7.6,55,X, ,X,³·À½
5/10/2024,ÃæÁÖ(127),X,24,25.8,16.9,7.9,57.4,X, ,X,³·À½
5/10/2024,¼­»ê(129),X,20.1,20.9,16,11,64.8,X, ,X,³·À½
5/10/2024,¿ïÁø(130),X,26.7,29.8,22.2,16.5,39.8,X, ,X,³·À½
5/10/2024,Ã»ÁÖ(131),X,23.5,25.8,18.9,12.3,45.3,X, ,X,³·À½
5/10/2024,´ëÀü(133),X,23.4,25.4,17.9,9.6,51.1,X, ,X,³·À½
5/10/2024,ÃßÇ³·É(135),X,24.7,26.7,17.2,8.3,55.6,X, ,X,³·À½
5/10/2024,¾Èµ¿(136),X,25.2,27.2,19,9.6,53.3,X, ,X,³·À½
5/10/2024,»óÁÖ(137),X,26.3,28,19.3,10.3,52,X, ,X,³·À½
5/10/2024,Æ÷Ç×(138),X,26.5,29.7,22.3,16.1,31.6,X, ,X,³·À½
5/10/2024,±º»ê(140),X,21.9,23.5,16.2,9.4,65.3,X, ,X,³·À½
5/10/2024,´ë±¸(143),X,26.3,29.8,19.9,10.5,43.3,X, ,X,³·À½
5/10/2024,ÀüÁÖ(146),X,24.5,26.3,18,10.7,55.3,X, ,X,³·À½
5/10/2024,¿ï»ê(152),X,25.4,27.6,20.7,14.1,36.6,X, ,X,³·À½
5/10/2024,Ã¢¿ø(155),X,24.1,25.6,18.5,12.1,57.8,X, ,X,³·À½
5/10/2024,±¤ÁÖ(156),X,24.8,25.8,18.1,10.9,63.6,X, ,X,³·À½
5/10/2024,ºÎ»ê(159),X,23.6,24.3,19,14.9,52.5,X, ,X,³·À½
5/10/2024,Åë¿µ(162),X,22,23.1,17.7,12.4,62.9,X, ,X,³·À½
5/10/2024,¸ñÆ÷(165),X,22.5,22.8,17.2,12,69.8,X, ,X,³·À½
5/10/2024,¿©¼ö(168),X,20.7,21.5,17.6,14,56.9,X, ,X,³·À½
5/10/2024,Èæ»êµµ(169),X,23.8,22.5,16.3,12,81.5,X, ,X,³·À½
5/10/2024,¿Ïµµ(170),X,23.7,23.8,17.1,10.1,67.9,X, ,X,³·À½
5/10/2024,°íÃ¢(172),X,23.4,25,16.9,8.1,60.8,X, ,X,³·À½
5/10/2024,Á¦ÁÖ(184),X,21.1,20.6,17.3,12.7,61.8,X, ,X,³·À½
5/10/2024,ÁøÁÖ(192),X,24.4,25.5,17.3,8.3,65,X, ,X,³·À½
5/10/2024,¾çÆò(202),X,23.1,25,17.1,10,56.5,X, ,X,³·À½
5/10/2024,ÀÌÃµ(203),X,24.1,25.5,17.3,9.2,56,X, ,X,³·À½
5/10/2024,ÀÎÁ¦(211),X,23.2,24.6,17.3,7.9,55.8,X, ,X,³·À½
5/10/2024,È«Ãµ(212),X,23.1,25,16.5,8.4,57.5,X, ,X,³·À½
5/10/2024,ÅÂ¹é(216),X,22.4,25.2,18.7,11.6,41,X, ,X,³·À½
5/10/2024,Á¤¼±±º(217),X,24.1,26.7,17.3,7.1,49.6,X, ,X,³·À½
5/10/2024,Á¦Ãµ(221),X,22.4,24.5,15.6,6.7,63.8,X, ,X,³·À½
5/10/2024,º¸Àº(226),X,23.7,25.3,16.1,7.3,65.1,X, ,X,³·À½
5/10/2024,Ãµ¾È(232),X,23.4,25.1,16.2,7.5,60.5,X, ,X,³·À½
5/10/2024,º¸·É(235),X,20.1,21,16,9.7,65.8,X, ,X,³·À½
5/10/2024,ºÎ¿©(236),X,23,24.8,16.1,8.1,66,X, ,X,³·À½
5/10/2024,±Ý»ê(238),X,24.5,26.2,16.2,6.6,64.3,X, ,X,³·À½
5/10/2024,¼¼Á¾(239),X,22.8,24.8,17.1,9.5,56.6,X, ,X,³·À½
5/10/2024,ºÎ¾È(243),X,23.8,25.2,17.8,10.7,59.5,X, ,X,³·À½
5/10/2024,ÀÓ½Ç(244),X,23.4,25.5,17,6.3,57.6,X, ,X,³·À½
5/10/2024,Á¤À¾(245),X,24.6,26.3,17.5,8.5,55.3,X, ,X,³·À½
5/10/2024,³²¿ø(247),X,24.4,26.5,17.5,7.5,55.6,X, ,X,³·À½
5/10/2024,Àå¼ö(248),X,22.9,24.4,16.3,5.5,54.6,X, ,X,³·À½
5/10/2024,¿µ±¤±º(252),X,23.3,24.6,17,9,60.8,X, ,X,³·À½
5/10/2024,±èÇØ½Ã(253),X,25,25.8,18.7,12.1,56.6,X, ,X,³·À½
5/10/2024,¼øÃ¢±º(254),X,23.1,25.6,17.2,7.3,53,X, ,X,³·À½
5/10/2024,¾ç»ê½Ã(257),X,24.7,26.1,19.2,11.4,59.3,X, ,X,³·À½
5/10/2024,°­Áø±º(259),X,23.9,24.7,16.4,8.1,72.3,X, ,X,³·À½
5/10/2024,ÀåÈï(260),X,23.6,25,16.4,7.3,70.1,X, ,X,³·À½
5/10/2024,ÇØ³²(261),X,22.4,24.5,16.2,8.3,70.9,X, ,X,³·À½
5/10/2024,°íÈï(262),X,22.5,24,16.3,7.9,64.6,X, ,X,³·À½
5/10/2024,ÀÇ·É±º(263),X,24.5,26.9,18.1,8.6,55,X, ,X,³·À½
5/10/2024,ÇÔ¾ç±º(264),X,25.4,28,17.8,7.7,55,X, ,X,³·À½
5/10/2024,Áøµµ±ºASOS(268),X,21.5,21.9,16,8.7,73.4,X, ,X,³·À½
5/10/2024,ºÀÈ­(271),X,23.1,24.3,16,7,66.1,X, ,X,³·À½
5/10/2024,¿µÁÖ(272),X,25,26.4,17.5,8.9,58.6,X, ,X,³·À½
5/10/2024,¹®°æ(273),X,25,27.3,18.6,10.5,53.6,X, ,X,³·À½
5/10/2024,Ã»¼Û±º(276),X,25.4,27.8,17.3,6.4,60.4,X, ,X,³·À½
5/10/2024,¿µ´ö(277),X,25.6,28.3,20.8,13.8,44.8,X, ,X,³·À½
5/10/2024,ÀÇ¼º(278),X,25.8,28.1,17.7,6.9,62.8,X, ,X,³·À½
5/10/2024,±¸¹Ì(279),X,26.2,28.2,19.2,9.5,49,X, ,X,³·À½
5/10/2024,¿µÃµ(281),X,25.4,28.1,19.6,12.2,44.6,X, ,X,³·À½
5/10/2024,°æÁÖ½Ã(283),X,26.6,29.9,19.4,9.1,43.9,X, ,X,³·À½
5/10/2024,°ÅÃ¢(284),X,25.5,27.5,16.5,5.8,60.5,X, ,X,³·À½
5/10/2024,ÇÕÃµ(285),X,25.8,28.2,18.5,8.7,51.4,X, ,X,³·À½
5/10/2024,¹Ð¾ç(288),X,25.5,28,18.6,10.2,51.6,X, ,X,³·À½
5/10/2024,»êÃ»(289),X,25.4,27.3,17.6,7.7,57.6,X, ,X,³·À½
5/10/2024,°ÅÁ¦(294),X,22.3,23.1,16.9,11,67.3,X, ,X,³·À½
5/10/2024,³²ÇØ(295),X,22,24.6,17.8,11.5,56.8,X, ,X,³·À½
5/10/2024,ºÎÃµ(433),X,20.7,22.5,16.3,11.6,53,X, ,X,³·À½
5/10/2024,¾È¾ç(434),X,15.6,23.5,17.8,13.1,,X, ,X,³·À½
5/10/2024,±¤¸í(437),X,22.4,24.3,18.3,13.6,52,X, ,X,³·À½
5/10/2024,±ºÆ÷(438),X,22,24.2,17.5,11.9,52,X, ,X,³·À½
5/10/2024,±èÆ÷(441),X,,23.4,17.3,12.4,,X, ,X,³·À½
5/10/2024,ÇÏ³²(444),X,22.8,24.6,16.6,10.3,54,X, ,X,³·À½
5/10/2024,ÀÇ¿Õ(445),X,21.8,23.3,16.1,10.2,59,X, ,X,³·À½
5/10/2024,Æ÷Ãµ(504),X,22.4,24.4,16.3,9.5,63,X, ,X,³·À½
5/10/2024,°¡ÆòÁ¶Á¾(505),X,22.8,24.2,15.7,7.5,64,X, ,X,³·À½
5/10/2024,¾È¼º(516),X,24.5,25.7,16.8,9.5,60,X, ,X,³·À½
5/10/2024,°£¼º(517),X,24.6,27.4,21.7,16.1,35,X, ,X,³·À½
5/10/2024,ÆòÃ¢(526),X,22.9,25.6,15.8,6.6,59,X, ,X,³·À½
5/10/2024,ÀÇÁ¤ºÎ(532),X,22.2,24.2,17,10.8,58,X, ,X,³·À½
5/10/2024,È¾¼º(536),X,23.1,24.9,16.2,8.2,60,X, ,X,³·À½
5/10/2024,°í¾ç(540),X,24.7,26.3,17.6,10.6,60,X, ,X,³·À½
5/10/2024,³²¾çÁÖ(541),X,24,25.6,17.6,10.7,57,X, ,X,³·À½
5/10/2024,¾È»ê(545),X,22.4,23.9,15.7,8.5,66,X, ,X,³·À½
5/10/2024,°æ±â±¤ÁÖ(546),X,21.8,24.3,16.5,9.4,52,X, ,X,³·À½
5/10/2024,¿©ÁÖ(548),X,24.4,25.7,17.1,9,55,X, ,X,³·À½
5/10/2024,¿ëÀÎ(549),X,22.6,24.9,16.4,9.3,57,X, ,X,³·À½
5/10/2024,¿À»ê(550),X,23.8,25.2,16.2,8.5,64,X, ,X,³·À½
5/10/2024,ÆòÅÃ(551),X,23.5,25,17.4,10.8,58,X, ,X,³·À½
5/10/2024,È­Ãµ(555),X,23.2,25,15.8,7.9,64,X, ,X,³·À½
5/10/2024,¾ç±¸(556),X,22.8,25.1,16.7,7.2,54,X, ,X,³·À½
5/10/2024,½ÃÈï(565),X,22.3,23.2,16.4,9.7,64,X, ,X,³·À½
5/10/2024,±¸¸®(569),X,23.5,25.1,17.7,11.4,55,X, ,X,³·À½
