ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
6/1/2025,¹®°æ(273),X,28.3,29.5,21.4,12.4,65,X, ,X,³·À½
6/1/2025,Ã»¼Û±º(276),X,28.3,31,20.3,9,61.9,X, ,X,³·À½
6/1/2025,¿µ´ö(277),X,23.4,22.1,16.8,10.2,83.8,X, ,X,³·À½
6/1/2025,ÀÇ¼º(278),X,28.1,30.7,21.2,11.5,66,X, ,X,³·À½
6/1/2025,±¸¹Ì(279),X,28.9,31.7,23,14.1,58.9,X, ,X,³·À½
6/1/2025,¿µÃµ(281),X,28.1,30.1,19.7,9.9,66.6,X, ,X,³·À½
6/1/2025,°æÁÖ½Ã(283),X,28.3,30.2,19.9,10.3,64.1,X, ,X,³·À½
6/1/2025,°ÅÃ¢(284),X,27.7,29.4,20.3,10.9,65.1,X, ,X,³·À½
6/1/2025,ÇÕÃµ(285),X,28.6,30.8,21.9,12.9,66.5,X, ,X,³·À½
6/1/2025,¹Ð¾ç(288),X,29.1,31,22.2,13.4,60.5,X, ,X,³·À½
6/1/2025,»êÃ»(289),X,27.8,28.8,20.7,12.7,72.8,X, ,X,³·À½
6/1/2025,°ÅÁ¦(294),X,26.1,26.2,20.1,13.5,62.4,X, ,X,³·À½
6/1/2025,³²ÇØ(295),X,26.8,26.9,20.6,15.7,70,X, ,X,³·À½
6/1/2025,ºÎÃµ(433),X,26,27.7,20.3,15.2,58,X, ,X,³·À½
6/1/2025,¾È¾ç(434),X,21.7,28,22.2,17.1,,X, ,X,³·À½
6/1/2025,±¤¸í(437),X,27.5,29.3,22.7,17,55,X, ,X,³·À½
6/1/2025,±ºÆ÷(438),X,27.1,28.9,22.2,16.3,55,X, ,X,³·À½
6/1/2025,±èÆ÷(441),X,,28.7,20.9,14.8,,X, ,X,³·À½
6/1/2025,ÇÏ³²(444),X,28.1,30.3,21.7,14.2,57,X, ,X,³·À½
6/1/2025,ÀÇ¿Õ(445),X,,,,,,X, ,X,³·À½
6/1/2025,Æ÷Ãµ(504),X,28.2,29.6,21.7,13.4,64,X, ,X,³·À½
6/1/2025,°¡ÆòÁ¶Á¾(505),X,27.8,29.5,21,11.7,66,X, ,X,³·À½
6/1/2025,¾È¼º(516),X,28,29.6,21.4,13.8,64,X, ,X,³·À½
6/1/2025,°£¼º(517),X,21.1,19.7,16.3,13,82,X, ,X,³·À½
6/1/2025,ÆòÃ¢(526),X,27,29.3,19.8,10.2,60,X, ,X,³·À½
6/1/2025,ÀÇÁ¤ºÎ(532),X,28.6,29.9,21.8,14.2,65,X, ,X,³·À½
6/1/2025,È¾¼º(536),X,28,29.9,20.7,12,64,X, ,X,³·À½
6/1/2025,°í¾ç(540),X,29,30.8,20.8,13.5,67,X, ,X,³·À½
6/1/2025,³²¾çÁÖ(541),X,29.5,31,22.2,14.5,63,X, ,X,³·À½
6/1/2025,¾È»ê(545),X,27.5,27.9,19.3,12.5,76,X, ,X,³·À½
6/1/2025,°æ±â±¤ÁÖ(546),X,27.6,28.9,20.6,13.2,64,X, ,X,³·À½
6/1/2025,¿©ÁÖ(548),X,28,29.9,21.6,13.2,60,X, ,X,³·À½
6/1/2025,¿ëÀÎ(549),X,28.2,30,21.3,13.1,60,X, ,X,³·À½
6/1/2025,¿À»ê(550),X,27.4,28.5,20.2,12.9,67,X, ,X,³·À½
6/1/2025,ÆòÅÃ(551),X,27.5,29.1,20.9,14.6,69,X, ,X,³·À½
6/1/2025,È­Ãµ(555),X,28.6,30.2,20.5,11.4,66,X, ,X,³·À½
6/1/2025,¾ç±¸(556),X,27.8,30.1,20.5,10,62,X, ,X,³·À½
6/1/2025,½ÃÈï(565),X,25.8,27,19.9,13.4,68,X, ,X,³·À½
6/1/2025,±¸¸®(569),X,28.5,30,21.5,14.3,59,X, ,X,³·À½
6/1/2025,È­¼º(571),X,26.9,27.9,20.2,14.4,66,X, ,X,³·À½
6/1/2025,¼º³²(572),X,27.6,29,21.8,14.7,60,X, ,X,³·À½
6/1/2025,°úÃµ(590),X,28,29.1,20.9,13.7,65,X, ,X,³·À½
6/1/2025,¾çÁÖ(598),X,28,29.9,21.3,13.6,65,X, ,X,³·À½
6/1/2025,´Ü¾ç(601),X,27,29.3,20.2,11.4,63,X, ,X,³·À½
6/1/2025,ÁøÃµ(602),X,27.8,29,20.9,13,61,X, ,X,³·À½
6/1/2025,±«»ê(603),X,27.8,29.3,20.3,10.8,68,X, ,X,³·À½
6/1/2025,¿ÁÃµ(604),X,28.2,30,21.7,13.1,63,X, ,X,³·À½
6/1/2025,È«ºÏ(608),X,,,,,,X, ,X,³·À½
6/1/2025,°øÁÖ(612),X,27.5,29.7,21,12.6,65,X, ,X,³·À½
6/1/2025,¼­Ãµ(614),X,25.8,25.5,19.4,13.6,74,X, ,X,³·À½
6/1/2025,³í»ê(615),X,27.2,28.6,21.3,13.7,64,X, ,X,³·À½
6/1/2025,´çÁø(616),X,26.9,27.2,19.5,13.1,70,X, ,X,³·À½
6/1/2025,Ã»¾ç(618),X,27.7,28.6,19.3,10.6,68,X, ,X,³·À½
6/1/2025,À½¼º(619),X,27.6,28.8,20.8,11.3,66,X, ,X,³·À½
6/1/2025,ÁõÆò(623),X,27.2,29.7,21.2,12.6,57,X, ,X,³·À½
6/1/2025,ÅÂ¾È(627),X,24.9,25.9,19.1,11.6,64,X, ,X,³·À½
6/1/2025,¿¹»ê(628),X,27.2,28.5,20.7,13.8,64,X, ,X,³·À½
6/1/2025,¾Æ»ê(634),X,26.6,27.8,20.5,14.3,64,X, ,X,³·À½
6/1/2025,°è·æ(636),X,27.1,28.7,19.7,10.5,74,X, ,X,³·À½
6/1/2025,¿¬ÃµÃ»»ê(652),X,27.9,29.1,20.5,12.7,65,X, ,X,³·À½
6/1/2025,¾ç¾ç(670),X,20.5,18.3,15.8,12,87,X, ,X,³·À½
6/1/2025,¹«¾È(699),X,27.8,28.7,19.4,12.2,72,X, ,X,³·À½
6/1/2025,¹«ÁÖ(701),X,26.7,29.1,20.1,11.5,64,X, ,X,³·À½
6/1/2025,ÀÍ»ê(702),X,27.9,28.3,20.9,14.1,68,X, ,X,³·À½
6/1/2025,Áø¾È(703),X,26.2,27.8,19.3,10.4,67,X, ,X,³·À½
6/1/2025,´ã¾ç(706),X,27.8,28.7,21,12.3,67,X, ,X,³·À½
6/1/2025,±¸·Ê(709),X,29.1,29.8,21.3,13.4,74,X, ,X,³·À½
6/1/2025,³ªÁÖ(710),X,27.7,28.7,20.1,12,72,X, ,X,³·À½
6/1/2025,¼øÃµ½Ã(712),X,26.8,26.9,21.1,14.8,68,X, ,X,³·À½
6/1/2025,±¤¾çÀ¾(713),X,28.6,29.7,22,14.4,69,X, ,X,³·À½
6/1/2025,Àå¼º(730),X,27.6,29.2,20.3,12.1,70,X, ,X,³·À½
6/1/2025,¿µ¾Ï(731),X,27.4,29,20.1,12.8,73,X, ,X,³·À½
6/1/2025,º¸¼º(732),X,25.3,25.8,18.7,11.6,71,X, ,X,³·À½
6/1/2025,¿ÏÁÖ(734),X,28.3,29.2,20.6,11.8,68,X, ,X,³·À½
6/1/2025,±èÁ¦(737),X,27.9,28.4,20.5,13.9,69,X, ,X,³·À½
6/1/2025,È­¼ø(741),X,27.8,29.2,21,12.3,66,X, ,X,³·À½
6/1/2025,ÇÔÆò(754),X,27.1,28.8,19.7,11.6,69,X, ,X,³·À½
6/1/2025,°î¼º(768),X,28.5,30.3,21,11.5,67,X, ,X,³·À½
6/1/2025,¾ÐÇØµµ(789),X,26.4,26.8,19.5,14.1,80,X, ,X,³·À½
6/1/2025,¿µ¾ç(801),X,27.8,30,19.5,9.3,68,X, ,X,³·À½
6/1/2025,¼ºÁÖ(810),X,28.3,30.5,22.1,12.4,62,X, ,X,³·À½
6/1/2025,°í·É(812),X,28.1,30.4,21.7,11.8,65,X, ,X,³·À½
6/1/2025,Ã»µµ(813),X,28.3,30.5,21,11.2,65,X, ,X,³·À½
6/1/2025,¿¹Ãµ(815),X,28.1,30.9,21.7,13.2,62,X, ,X,³·À½
6/1/2025,±èÃµ(822),X,28.4,31.1,21.5,11.2,59,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,±ºÀ§(823),X,28.6,30.6,21.5,10.9,64,X, ,X,³·À½
6/1/2025,Ä¥°î(825),X,28.6,30.5,22.9,13.8,60,X, ,X,³·À½
6/1/2025,°æ»ê(827),X,27.8,30.8,21.8,12.6,59,X, ,X,³·À½
6/1/2025,»ïÃ´(876),X,22.5,21.1,16.6,11.7,79,X, ,X,³·À½
6/1/2025,¼ÓÃÊ(90),X,21,19.8,17,14.6,81.5,X, ,X,³·À½
6/1/2025,»ïÃµÆ÷(907),X,25.6,24.7,18.9,14.2,79,X, ,X,³·À½
6/1/2025,°í¼º(918),X,25.8,25.5,19.9,13.4,76,X, ,X,³·À½
6/1/2025,Ã¢³ç(919),X,28.6,31.3,22.6,12.8,59,X, ,X,³·À½
6/1/2025,ÇÔ¾È(920),X,28.3,29.8,20.9,12.1,66,X, ,X,³·À½
6/1/2025,ºÏÃáÃµ(93),X,27.9,30.5,21.5,12.5,59,X, ,X,³·À½
6/1/2025,ÇÏµ¿(932),X,27.1,28.6,21.3,14.3,69,X, ,X,³·À½
6/1/2025,Ã¶¿ø(95),X,27.2,28.8,20.8,12.6,63.5,X, ,X,³·À½
6/1/2025,µ¿µÎÃµ(98),X,28.1,29.4,21.3,13.6,65,X, ,X,³·À½
6/1/2025,ÆÄÁÖ(99),X,28.2,28.2,19.9,13.3,78.8,X, ,X,³·À½
6/2/2025,ºÏ°­¸ª(104),X,25,22.9,18.8,14.8,83.8,X, ,X,³·À½
6/2/2025,µ¿ÇØ(106),X,23.9,22.1,18.3,15.2,86.5,X, ,X,³·À½
6/2/2025,¼­¿ï(108),X,23.4,23.1,21,19.2,64.3,X, ,X,³·À½
6/2/2025,ÀÎÃµ(112),X,22.8,22.5,19,17.2,70.9,X, ,X,³·À½
6/2/2025,¿øÁÖ(114),X,23,21.9,20,18.4,77.1,X, ,X,³·À½
6/2/2025,¿ï¸ªµµ(115),X,20.5,18,16.4,14.1,89.3,X, ,X,³·À½
6/2/2025,¼ö¿ø(119),X,23.4,23.5,19.4,16.8,64.9,X, ,X,³·À½
6/2/2025,¿µ¿ù(121),X,24.4,23,18.6,15.4,78.5,X, ,X,³·À½
6/2/2025,ÃæÁÖ(127),X,23.7,22.2,19.3,16.7,79.6,X, ,X,³·À½
6/2/2025,¼­»ê(129),X,22,21.9,18.3,16,64.4,X, ,X,³·À½
6/2/2025,¿ïÁø(130),X,23,20.4,17.5,15.2,94.1,X, ,X,³·À½
6/2/2025,Ã»ÁÖ(131),X,23.7,23.7,21.1,19.2,60.3,X, ,X,³·À½
6/2/2025,´ëÀü(133),X,24.2,24.4,20.4,18.1,65.6,X, ,X,³·À½
6/2/2025,ÃßÇ³·É(135),X,23.9,23.3,19.1,15.3,70.8,X, ,X,³·À½
6/2/2025,¾Èµ¿(136),X,24.6,23.7,20.3,17,75.9,X, ,X,³·À½
6/2/2025,»óÁÖ(137),X,25.4,24.2,20.3,17.2,71,X, ,X,³·À½
6/2/2025,Æ÷Ç×(138),X,24.8,24.6,21,17.8,67.1,X, ,X,³·À½
6/2/2025,±º»ê(140),X,22.4,21.7,18.6,16.7,72.4,X, ,X,³·À½
6/2/2025,´ë±¸(143),X,24.7,24.3,20.3,17.8,70.5,X, ,X,³·À½
6/2/2025,ÀüÁÖ(146),X,24,23.2,19.9,17.9,71.6,X, ,X,³·À½
6/2/2025,¿ï»ê(152),X,23,22.1,18.7,15.9,80.6,X, ,X,³·À½
6/2/2025,Ã¢¿ø(155),X,23.4,21.6,18.8,16.7,82.8,X, ,X,³·À½
6/2/2025,±¤ÁÖ(156),X,22.4,20.7,18.4,16.2,81.6,X, ,X,³·À½
6/2/2025,ºÎ»ê(159),X,23,21.6,19,17,80.4,X, ,X,³·À½
6/2/2025,Åë¿µ(162),X,22.5,20.8,17.9,16.1,84.8,X, ,X,³·À½
6/2/2025,¸ñÆ÷(165),X,21.5,19.3,17.6,16.2,88.4,X, ,X,³·À½
6/2/2025,¿©¼ö(168),X,21.9,19.9,17.7,16.1,84.8,X, ,X,³·À½
6/2/2025,Èæ»êµµ(169),X,18.5,17.7,15.6,14.4,85.6,X, ,X,³·À½
6/2/2025,¿Ïµµ(170),X,21.4,19.2,17.5,16.4,87.4,X, ,X,³·À½
6/2/2025,°íÃ¢(172),X,22,19.7,17.8,16.4,87.4,X, ,X,³·À½
6/2/2025,Á¦ÁÖ(184),X,21.6,20,18.6,16.7,77,X, ,X,³·À½
6/2/2025,ÁøÁÖ(192),X,22.9,20.5,17.8,16.1,88.4,X, ,X,³·À½
6/2/2025,¾çÆò(202),X,23,22.4,19.3,17.1,75.6,X, ,X,³·À½
6/2/2025,ÀÌÃµ(203),X,23.4,22.5,19.6,16.8,79.6,X, ,X,³·À½
6/2/2025,ÀÎÁ¦(211),X,23.2,22.3,18.2,15.3,79.6,X, ,X,³·À½
6/2/2025,È«Ãµ(212),X,22.4,20.7,18.5,16.9,83.9,X, ,X,³·À½
6/2/2025,ÅÂ¹é(216),X,21.4,21.4,16.7,13.4,73.4,X, ,X,³·À½
6/2/2025,Á¤¼±±º(217),X,23.2,22,17.8,14.3,76.3,X, ,X,³·À½
6/2/2025,Á¦Ãµ(221),X,23,21.5,18.6,16,83,X, ,X,³·À½
6/2/2025,º¸Àº(226),X,24.2,23.4,19.1,15.5,77.3,X, ,X,³·À½
6/2/2025,Ãµ¾È(232),X,23.3,23.3,19,15.3,69.8,X, ,X,³·À½
6/2/2025,º¸·É(235),X,22.6,21.8,18.7,16.6,73,X, ,X,³·À½
6/2/2025,ºÎ¿©(236),X,23.9,23.3,19.6,16.5,71.5,X, ,X,³·À½
6/2/2025,±Ý»ê(238),X,24.7,24.6,19.6,16.6,74.1,X, ,X,³·À½
6/2/2025,¼¼Á¾(239),X,23.6,23.5,19.7,16.6,69.3,X, ,X,³·À½
6/2/2025,ºÎ¾È(243),X,22.7,21.9,18.9,17.1,71.8,X, ,X,³·À½
6/2/2025,ÀÓ½Ç(244),X,22.5,21.1,17.4,15.7,83.8,X, ,X,³·À½
6/2/2025,Á¤À¾(245),X,22.7,21.5,18.4,16.9,79.6,X, ,X,³·À½
6/2/2025,³²¿ø(247),X,22.6,20.8,17.9,16.1,85.3,X, ,X,³·À½
6/2/2025,Àå¼ö(248),X,22.5,21.1,16.8,14.7,83.4,X, ,X,³·À½
6/2/2025,¿µ±¤±º(252),X,21.4,19.3,17.4,16.2,85.8,X, ,X,³·À½
6/2/2025,±èÇØ½Ã(253),X,23.6,21.7,18.7,16.2,83.3,X, ,X,³·À½
6/2/2025,¼øÃ¢±º(254),X,22.4,20.7,17.8,16.1,82.5,X, ,X,³·À½
6/2/2025,¾ç»ê½Ã(257),X,24.2,23,19.2,16.3,81.8,X, ,X,³·À½
6/2/2025,°­Áø±º(259),X,21.6,19.4,17.4,16.4,89.4,X, ,X,³·À½
6/2/2025,ÀåÈï(260),X,21.3,19.6,17.3,15.8,86.3,X, ,X,³·À½
6/2/2025,ÇØ³²(261),X,21,19.3,17.3,16.2,90.8,X, ,X,³·À½
6/2/2025,°íÈï(262),X,22.5,21.1,17,13.8,87.4,X, ,X,³·À½
6/2/2025,ÀÇ·É±º(263),X,22.6,21,17.1,15.2,85.1,X, ,X,³·À½
6/2/2025,ÇÔ¾ç±º(264),X,22.7,21.7,17.8,15.7,74.4,X, ,X,³·À½
6/2/2025,Áøµµ±ºASOS(268),X,20.1,17.4,16.7,15.7,91,X, ,X,³·À½
6/2/2025,ºÀÈ­(271),X,23.2,23,17.2,13.9,85.1,X, ,X,³·À½
6/2/2025,¿µÁÖ(272),X,23.7,22.9,18.8,16,80.5,X, ,X,³·À½
6/2/2025,¹®°æ(273),X,24.1,22.9,19.4,15.7,75.9,X, ,X,³·À½
6/2/2025,Ã»¼Û±º(276),X,25.1,25.5,19.4,14.5,70.5,X, ,X,³·À½
6/2/2025,¿µ´ö(277),X,24.5,22.6,18.1,14.1,85.4,X, ,X,³·À½
6/2/2025,ÀÇ¼º(278),X,25.8,25.3,20.2,16.1,76,X, ,X,³·À½
6/2/2025,±¸¹Ì(279),X,26.2,25.4,20.9,18.2,71.3,X, ,X,³·À½
6/2/2025,¿µÃµ(281),X,24.6,24.3,19.5,15.3,76.1,X, ,X,³·À½
6/2/2025,°æÁÖ½Ã(283),X,24.6,24.1,19.8,16.4,74.8,X, ,X,³·À½
6/2/2025,°ÅÃ¢(284),X,23.5,22.2,17.9,15.6,79.9,X, ,X,³·À½
6/2/2025,ÇÕÃµ(285),X,23.8,22.5,18.7,16.6,87,X, ,X,³·À½
6/2/2025,¹Ð¾ç(288),X,24.4,23.4,19.7,17.4,74.5,X, ,X,³·À½
6/2/2025,»êÃ»(289),X,22.9,20.7,17.5,15.5,90.8,X, ,X,³·À½
6/2/2025,°ÅÁ¦(294),X,22.5,21.6,18.3,16.3,78.9,X, ,X,³·À½
6/2/2025,³²ÇØ(295),X,22.6,21.2,18,16.3,83.1,X, ,X,³·À½
6/2/2025,ºÎÃµ(433),X,21.9,22.2,19.4,17.7,61,X, ,X,³·À½
6/2/2025,¾È¾ç(434),X,21.9,23.8,20.8,19.6,,X, ,X,³·À½
6/2/2025,±¤¸í(437),X,24.2,24.6,21.2,19,62,X, ,X,³·À½
6/2/2025,±ºÆ÷(438),X,23.1,23.6,20.6,18.8,60,X, ,X,³·À½
6/2/2025,±èÆ÷(441),X,,22.7,19.3,17,,X, ,X,³·À½
6/2/2025,ÇÏ³²(444),X,22.8,22.1,19.3,17.1,70,X, ,X,³·À½
