ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
5/1/2026,°íÃ¢(172),X,18.2,20.3,13.7,7.7,63.1,X, ,X,³·À½
5/1/2026,Á¦ÁÖ(184),X,20.1,19.5,16.1,12,59.6,X, ,X,³·À½
5/1/2026,ÁøÁÖ(192),X,20.9,23.1,14.7,6.4,58.4,X, ,X,³·À½
5/1/2026,¾çÆò(202),X,22.4,24.6,18.1,13.8,40.1,X, ,X,³·À½
5/1/2026,ÀÌÃµ(203),X,22.9,25,17.1,12.1,48.8,X, ,X,³·À½
5/1/2026,ÀÎÁ¦(211),X,23.2,26.1,17.2,9.9,53,X, ,X,³·À½
5/1/2026,È«Ãµ(212),X,23.1,26.3,18.1,12.6,38.3,X, ,X,³·À½
5/1/2026,ÅÂ¹é(216),X,18.7,20.7,13.3,6,52.4,X, ,X,³·À½
5/1/2026,Á¤¼±±º(217),X,22.3,25.4,16.2,9.7,40.4,X, ,X,³·À½
5/1/2026,Á¦Ãµ(221),X,21.2,23.7,15.2,9.2,47,X, ,X,³·À½
5/1/2026,º¸Àº(226),X,20.6,22.5,14.5,7.9,59.5,X, ,X,³·À½
5/1/2026,Ãµ¾È(232),X,20.1,22.1,15.3,9.2,56.8,X, ,X,³·À½
5/1/2026,º¸·É(235),X,18.8,19.7,13.7,9.8,69.8,X, ,X,³·À½
5/1/2026,ºÎ¿©(236),X,20.6,23,15.6,10.3,54.5,X, ,X,³·À½
5/1/2026,±Ý»ê(238),X,20.4,22.7,15.1,9.6,54.5,X, ,X,³·À½
5/1/2026,¼¼Á¾(239),X,20.7,23,15.9,11.4,45,X, ,X,³·À½
5/1/2026,ºÎ¾È(243),X,18.2,19.7,14.4,9.4,65.4,X, ,X,³·À½
5/1/2026,ÀÓ½Ç(244),X,19,20.9,13.3,6.7,58.1,X, ,X,³·À½
5/1/2026,Á¤À¾(245),X,19.7,22,14.7,8.1,54.1,X, ,X,³·À½
5/1/2026,³²¿ø(247),X,19.9,21.8,13.7,6.3,58.8,X, ,X,³·À½
5/1/2026,Àå¼ö(248),X,18.1,19.8,11.8,4.7,59.9,X, ,X,³·À½
5/1/2026,¿µ±¤±º(252),X,18.7,20.6,14.2,8.1,65.5,X, ,X,³·À½
5/1/2026,±èÇØ½Ã(253),X,22.3,23.9,16.1,9.8,64.9,X, ,X,³·À½
5/1/2026,¼øÃ¢±º(254),X,19,21.7,14,6.4,51.4,X, ,X,³·À½
5/1/2026,¾ç»ê½Ã(257),X,22.8,24.2,16.1,10.6,66.8,X, ,X,³·À½
5/1/2026,°­Áø±º(259),X,21,23,16.1,9.5,57.8,X, ,X,³·À½
5/1/2026,ÀåÈï(260),X,20.4,22.4,14.7,6.4,60.1,X, ,X,³·À½
5/1/2026,ÇØ³²(261),X,19.9,21,13.7,4.5,67.4,X, ,X,³·À½
5/1/2026,°íÈï(262),X,21.2,23.5,16.1,8.8,50.1,X, ,X,³·À½
5/1/2026,ÀÇ·É±º(263),X,21.8,24.1,16.2,10.1,50,X, ,X,³·À½
5/1/2026,ÇÔ¾ç±º(264),X,19.6,22.5,15.3,9,40.1,X, ,X,³·À½
5/1/2026,Áøµµ±ºASOS(268),X,19.6,19.2,13.8,5.8,74.8,X, ,X,³·À½
5/1/2026,ºÀÈ­(271),X,21,23.3,14.5,8.2,57.9,X, ,X,³·À½
5/1/2026,¿µÁÖ(272),X,21.1,23.3,16,10,45.4,X, ,X,³·À½
5/1/2026,¹®°æ(273),X,20.7,22.7,16.5,10.2,43.6,X, ,X,³·À½
5/1/2026,Ã»¼Û±º(276),X,21.3,23.1,14.4,7.9,62.8,X, ,X,³·À½
5/1/2026,¿µ´ö(277),X,21.7,21.3,14.2,9,70.1,X, ,X,³·À½
5/1/2026,ÀÇ¼º(278),X,21.8,24,14.9,9.1,62.1,X, ,X,³·À½
5/1/2026,±¸¹Ì(279),X,22.1,24.8,16.4,8.9,50.4,X, ,X,³·À½
5/1/2026,¿µÃµ(281),X,21.3,23.5,15.3,9.1,58.4,X, ,X,³·À½
5/1/2026,°æÁÖ½Ã(283),X,21.3,23.2,15.7,9.6,59.4,X, ,X,³·À½
5/1/2026,°ÅÃ¢(284),X,21.2,23,14.6,6.6,55.6,X, ,X,³·À½
5/1/2026,ÇÕÃµ(285),X,22.2,24.5,16.2,9.6,59.1,X, ,X,³·À½
5/1/2026,¹Ð¾ç(288),X,22.8,24.7,15.8,9.8,66.8,X, ,X,³·À½
5/1/2026,»êÃ»(289),X,20.5,22.5,16,9.7,44.1,X, ,X,³·À½
5/1/2026,°ÅÁ¦(294),X,21.5,23.3,16.4,8.8,53.6,X, ,X,³·À½
5/1/2026,³²ÇØ(295),X,20.9,23.3,17.7,10.7,37.9,X, ,X,³·À½
5/1/2026,ºÎÃµ(433),X,21.2,23,17.6,14,45,X, ,X,³·À½
5/1/2026,¾È¾ç(434),X,,21.2,16.7,12.9,,X, ,X,³·À½
5/1/2026,±¤¸í(437),X,21.6,23.6,17.4,13.2,43,X, ,X,³·À½
5/1/2026,±ºÆ÷(438),X,19.7,21,16,12.2,48,X, ,X,³·À½
5/1/2026,±èÆ÷(441),X,22.4,23.3,16.7,12.5,53,X, ,X,³·À½
5/1/2026,ÇÏ³²(444),X,23.4,25.1,18,13.1,43,X, ,X,³·À½
5/1/2026,ÀÇ¿Õ(445),X,20.7,21.6,15.3,10.2,59,X, ,X,³·À½
5/1/2026,Æ÷Ãµ(504),X,24,27,18.3,11.5,42,X, ,X,³·À½
5/1/2026,°¡ÆòÁ¶Á¾(505),X,23.4,26,18,12.2,40,X, ,X,³·À½
5/1/2026,¾È¼º(516),X,20.5,22.1,16,11.7,50,X, ,X,³·À½
5/1/2026,°£¼º(517),X,19.9,22.8,15.2,11.3,71,X, ,X,³·À½
5/1/2026,ÆòÃ¢(526),X,22.1,24.7,15,10,55,X, ,X,³·À½
5/1/2026,ÀÇÁ¤ºÎ(532),X,23.3,25.7,18.2,12.2,41,X, ,X,³·À½
5/1/2026,È¾¼º(536),X,23.2,26.4,17.1,11.7,43,X, ,X,³·À½
5/1/2026,°í¾ç(540),X,24.2,25.8,17.1,11,50,X, ,X,³·À½
5/1/2026,³²¾çÁÖ(541),X,24.5,26.8,18.9,12.6,41,X, ,X,³·À½
5/1/2026,¾È»ê(545),X,19.6,20.6,14.4,8.3,65,X, ,X,³·À½
5/1/2026,°æ±â±¤ÁÖ(546),X,21.5,23.4,16.4,11.9,46,X, ,X,³·À½
5/1/2026,¿©ÁÖ(548),X,23.4,26.1,16.6,10.6,48,X, ,X,³·À½
5/1/2026,¿ëÀÎ(549),X,20.9,22.8,16.4,12.2,49,X, ,X,³·À½
5/1/2026,¿À»ê(550),X,21.1,22.5,15,10,58,X, ,X,³·À½
5/1/2026,ÆòÅÃ(551),X,21,22.4,16.3,11.6,53,X, ,X,³·À½
5/1/2026,È­Ãµ(555),X,24.2,27.1,18.9,11.9,41,X, ,X,³·À½
5/1/2026,¾ç±¸(556),X,23.5,26.3,17.4,9.8,53,X, ,X,³·À½
5/1/2026,½ÃÈï(565),X,19.8,20.5,15.2,11,57,X, ,X,³·À½
5/1/2026,±¸¸®(569),X,23.2,25.2,17.7,12.8,43,X, ,X,³·À½
5/1/2026,È­¼º(571),X,20.1,21.3,15.3,11,55,X, ,X,³·À½
5/1/2026,¼º³²(572),X,21.8,23.8,17.2,13,46,X, ,X,³·À½
5/1/2026,°úÃµ(590),X,21.6,23.2,16.9,12.9,48,X, ,X,³·À½
5/1/2026,¾çÁÖ(598),X,23.6,27.3,18.1,11.4,41,X, ,X,³·À½
5/1/2026,´Ü¾ç(601),X,21,23.4,15.7,9.3,51,X, ,X,³·À½
5/1/2026,ÁøÃµ(602),X,20,21.7,15.8,10,51,X, ,X,³·À½
5/1/2026,±«»ê(603),X,20.7,22.6,14.5,8,57,X, ,X,³·À½
5/1/2026,¿ÁÃµ(604),X,21.5,23.9,15.4,9,55,X, ,X,³·À½
5/1/2026,È«ºÏ(608),X,,,,,,X, ,X,³·À½
5/1/2026,°øÁÖ(612),X,20.7,23.1,16.4,10.7,47,X, ,X,³·À½
5/1/2026,¼­Ãµ(614),X,17.4,17.1,12.4,8.7,81,X, ,X,³·À½
5/1/2026,³í»ê(615),X,20.4,22.9,15.6,10.4,55,X, ,X,³·À½
5/1/2026,´çÁø(616),X,18.6,20.4,15.1,10.8,58,X, ,X,³·À½
5/1/2026,Ã»¾ç(618),X,19.7,21.4,14.2,8.9,55,X, ,X,³·À½
5/1/2026,À½¼º(619),X,21.2,23,15.3,9.2,53,X, ,X,³·À½
5/1/2026,ÁõÆò(623),X,20.1,22.6,15.9,9.1,47,X, ,X,³·À½
5/1/2026,ÅÂ¾È(627),X,18.4,20.4,14.1,8.8,65,X, ,X,³·À½
5/1/2026,¿¹»ê(628),X,19.7,22.8,16.2,11.2,46,X, ,X,³·À½
5/1/2026,¾Æ»ê(634),X,20.2,22.6,16,11.3,52,X, ,X,³·À½
5/1/2026,°è·æ(636),X,20.4,22.6,13.7,7.4,63,X, ,X,³·À½
5/1/2026,¿¬ÃµÃ»»ê(652),X,23.5,26.6,18,10.1,43,X, ,X,³·À½
5/1/2026,¾ç¾ç(670),X,20.4,21.9,15.4,11.7,72,X, ,X,³·À½
5/1/2026,¹«¾È(699),X,19.7,20.3,13.7,7.3,71,X, ,X,³·À½
5/1/2026,¹«ÁÖ(701),X,19.7,22,13.8,7.5,57,X, ,X,³·À½
5/1/2026,ÀÍ»ê(702),X,19.4,20.6,14.3,8.4,64,X, ,X,³·À½
5/1/2026,Áø¾È(703),X,18.4,19.8,11.8,5.6,61,X, ,X,³·À½
5/1/2026,´ã¾ç(706),X,20.5,22.6,14.3,4.8,57,X, ,X,³·À½
5/1/2026,±¸·Ê(709),X,20.5,22.4,15.6,8.1,52,X, ,X,³·À½
5/1/2026,³ªÁÖ(710),X,20,22.2,14.5,7.1,60,X, ,X,³·À½
5/1/2026,¼øÃµ½Ã(712),X,20.9,23.6,16.6,8.5,46,X, ,X,³·À½
5/1/2026,±¤¾çÀ¾(713),X,22.2,24.5,17.5,9.9,41,X, ,X,³·À½
5/1/2026,Àå¼º(730),X,20.1,22.1,14.4,7.4,59,X, ,X,³·À½
5/1/2026,¿µ¾Ï(731),X,19.3,21.2,13.3,5.5,67,X, ,X,³·À½
5/1/2026,º¸¼º(732),X,18.8,21.1,14.1,5.7,50,X, ,X,³·À½
5/1/2026,¿ÏÁÖ(734),X,20.9,22.4,13.7,7.3,63,X, ,X,³·À½
5/1/2026,±èÁ¦(737),X,19,19.9,14.3,9.7,69,X, ,X,³·À½
5/1/2026,È­¼ø(741),X,20,22.2,14.3,6.5,55,X, ,X,³·À½
5/1/2026,ÇÔÆò(754),X,19.5,20.8,13.2,5.2,69,X, ,X,³·À½
5/1/2026,°î¼º(768),X,20.4,22.3,13.9,5.6,59,X, ,X,³·À½
5/1/2026,¾ÐÇØµµ(789),X,18.9,17.1,14.3,10.8,84,X, ,X,³·À½
5/1/2026,¿µ¾ç(801),X,21.3,23,14.3,8.2,67,X, ,X,³·À½
5/1/2026,¼ºÁÖ(810),X,21.4,23.4,14.8,8.8,65,X, ,X,³·À½
5/1/2026,°í·É(812),X,22.4,24.9,15.1,8.5,68,X, ,X,³·À½
5/1/2026,Ã»µµ(813),X,21.2,23.3,14.7,9.4,67,X, ,X,³·À½
5/1/2026,¿¹Ãµ(815),X,22.1,24.5,16.6,10.1,48,X, ,X,³·À½
5/1/2026,±èÃµ(822),X,22.5,25.5,16.5,9.1,52,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,±ºÀ§(823),X,22.3,24.3,14.7,8.9,64,X, ,X,³·À½
5/1/2026,Ä¥°î(825),X,22.5,25,16.8,10.1,53,X, ,X,³·À½
5/1/2026,°æ»ê(827),X,21.8,24.2,15.9,9.8,56,X, ,X,³·À½
5/1/2026,»ïÃ´(876),X,19.4,20.9,15.3,12.3,69,X, ,X,³·À½
5/1/2026,¼ÓÃÊ(90),X,20.6,23.4,15.5,11.9,69,X, ,X,³·À½
5/1/2026,»ïÃµÆ÷(907),X,20.5,22.4,16.3,8.3,47,X, ,X,³·À½
5/1/2026,°í¼º(918),X,21.6,23.7,16.7,8.5,52,X, ,X,³·À½
5/1/2026,Ã¢³ç(919),X,21.9,24.1,15.5,9.7,65,X, ,X,³·À½
5/1/2026,ÇÔ¾È(920),X,22.2,24,15.5,9.3,62,X, ,X,³·À½
5/1/2026,ºÏÃáÃµ(93),X,23.8,27,18.6,12.2,41.6,X, ,X,³·À½
5/1/2026,ÇÏµ¿(932),X,20.7,23.4,17,8.7,42,X, ,X,³·À½
5/1/2026,Ã¶¿ø(95),X,23.2,26.2,18.1,10.1,43.3,X, ,X,³·À½
5/1/2026,µ¿µÎÃµ(98),X,24.2,27.7,18.9,11.5,36.4,X, ,X,³·À½
5/1/2026,ÆÄÁÖ(99),X,23.2,26.2,17.2,9.6,48,X, ,X,³·À½
5/2/2026,ºÏ°­¸ª(104),X,23.8,24.9,19.2,13.6,53.4,X, ,X,³·À½
5/2/2026,µ¿ÇØ(106),X,24.3,26.3,20,15.4,49.4,X, ,X,³·À½
5/2/2026,¼­¿ï(108),X,22.3,22.4,17.3,12.8,65.1,X, ,X,³·À½
5/2/2026,ÀÎÃµ(112),X,20.2,19.1,15.3,12.6,77.1,X, ,X,³·À½
5/2/2026,¿øÁÖ(114),X,23,23.8,16.8,9.9,66,X, ,X,³·À½
5/2/2026,¿ï¸ªµµ(115),X,21.3,21,19.1,12.7,50.8,X, ,X,³·À½
5/2/2026,¼ö¿ø(119),X,21.6,21.1,16,10.8,68.1,X, ,X,³·À½
5/2/2026,¿µ¿ù(121),X,23.4,25.1,16,7.5,64.1,X, ,X,³·À½
5/2/2026,ÃæÁÖ(127),X,22.7,23.6,16.7,8,57.9,X, ,X,³·À½
5/2/2026,¼­»ê(129),X,20,19.4,15.1,11.4,77,X, ,X,³·À½
5/2/2026,¿ïÁø(130),X,24.2,26.4,20.7,15.9,46.8,X, ,X,³·À½
5/2/2026,Ã»ÁÖ(131),X,23.5,24.3,18,12.6,52,X, ,X,³·À½
5/2/2026,´ëÀü(133),X,23.4,23.8,17.8,11.7,55.6,X, ,X,³·À½
5/2/2026,ÃßÇ³·É(135),X,22.7,24.4,18.7,12.9,46.3,X, ,X,³·À½
5/2/2026,¾Èµ¿(136),X,23.8,25.4,18,9.5,52.6,X, ,X,³·À½
5/2/2026,»óÁÖ(137),X,24.4,26,19.6,13.5,44,X, ,X,³·À½
5/2/2026,Æ÷Ç×(138),X,24.2,27.4,21.8,16.3,33.6,X, ,X,³·À½
5/2/2026,±º»ê(140),X,21,20.7,15.2,8.9,68,X, ,X,³·À½
5/2/2026,´ë±¸(143),X,24.5,27.5,19.9,11.8,44,X, ,X,³·À½
5/2/2026,ÀüÁÖ(146),X,23.1,23.3,17.3,10.4,59,X, ,X,³·À½
5/2/2026,¿ï»ê(152),X,23.5,25.9,19.7,13.9,42.5,X, ,X,³·À½
5/2/2026,Ã¢¿ø(155),X,22.6,24.1,18.6,13,48.5,X, ,X,³·À½
5/2/2026,±¤ÁÖ(156),X,21.4,21.2,16.5,10.7,65,X, ,X,³·À½
5/2/2026,ºÎ»ê(159),X,22.7,23.5,18,14.5,52.3,X, ,X,³·À½
5/2/2026,Åë¿µ(162),X,21.1,22.5,16.4,11.9,61.1,X, ,X,³·À½
5/2/2026,¸ñÆ÷(165),X,19.7,18.8,15.7,12.2,74.4,X, ,X,³·À½
5/2/2026,¿©¼ö(168),X,21.1,21.3,17.3,14.9,58.3,X, ,X,³·À½
5/2/2026,Èæ»êµµ(169),X,18.9,17.5,13.8,10.9,83.5,X, ,X,³·À½
5/2/2026,¿Ïµµ(170),X,21.9,21.9,16.7,11.9,65.9,X, ,X,³·À½
5/2/2026,°íÃ¢(172),X,21.4,21.2,15.4,7.9,72.4,X, ,X,³·À½
5/2/2026,Á¦ÁÖ(184),X,20.8,21,17.2,14.2,60.1,X, ,X,³·À½
5/2/2026,ÁøÁÖ(192),X,22.5,23.7,15.8,6,62,X, ,X,³·À½
5/2/2026,¾çÆò(202),X,21.9,22.3,16.2,9.7,65.5,X, ,X,³·À½
5/2/2026,ÀÌÃµ(203),X,23.3,23,16.2,9.1,69.6,X, ,X,³·À½
5/2/2026,ÀÎÁ¦(211),X,22.3,23.3,16.5,9.8,60.3,X, ,X,³·À½
5/2/2026,È«Ãµ(212),X,21.9,23.1,16.4,8.9,62.8,X, ,X,³·À½
5/2/2026,ÅÂ¹é(216),X,21.3,23.1,15.6,10.2,55.4,X, ,X,³·À½
5/2/2026,Á¤¼±±º(217),X,23,24.9,15.9,8.1,57.3,X, ,X,³·À½
5/2/2026,Á¦Ãµ(221),X,21.3,22.3,15,6,66.9,X, ,X,³·À½
5/2/2026,º¸Àº(226),X,23.1,24.1,15.9,6.6,65.3,X, ,X,³·À½
5/2/2026,Ãµ¾È(232),X,23.2,23.5,15.9,7.5,68.3,X, ,X,³·À½
5/2/2026,º¸·É(235),X,20.3,20,15.3,9.9,72,X, ,X,³·À½
5/2/2026,ºÎ¿©(236),X,22.5,22.4,15.6,8.5,72.3,X, ,X,³·À½
5/2/2026,±Ý»ê(238),X,22.6,23.4,16.3,7.1,63.5,X, ,X,³·À½
5/2/2026,¼¼Á¾(239),X,22.7,22.7,16.4,9.3,65.3,X, ,X,³·À½
5/2/2026,ºÎ¾È(243),X,22.3,22.3,16.6,10.6,66.5,X, ,X,³·À½
5/2/2026,ÀÓ½Ç(244),X,21.7,22.8,15.1,5.3,65.1,X, ,X,³·À½
5/2/2026,Á¤À¾(245),X,22.4,22.1,16.4,9,66.4,X, ,X,³·À½
5/2/2026,³²¿ø(247),X,21.9,22.4,15.6,6.9,62.6,X, ,X,³·À½
5/2/2026,Àå¼ö(248),X,21.4,23.4,14.7,4.3,62,X, ,X,³·À½
5/2/2026,¿µ±¤±º(252),X,21.1,20.7,15.5,8.6,69.8,X, ,X,³·À½
5/2/2026,±èÇØ½Ã(253),X,24.7,26.1,18,12,55,X, ,X,³·À½
5/2/2026,¼øÃ¢±º(254),X,21.4,21.6,15.3,6.4,63.9,X, ,X,³·À½
5/2/2026,¾ç»ê½Ã(257),X,25,26.8,18.8,11.9,58.8,X, ,X,³·À½
5/2/2026,°­Áø±º(259),X,23,23.1,16,9.3,72.8,X, ,X,³·À½
5/2/2026,ÀåÈï(260),X,22.8,23.2,15.9,7.7,72.4,X, ,X,³·À½
5/2/2026,ÇØ³²(261),X,21.2,20.6,14.9,8.3,75.9,X, ,X,³·À½
5/2/2026,°íÈï(262),X,22.1,22.8,16.7,9.3,63,X, ,X,³·À½
5/2/2026,ÀÇ·É±º(263),X,24.4,26.1,17.3,6.4,52.3,X, ,X,³·À½
5/2/2026,ÇÔ¾ç±º(264),X,22.4,25.5,17.4,8.1,48.5,X, ,X,³·À½
5/2/2026,Áøµµ±ºASOS(268),X,20.8,20.7,14.9,8.9,74.1,X, ,X,³·À½
5/2/2026,ºÀÈ­(271),X,22,23.8,16,7.8,60,X, ,X,³·À½
5/2/2026,¿µÁÖ(272),X,22.9,24.3,17.9,12.1,53.6,X, ,X,³·À½
5/2/2026,¹®°æ(273),X,24.4,25.9,18.3,9.8,54.8,X, ,X,³·À½
5/2/2026,Ã»¼Û±º(276),X,23.7,26,16.7,7,59,X, ,X,³·À½
5/2/2026,¿µ´ö(277),X,24.3,26.2,19.2,14.7,48.8,X, ,X,³·À½
5/2/2026,ÀÇ¼º(278),X,24.6,27,17.6,7.2,56.6,X, ,X,³·À½
5/2/2026,±¸¹Ì(279),X,25,27.8,19.6,11.1,47.1,X, ,X,³·À½
5/2/2026,¿µÃµ(281),X,23.9,26.4,19.9,13.7,44.6,X, ,X,³·À½
5/2/2026,°æÁÖ½Ã(283),X,25.7,28.3,20.4,11.8,42.5,X, ,X,³·À½
5/2/2026,°ÅÃ¢(284),X,24.2,26.3,17.2,7.9,54.5,X, ,X,³·À½
5/2/2026,ÇÕÃµ(285),X,24.6,26.5,18.1,8.8,57.9,X, ,X,³·À½
5/2/2026,¹Ð¾ç(288),X,25.5,27.5,18.5,8.4,57.8,X, ,X,³·À½
5/2/2026,»êÃ»(289),X,23.8,25.1,18.6,11.4,51.6,X, ,X,³·À½
5/2/2026,°ÅÁ¦(294),X,23,24.6,17.6,11.5,52.9,X, ,X,³·À½
5/2/2026,³²ÇØ(295),X,22.3,24,18,11,52.9,X, ,X,³·À½
5/2/2026,ºÎÃµ(433),X,21.2,20.8,16.5,12.6,70,X, ,X,³·À½
5/2/2026,¾È¾ç(434),X,,21.1,17,13.3,,X, ,X,³·À½
5/2/2026,±¤¸í(437),X,21.4,21.3,16.8,13.7,66,X, ,X,³·À½
5/2/2026,±ºÆ÷(438),X,21.2,21.1,16.2,11.7,65,X, ,X,³·À½
5/2/2026,±èÆ÷(441),X,22.5,21.9,15.9,11.9,77,X, ,X,³·À½
