ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
6/1/2019,ºÏ°­¸ª(104),X,25.4,28.1,22.5,14.4,35.1,X, ,X,¸Å¿ì³ôÀ½
6/1/2019,µ¿ÇØ(106),X,23.4,25.1,20.2,15,39.3,X, ,X,³·À½
6/1/2019,¼­¿ï(108),X,23.4,23.7,18.9,14.8,60.5,X, ,X,³ôÀ½
6/1/2019,ÀÎÃµ(112),X,21.1,19.9,17,14.8,73.5,X, ,X,³ôÀ½
6/1/2019,¿øÁÖ(114),X,23.3,24.4,18.5,12.1,52.9,X, ,X,³·À½
6/1/2019,¿ï¸ªµµ(115),X,24,24.2,20.1,15.6,43.8,X, ,X,³·À½
6/1/2019,¼ö¿ø(119),X,24.7,24.6,17.9,12.6,71.6,X, ,X,³·À½
6/1/2019,¿µ¿ù(121),X,24.8,26,17.7,9,60.1,X, ,X,³·À½
6/1/2019,ÃæÁÖ(127),X,23.9,24.3,17.8,9.5,65.1,X, ,X,³·À½
6/1/2019,¼­»ê(129),X,22.7,22,,,,X, ,X,³ôÀ½
6/1/2019,¿ïÁø(130),X,24.5,25.5,19.7,15.1,47.3,X, ,X,³·À½
6/1/2019,Ã»ÁÖ(131),X,23.9,23.9,19.4,13.6,63,X, ,X,¸Å¿ì³ôÀ½
6/1/2019,´ëÀü(133),X,24.7,24.5,19.1,12.9,69.5,X, ,X,³ôÀ½
6/1/2019,ÃßÇ³·É(135),X,22.4,23.1,16.8,10,60,X, ,X,³·À½
6/1/2019,¾Èµ¿(136),X,24.1,24.8,18.2,10.5,63.5,X, ,X,³ôÀ½
6/1/2019,»óÁÖ(137),X,24.1,23.7,18.4,13,65.9,X, ,X,³·À½
6/1/2019,Æ÷Ç×(138),X,25.9,28.2,22.5,17,45.6,X, ,X,³·À½
6/1/2019,±º»ê(140),X,23.9,23.2,17.8,13,74.5,X, ,X,³·À½
6/1/2019,´ë±¸(143),X,25.1,27.2,21.3,14.5,46.5,X, ,X,¸Å¿ì³ôÀ½
6/1/2019,ÀüÁÖ(146),X,25.7,25.8,19.3,12.7,70.8,X, ,X,³ôÀ½
6/1/2019,¿ï»ê(152),X,24.5,25.4,19.7,14.6,61.8,X, ,X,³ôÀ½
6/1/2019,Ã¢¿ø(155),X,25.1,26.6,19.9,13.6,58.4,X, ,X,¸Å¿ì³ôÀ½
6/1/2019,±¤ÁÖ(156),X,26,27,19.6,13.5,68,X, ,X,³ôÀ½
6/1/2019,ºÎ»ê(159),X,24.3,24.8,19.8,16.2,60.9,X, ,X,¸Å¿ì³ôÀ½
6/1/2019,Åë¿µ(162),X,24.2,24.9,19,14.4,70,X, ,X,³·À½
6/1/2019,¸ñÆ÷(165),X,23.5,23.3,18.8,14.1,71.3,X, ,X,³ôÀ½
6/1/2019,¿©¼ö(168),X,24,24,19.5,15.7,67.8,X, ,X,³·À½
6/1/2019,Èæ»êµµ(169),X,22.6,20.7,16.8,13.9,77.4,X, ,X,³·À½
6/1/2019,¿Ïµµ(170),X,25.5,25.2,19.3,13.7,70.9,X, ,X,³·À½
6/1/2019,°íÃ¢(172),X,24.8,24.6,17.9,12,73.5,X, ,X,³·À½
6/1/2019,Á¦ÁÖ(184),X,23.9,22.4,19,15.9,77.1,X, ,X,³ôÀ½
6/1/2019,ÁøÁÖ(192),X,25.7,27,19,11.8,67.3,X, ,X,³·À½
6/1/2019,¾çÆò(202),X,23.9,25,18.4,10.8,61.3,X, ,X,³·À½
6/1/2019,ÀÌÃµ(203),X,24.1,24.9,18.2,10.8,63.4,X, ,X,³·À½
6/1/2019,ÀÎÁ¦(211),X,23.4,24.8,17.9,10,57.1,X, ,X,³·À½
6/1/2019,È«Ãµ(212),X,24.5,24.9,18.4,10.2,60.9,X, ,X,³·À½
6/1/2019,ÅÂ¹é(216),X,23.3,25.6,18,10.7,45.9,X, ,X,³·À½
6/1/2019,Á¤¼±±º(217),X,24.1,25.9,17.7,8.4,54,X, ,X,³·À½
6/1/2019,Á¦Ãµ(221),X,23.3,24.7,16.9,8,59.1,X, ,X,³·À½
6/1/2019,º¸Àº(226),X,23.4,23.5,16.6,8.9,72.5,X, ,X,³·À½
6/1/2019,Ãµ¾È(232),X,23.3,23.2,16.6,8.7,72.4,X, ,X,³·À½
6/1/2019,º¸·É(235),X,22.2,21.4,16.9,12,72.6,X, ,X,³·À½
6/1/2019,ºÎ¿©(236),X,24.7,25,17.3,10.5,74.4,X, ,X,³·À½
6/1/2019,±Ý»ê(238),X,24,24.7,17.3,8.9,67.8,X, ,X,³·À½
6/1/2019,¼¼Á¾(239),X,23.8,23.5,17.4,10.8,69.9,X, ,X,¸Å¿ì³ôÀ½
6/1/2019,ºÎ¾È(243),X,24.4,24.4,18.2,12.7,67.8,X, ,X,³·À½
6/1/2019,ÀÓ½Ç(244),X,24.8,26.1,17.7,9.4,67.3,X, ,X,³·À½
6/1/2019,Á¤À¾(245),X,26.1,26.1,18.1,10.9,82.9,X, ,X,³·À½
6/1/2019,³²¿ø(247),X,24.8,26.5,18.8,11.2,61.8,X, ,X,³·À½
6/1/2019,Àå¼ö(248),X,23.5,24.5,16.9,9.1,66,X, ,X,³·À½
6/1/2019,¿µ±¤±º(252),X,25,24.9,18.2,12,71.6,X, ,X,³·À½
6/1/2019,±èÇØ½Ã(253),X,26.6,27.4,20.9,15.3,59.4,X, ,X,³·À½
6/1/2019,¼øÃ¢±º(254),X,26.2,27.2,18.4,10.7,69.6,X, ,X,³·À½
6/1/2019,¾ç»ê½Ã(257),X,26.7,27.7,20.3,13.3,62.6,X, ,X,³·À½
6/1/2019,°­Áø±º(259),X,25.2,26,19.3,13,67.6,X, ,X,³·À½
6/1/2019,ÀåÈï(260),X,26,26.3,18.9,13.2,73,X, ,X,³·À½
6/1/2019,ÇØ³²(261),X,25.4,25.3,17.9,11.2,76.8,X, ,X,³·À½
6/1/2019,°íÈï(262),X,25.2,24.9,17.8,11.6,73.8,X, ,X,³·À½
6/1/2019,ÀÇ·É±º(263),X,26.5,27.5,19.6,11.8,64.1,X, ,X,³·À½
6/1/2019,ÇÔ¾ç±º(264),X,26.5,27.4,18.5,9.9,72.6,X, ,X,³·À½
6/1/2019,Áøµµ±ºASOS(268),X,23.9,23.6,18,12.6,76.8,X, ,X,³·À½
6/1/2019,ºÀÈ­(271),X,23.6,24.9,16.7,6.7,60.6,X, ,X,³·À½
6/1/2019,¿µÁÖ(272),X,24.2,25.4,17.8,9.7,57.5,X, ,X,³·À½
6/1/2019,¹®°æ(273),X,24.6,25.2,18.1,10.2,63.9,X, ,X,³·À½
6/1/2019,Ã»¼Û±º(276),X,24.9,25,17.2,8.4,72.6,X, ,X,³·À½
6/1/2019,¿µ´ö(277),X,26.3,28.2,21,12.8,47.6,X, ,X,³·À½
6/1/2019,ÀÇ¼º(278),X,24.5,26.3,18.3,9.3,61,X, ,X,³·À½
6/1/2019,±¸¹Ì(279),X,24.8,25.4,19.7,13.1,64.3,X, ,X,³·À½
6/1/2019,¿µÃµ(281),X,25.1,27.9,20.6,12.5,48.3,X, ,X,³·À½
6/1/2019,°æÁÖ½Ã(283),X,26.7,28.6,21,15.3,55.5,X, ,X,³·À½
6/1/2019,°ÅÃ¢(284),X,26.4,27.5,18.4,9.2,67,X, ,X,³·À½
6/1/2019,ÇÕÃµ(285),X,26.6,28.9,19.8,11,59,X, ,X,³·À½
6/1/2019,¹Ð¾ç(288),X,25.3,27.9,20.1,12,59.3,X, ,X,³·À½
6/1/2019,»êÃ»(289),X,27.4,28.4,19.2,11.3,67,X, ,X,³·À½
6/1/2019,°ÅÁ¦(294),X,26.6,27.5,20,13.8,65.8,X, ,X,³·À½
6/1/2019,³²ÇØ(295),X,25.6,26.4,19.7,14,64,X, ,X,³·À½
6/1/2019,ºÎÃµ(433),X,,22.4,17.8,14.5,,X, ,X,³·À½
6/1/2019,¾È¾ç(434),X,,23.3,18.3,15.2,70,X, ,X,³·À½
6/1/2019,±¤¸í(437),X,,22.7,18.6,15,,X, ,X,³·À½
6/1/2019,±ºÆ÷(438),X,,23.6,18.4,14.2,,X, ,X,³·À½
6/1/2019,±èÆ÷(441),X,,21.4,16.7,13.3,,X, ,X,³·À½
6/1/2019,ÇÏ³²(444),X,,,18.1,,,X, ,X,³·À½
6/1/2019,ÀÇ¿Õ(445),X,,21.8,15.9,10.6,,X, ,X,³·À½
6/1/2019,Æ÷Ãµ(504),X,21.7,24.6,17.7,10.1,43,X, ,X,³·À½
6/1/2019,°¡ÆòÁ¶Á¾(505),X,,24.5,16.8,7.6,,X, ,X,³·À½
6/1/2019,¾È¼º(516),X,24.5,24.4,18.2,11,70,X, ,X,³·À½
6/1/2019,°£¼º(517),X,26,29,22.7,16.6,39,X, ,X,³·À½
6/1/2019,ÆòÃ¢(526),X,23.8,25.4,17.2,7.5,57,X, ,X,³·À½
6/1/2019,ÀÇÁ¤ºÎ(532),X,24.5,24.3,17.6,11,74,X, ,X,³·À½
6/1/2019,È¾¼º(536),X,25.4,25.3,17.7,8.6,71,X, ,X,³·À½
6/1/2019,°í¾ç(540),X,24.6,25.1,17.8,11.5,70,X, ,X,³·À½
6/1/2019,³²¾çÁÖ(541),X,24.2,24.9,18.3,11.9,63,X, ,X,³·À½
6/1/2019,¾È»ê(545),X,24.1,23.6,16.1,9.6,79,X, ,X,³·À½
6/1/2019,°æ±â±¤ÁÖ(546),X,23.1,23.7,17.2,9.8,67,X, ,X,³·À½
6/1/2019,¿©ÁÖ(548),X,23.7,23.8,17.5,10.4,66,X, ,X,³·À½
6/1/2019,¿ëÀÎ(549),X,23.3,23.9,17.1,10.4,68,X, ,X,³·À½
6/1/2019,¿À»ê(550),X,23.7,24.3,18.2,12.7,60,X, ,X,³·À½
6/1/2019,ÆòÅÃ(551),X,24.4,24.5,18.4,12.1,69,X, ,X,³·À½
6/1/2019,È­Ãµ(555),X,26.6,27.4,18.2,9.4,66,X, ,X,³·À½
6/1/2019,¾ç±¸(556),X,24.3,25.4,18.4,9.9,59,X, ,X,³·À½
6/1/2019,½ÃÈï(565),X,22.8,22.4,17.6,12.4,70,X, ,X,³·À½
6/1/2019,±¸¸®(569),X,24.3,24.8,19.2,12.5,58,X, ,X,³·À½
6/1/2019,È­¼º(571),X,23.3,23.1,17.4,12.4,66,X, ,X,³·À½
6/1/2019,¼º³²(572),X,23.6,24.1,18.4,11.9,62,X, ,X,³ôÀ½
6/1/2019,°úÃµ(590),X,23.9,23.9,17.7,11.6,69,X, ,X,³·À½
6/1/2019,¾çÁÖ(598),X,23.6,23.8,17.5,10.6,67,X, ,X,³·À½
6/1/2019,´Ü¾ç(601),X,25,25.6,18.6,10.9,68,X, ,X,³·À½
6/1/2019,ÁøÃµ(602),X,23.8,24.7,18.1,10.8,60,X, ,X,³·À½
6/1/2019,±«»ê(603),X,23.6,24.3,16.9,8.4,70,X, ,X,³·À½
6/1/2019,¿ÁÃµ(604),X,24.5,24.1,17.3,10,83,X, ,X,³·À½
6/1/2019,È«ºÏ(608),X,23.9,23.3,16.9,11.1,77,X, ,X,³·À½
6/1/2019,°øÁÖ(612),X,24.2,24.1,17.2,9.7,74,X, ,X,³·À½
6/1/2019,¼­Ãµ(614),X,23.5,23,17.9,12.8,73,X, ,X,³·À½
6/1/2019,³í»ê(615),X,24.7,25,18.4,11.9,71,X, ,X,³·À½
6/1/2019,´çÁø(616),X,24,23.5,17,11.7,77,X, ,X,³·À½
6/1/2019,Ã»¾ç(618),X,23.1,23.1,15.4,7.7,75,X, ,X,³·À½
6/1/2019,À½¼º(619),X,23.9,24,16.9,8.5,71,X, ,X,³·À½
6/1/2019,ÁõÆò(623),X,24,23.7,17.8,10.7,73,X, ,X,³·À½
6/1/2019,ÅÂ¾È(627),X,21.9,21.3,16.9,13.4,78,X, ,X,³·À½
6/1/2019,¿¹»ê(628),X,23.9,23.3,18.1,12.6,75,X, ,X,³·À½
6/1/2019,¾Æ»ê(634),X,24.6,25.4,18.5,12.7,62,X, ,X,³·À½
6/1/2019,°è·æ(636),X,23.6,23.5,15.7,6.7,74,X, ,X,³·À½
6/1/2019,¿¬ÃµÃ»»ê(652),X,24,24.5,17.5,10.9,69,X, ,X,³·À½
6/1/2019,¾ç¾ç(670),X,26.8,29.3,23.4,17.3,44,X, ,X,³·À½
6/1/2019,¹«¾È(699),X,24.6,24.4,17.8,12.5,74,X, ,X,³·À½
6/1/2019,¹«ÁÖ(701),X,25.3,25.5,17.4,8.8,75,X, ,X,³·À½
6/1/2019,ÀÍ»ê(702),X,26.7,26.3,18,11.2,79,X, ,X,³·À½
6/1/2019,Áø¾È(703),X,23.7,23.9,16.4,7.9,73,X, ,X,³·À½
6/1/2019,´ã¾ç(706),X,26.4,26.6,19.2,11.6,77,X, ,X,³·À½
6/1/2019,±¸·Ê(709),X,25.3,27.3,18.8,11.3,61,X, ,X,³·À½
6/1/2019,³ªÁÖ(710),X,26.6,27,18.7,11.8,81,X, ,X,³·À½
6/1/2019,¼øÃµ½Ã(712),X,25.7,25.9,20,14.6,67,X, ,X,³·À½
6/1/2019,±¤¾çÀ¾(713),X,26.9,27.4,19.6,12.5,70,X, ,X,³·À½
6/1/2019,Àå¼º(730),X,25.5,26.2,18.1,11.1,70,X, ,X,³·À½
6/1/2019,¿µ¾Ï(731),X,25.5,25.5,18.7,12.6,76,X, ,X,³·À½
6/1/2019,º¸¼º(732),X,24.9,24.6,17.1,10.3,75,X, ,X,³·À½
6/1/2019,¿ÏÁÖ(734),X,26.2,26.9,18.7,11,70,X, ,X,³·À½
6/1/2019,±èÁ¦(737),X,25,25,18.5,12.8,72,X, ,X,³·À½
6/1/2019,È­¼ø(741),X,24.5,26,18.4,11.2,63,X, ,X,³·À½
6/1/2019,ÇÔÆò(754),X,25.4,25.8,18.1,12,73,X, ,X,³·À½
6/1/2019,°î¼º(768),X,25.4,26.7,18.3,10.5,65,X, ,X,³·À½
6/1/2019,¾ÐÇØµµ(789),X,24.7,24.2,18.2,13.6,82,X, ,X,³·À½
6/1/2019,¿µ¾ç(801),X,24.4,25.1,17.1,7.7,71,X, ,X,³·À½
6/1/2019,¼ºÁÖ(810),X,24.6,26,19,11.4,58,X, ,X,³·À½
6/1/2019,°í·É(812),X,26.2,27.1,18.7,11,70,X, ,X,³·À½
6/1/2019,Ã»µµ(813),X,25,27.5,19.2,11.2,61,X, ,X,³·À½
6/1/2019,¿¹Ãµ(815),X,24.7,24.6,17.4,9.9,79,X, ,X,³·À½
6/1/2019,±èÃµ(822),X,25.3,25.5,17.6,8.3,69,X, ,X,³·À½
6/1/2019,±ºÀ§(823),X,25.9,26.2,18.6,10.8,70,X, ,X,³·À½
6/1/2019,Ä¥°î(825),X,25,26.3,19.5,12.7,62,X, ,X,³·À½
6/1/2019,°æ»ê(827),X,24.7,27.5,20.5,13.1,49,X, ,X,³·À½
6/1/2019,»ïÃ´(876),X,24.3,27.1,22.2,16.4,33,X, ,X,³·À½
6/1/2019,¼ÓÃÊ(90),X,26.5,29.4,22.4,17.8,39.6,X, ,X,³·À½
6/1/2019,»ïÃµÆ÷(907),X,25,25.1,19.3,14.4,66,X, ,X,³·À½
6/1/2019,°í¼º(918),X,25.4,25,19.1,12.6,70,X, ,X,³·À½
6/1/2019,Ã¢³ç(919),X,26.2,28.3,20.1,11.5,63,X, ,X,³·À½
6/1/2019,ÇÔ¾È(920),X,26.8,28.6,20.1,12.5,63,X, ,X,³·À½
6/1/2019,ºÏÃáÃµ(93),X,24.5,25.3,18.2,10.2,62.4,X, ,X,¸Å¿ì³ôÀ½
6/1/2019,ÇÏµ¿(932),X,25.8,26.6,19.2,12.5,69,X, ,X,³·À½
6/1/2019,Ã¶¿ø(95),X,23.8,24,17.9,11.6,69.3,X, ,X,³·À½
6/1/2019,µ¿µÎÃµ(98),X,24.1,24.3,17.7,11.6,70.9,X, ,X,³·À½
6/1/2019,ÆÄÁÖ(99),X,23.6,22.6,17.2,12.2,76,X, ,X,³·À½
6/2/2019,ºÏ°­¸ª(104),X,24.1,26.4,21.2,16.6,40.9,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,µ¿ÇØ(106),X,23.2,25.1,17.9,14,55.5,X, ,X,³·À½
6/2/2019,¼­¿ï(108),X,25.6,27.8,21.1,14.1,42.1,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,ÀÎÃµ(112),X,23.6,24.4,19.5,14.8,57.8,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,¿øÁÖ(114),X,25.4,28.7,21.7,15,42.9,X, ,X,³·À½
6/2/2019,¿ï¸ªµµ(115),X,24.5,24.3,19.7,16,62.1,X, ,X,³·À½
6/2/2019,¼ö¿ø(119),X,26.4,28.1,20.5,12.4,55.4,X, ,X,³·À½
6/2/2019,¿µ¿ù(121),X,26.1,28.6,20.1,11.2,52.1,X, ,X,³·À½
6/2/2019,ÃæÁÖ(127),X,26.2,28.8,20.6,12.8,56,X, ,X,³·À½
6/2/2019,¼­»ê(129),X,24.9,26.6,19.2,11.1,58.5,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,¿ïÁø(130),X,22.5,22.8,16.7,13.5,66.3,X, ,X,³·À½
6/2/2019,Ã»ÁÖ(131),X,26.4,28.7,22.3,15.8,48.1,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,´ëÀü(133),X,27.3,28.6,21.5,14.6,57.9,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,ÃßÇ³·É(135),X,24.4,27.2,19.5,11.2,51.6,X, ,X,³·À½
6/2/2019,¾Èµ¿(136),X,26.3,28.7,20.4,12.3,58.9,X,°ü½É,X,¸Å¿ì³ôÀ½
6/2/2019,»óÁÖ(137),X,27.7,28.7,21.1,12.5,60,X,°ü½É,X,³·À½
6/2/2019,Æ÷Ç×(138),X,27.7,29.1,23.6,17.9,47.6,X,°ü½É,X,³·À½
6/2/2019,±º»ê(140),X,25,25.6,19.5,13.3,60.6,X, ,X,³·À½
6/2/2019,´ë±¸(143),X,27.4,30.3,23.2,15.2,46.1,X,°ü½É,X,¸Å¿ì³ôÀ½
6/2/2019,ÀüÁÖ(146),X,26.8,27.8,21.2,14.6,57.9,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,¿ï»ê(152),X,26.3,27,20.8,15.5,60.8,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,Ã¢¿ø(155),X,26.5,26.9,20.4,15.8,54.8,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,±¤ÁÖ(156),X,27.3,28.8,21.8,15.2,57.6,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,ºÎ»ê(159),X,24.7,24.6,20.9,17.4,53.8,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,Åë¿µ(162),X,23.5,23.2,19.1,15.3,68.6,X, ,X,³·À½
6/2/2019,¸ñÆ÷(165),X,24.9,26.1,20.5,15.5,63.6,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,¿©¼ö(168),X,24.7,23.7,20.4,17,72.1,X, ,X,³·À½
6/2/2019,Èæ»êµµ(169),X,24.3,24.1,19.1,14.9,64.3,X, ,X,³·À½
6/2/2019,¿Ïµµ(170),X,26.9,26.8,20.9,14.5,59.8,X, ,X,³·À½
6/2/2019,°íÃ¢(172),X,25.8,26.9,19.7,12,60.9,X, ,X,³·À½
6/2/2019,Á¦ÁÖ(184),X,24.5,24.6,20.1,17.9,70.1,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,ÁøÁÖ(192),X,27.1,28.6,20.1,13.1,65.8,X, ,X,³·À½
6/2/2019,¾çÆò(202),X,26.1,28.9,21.6,13.5,48,X,°ü½É,X,³·À½
6/2/2019,ÀÌÃµ(203),X,26.7,29.7,21.3,13.2,49.5,X, ,X,³·À½
6/2/2019,ÀÎÁ¦(211),X,25.2,28.1,20,12,52.6,X, ,X,³·À½
6/2/2019,È«Ãµ(212),X,26.7,29.7,21.5,13,52.9,X, ,X,³·À½
6/2/2019,ÅÂ¹é(216),X,24.9,28.2,17.8,7.5,46.3,X, ,X,³·À½
6/2/2019,Á¤¼±±º(217),X,26.5,29.9,19.2,10.2,48.8,X, ,X,³·À½
6/2/2019,Á¦Ãµ(221),X,26.2,28.7,19.8,12.1,52.3,X, ,X,³·À½
6/2/2019,º¸Àº(226),X,26.3,28.3,19.6,11,62.3,X, ,X,³·À½
6/2/2019,Ãµ¾È(232),X,24.7,26.9,19.2,11.3,56.4,X, ,X,³·À½
6/2/2019,º¸·É(235),X,24.3,26.2,18.9,13.2,57.9,X, ,X,³·À½
6/2/2019,ºÎ¿©(236),X,27,28.5,19.6,11.7,61.8,X, ,X,³·À½
6/2/2019,±Ý»ê(238),X,25.9,27.6,19.6,10.9,58.6,X, ,X,³·À½
6/2/2019,¼¼Á¾(239),X,26.6,28,21,13.5,53.5,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,ºÎ¾È(243),X,25.1,26.8,20,13.6,56,X, ,X,³·À½
6/2/2019,ÀÓ½Ç(244),X,25.7,27.9,19.3,11.3,59.4,X, ,X,³·À½
6/2/2019,Á¤À¾(245),X,25.8,27.1,19.8,12.8,62.8,X, ,X,³·À½
6/2/2019,³²¿ø(247),X,26,28.5,21,13.4,52.6,X, ,X,³·À½
6/2/2019,Àå¼ö(248),X,24.6,26.6,18.4,10.7,62.3,X, ,X,³·À½
6/2/2019,¿µ±¤±º(252),X,25.6,26.3,19.1,11.6,61.4,X, ,X,³·À½
6/2/2019,±èÇØ½Ã(253),X,28,28.5,21.3,16.4,56.4,X, ,X,³·À½
6/2/2019,¼øÃ¢±º(254),X,26.6,28.6,20.1,12.7,62.9,X, ,X,³·À½
6/2/2019,¾ç»ê½Ã(257),X,28.3,28.8,20.9,14.5,59.8,X, ,X,³·À½
6/2/2019,°­Áø±º(259),X,26.4,27.3,20.3,13.4,61.8,X, ,X,³·À½
6/2/2019,ÀåÈï(260),X,26.6,27.3,19.7,12.6,72.3,X, ,X,³·À½
6/2/2019,ÇØ³²(261),X,26,26.7,18.8,11.7,70.4,X, ,X,³·À½
6/2/2019,°íÈï(262),X,26.2,25.8,19.1,12.5,74.1,X, ,X,³·À½
6/2/2019,ÀÇ·É±º(263),X,27.4,28.3,20.9,13.5,65,X, ,X,³·À½
6/2/2019,ÇÔ¾ç±º(264),X,27.7,29.7,20.2,11.7,68.6,X, ,X,³·À½
6/2/2019,Áøµµ±ºASOS(268),X,25.5,26.2,18.6,11.9,67.3,X, ,X,³·À½
6/2/2019,ºÀÈ­(271),X,25.1,28.4,18.2,7.7,59.1,X, ,X,³·À½
6/2/2019,¿µÁÖ(272),X,27.7,29.2,20.7,10.4,50.8,X, ,X,³·À½
6/2/2019,¹®°æ(273),X,27.3,29.3,20.8,11.6,56.8,X, ,X,³·À½
6/2/2019,Ã»¼Û±º(276),X,27.7,29.2,19,9.2,65.5,X,°ü½É,X,³·À½
6/2/2019,¿µ´ö(277),X,29,30.9,21.7,14.5,49.1,X, ,X,³·À½
6/2/2019,ÀÇ¼º(278),X,27,30.2,20.5,11,55.6,X,°ü½É,X,³·À½
6/2/2019,±¸¹Ì(279),X,27.2,29.3,22.1,14.2,57.1,X,°ü½É,X,³·À½
6/2/2019,¿µÃµ(281),X,27.5,30.8,21.8,11.8,47,X,°ü½É,X,³·À½
6/2/2019,°æÁÖ½Ã(283),X,29,31,21.8,13.2,57.9,X,°ü½É,X,³·À½
6/2/2019,°ÅÃ¢(284),X,27,29.5,20.2,12.5,62.3,X, ,X,³·À½
6/2/2019,ÇÕÃµ(285),X,28.4,30.8,21.7,13.1,56.9,X, ,X,³·À½
6/2/2019,¹Ð¾ç(288),X,26.9,29.7,21.3,14.8,53.6,X, ,X,³·À½
6/2/2019,»êÃ»(289),X,28.5,30,21,13.4,67.4,X, ,X,³·À½
6/2/2019,°ÅÁ¦(294),X,27,27.6,20.2,14.6,53.1,X, ,X,³·À½
6/2/2019,³²ÇØ(295),X,26.6,27,20.9,15.7,65.4,X, ,X,³·À½
6/2/2019,ºÎÃµ(433),X,,26.4,20.4,13.6,,X, ,X,³·À½
6/2/2019,¾È¾ç(434),X,,26.3,21.3,15,48,X, ,X,³·À½
6/2/2019,±¤¸í(437),X,,27.4,21.8,15.9,,X, ,X,³·À½
6/2/2019,±ºÆ÷(438),X,,27.6,21.1,14.3,,X, ,X,³·À½
6/2/2019,±èÆ÷(441),X,,25.6,18.6,12.1,,X, ,X,³·À½
6/2/2019,ÇÏ³²(444),X,,,20.1,,,X, ,X,³·À½
6/2/2019,ÀÇ¿Õ(445),X,,25.5,18.4,10.8,,X, ,X,³·À½
6/2/2019,Æ÷Ãµ(504),X,24,27.8,20,11.6,35,X, ,X,³·À½
6/2/2019,°¡ÆòÁ¶Á¾(505),X,,27.8,19.1,9.6,,X,°ü½É,X,³·À½
6/2/2019,¾È¼º(516),X,26.7,28.6,20.8,13.4,55,X, ,X,³·À½
6/2/2019,°£¼º(517),X,25.1,26.6,21.2,15.4,53,X, ,X,³·À½
6/2/2019,ÆòÃ¢(526),X,26.1,28.6,18.9,11,53,X, ,X,³·À½
6/2/2019,ÀÇÁ¤ºÎ(532),X,27.3,27.8,19.6,11.5,60,X, ,X,³·À½
6/2/2019,È¾¼º(536),X,28,30.9,20.7,12.7,62,X, ,X,³·À½
6/2/2019,°í¾ç(540),X,27.2,29.1,19.5,10.5,55,X, ,X,³·À½
6/2/2019,³²¾çÁÖ(541),X,27.1,28.8,20.5,12.2,51,X, ,X,³·À½
6/2/2019,¾È»ê(545),X,25.9,26.9,18,9,67,X, ,X,³·À½
6/2/2019,°æ±â±¤ÁÖ(546),X,25.7,28,19.7,11.3,51,X,°ü½É,X,³·À½
6/2/2019,¿©ÁÖ(548),X,26.6,28.9,20.8,12.8,53,X, ,X,³·À½
6/2/2019,¿ëÀÎ(549),X,25.3,27.5,19.2,11.5,52,X, ,X,³·À½
6/2/2019,¿À»ê(550),X,25.6,28.2,20.8,13.3,42,X, ,X,³·À½
6/2/2019,ÆòÅÃ(551),X,26.4,28.7,21,13.5,55,X, ,X,³·À½
6/2/2019,È­Ãµ(555),X,27.8,30.6,20.2,11.4,62,X, ,X,³·À½
6/2/2019,¾ç±¸(556),X,26.6,29.7,20.6,11.9,55,X, ,X,³·À½
6/2/2019,½ÃÈï(565),X,24.7,26.5,19.3,10.7,57,X, ,X,³·À½
6/2/2019,±¸¸®(569),X,26.9,28.8,20.8,12.7,48,X, ,X,³·À½
6/2/2019,È­¼º(571),X,24.7,26.9,20.1,12.7,48,X, ,X,³·À½
6/2/2019,¼º³²(572),X,26.4,28.8,20.7,12.3,48,X, ,X,¸Å¿ì³ôÀ½
6/2/2019,°úÃµ(590),X,25.9,27.7,19.4,10.7,55,X, ,X,³·À½
6/2/2019,¾çÁÖ(598),X,25.7,27,19.2,10.2,57,X, ,X,³·À½
6/2/2019,´Ü¾ç(601),X,27.7,29.7,21,12.7,58,X, ,X,³·À½
6/2/2019,ÁøÃµ(602),X,25.6,28.6,21,12.6,46,X, ,X,³·À½
6/2/2019,±«»ê(603),X,26.1,28.9,19.5,10.9,59,X, ,X,³·À½
6/2/2019,¿ÁÃµ(604),X,26.7,27.7,19.9,12.2,74,X, ,X,³·À½
6/2/2019,È«ºÏ(608),X,26.9,28,18.9,10.2,61,X, ,X,³·À½
